Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Source_League
fr FRA,"FW,MF",Bordeaux,19,2002,26,8,905,10.1,6,0,6,5,1,1,2,0,0.6,0.0,0.6,0.5,0.5,5.1,4.4,0.7,5.0,7.0,15.0,47.0,0.51,0.07,0.58,0.43,0.5,3000000.0,Sekou Mara,673,S. Mara,18,67,78,183,80,Right,69,FW,11,2200000,4000,294,40,67,74,57,56,265,65,48,41,45,66,330,70,73,66,64,57,338,64,79,64,71,60,248,49,22,68,47,62,60,18,23,19,52,12,6,12,12,10,3,Medium,Medium,1,Ligue1
eng ENG,"FW,MF",Montpellier,23,1998,30,27,"2,299",25.5,8,3,11,8,0,0,4,0,0.31,0.12,0.43,0.31,0.43,7.6,7.6,3.3,10.8,74.0,34.0,182.0,0.3,0.13,0.42,0.3,0.42,10000000.0,Stephy Mavididi,145,S. Mavididi,23,77,81,182,71,Right,78,FW,4,15000000,24000,359,71,77,70,72,69,340,79,62,56,67,76,399,89,89,76,72,73,376,80,73,73,75,75,275,48,24,75,69,59,68,30,18,20,46,6,10,6,8,16,3,Medium,Medium,1,Ligue1
fr FRA,"FW,DF",Troyes,16,2004,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,Derek Mazou-Sacko,1244,D. Mazou-Sacko,16,58,76,175,65,Right,60,FW,18,500000,500,248,44,34,61,67,42,265,55,42,39,65,64,311,66,67,55,55,68,287,64,63,60,52,48,264,61,50,53,48,52,159,47,51,61,51,7,14,13,11,6,3,Medium,Medium,1,Ligue1
fr FRA,FW,Paris S-G,22,1998,35,34,"3,023",33.6,28,17,45,24,4,4,10,0,0.83,0.51,1.34,0.71,1.22,23.8,20.7,12.6,33.4,210.0,107.0,449.0,0.71,0.38,1.08,0.62,0.99,160000000.0,Kylian Mbappé,1,K. Mbappé,22,91,95,182,73,Right,92,FW,4,194000000,230000,411,78,93,72,85,83,404,93,80,69,71,91,462,97,97,92,93,83,411,86,78,88,77,82,353,62,38,92,82,79,92,26,34,32,42,13,5,7,11,6,4,High,Low,4,Ligue1
cd COD,"FW,MF",Reims,19,2002,31,18,"1,418",15.8,2,1,3,2,0,0,1,0,0.13,0.06,0.19,0.13,0.19,2.4,2.4,0.7,3.0,57.0,40.0,78.0,0.15,0.04,0.19,0.15,0.19,8000000.0,Nathanael Mbuku,444,N. Mbuku,19,72,83,170,65,Left,75,FW,11,5000000,12000,321,66,67,50,74,64,343,79,66,56,67,75,401,82,77,89,65,88,286,71,39,64,54,58,281,48,29,69,71,64,103,32,36,35,50,14,8,12,8,8,2,High,Medium,1,Ligue1
ng NGA,FW,Lorient,22,1999,37,34,"2,711",30.1,8,4,12,6,2,2,1,0,0.27,0.13,0.4,0.2,0.33,11.1,9.5,3.9,13.4,50.0,47.0,154.0,0.37,0.13,0.5,0.31,0.44,9000000.0,Terem Moffi,436,T. Moffi,22,72,78,188,82,Left,74,FW,6,3800000,13000,326,49,72,73,64,68,296,71,59,55,41,70,331,69,78,59,69,56,375,77,77,67,86,68,255,57,15,71,47,65,59,18,23,18,58,13,11,11,11,12,3,High,Medium,2,Ligue1
mr MTN,"DF,FW",Metz,21,2000,18,5,696,7.7,0,1,1,0,0,0,3,0,0.0,0.13,0.13,0.0,0.13,0.2,0.2,0.7,0.9,39.0,12.0,32.0,0.03,0.09,0.12,0.03,0.12,2000000.0,Papa Ndiaga Yade,675,P. Yade,21,67,74,185,76,Left,69,FW,7,2100000,6000,312,65,66,59,59,63,306,71,67,50,48,70,333,82,77,66,52,56,321,74,50,55,74,68,262,54,22,63,59,64,80,27,24,29,60,13,9,14,13,11,3,Medium,Medium,1,Ligue1
sn SEN,FW,Metz,22,1999,26,20,"1,582",17.6,3,1,4,2,1,1,2,1,0.17,0.06,0.23,0.11,0.17,3.7,2.9,1.3,4.2,14.0,20.0,89.0,0.21,0.07,0.28,0.17,0.24,5000000.0,Ibrahima Niane,368,I. Niane,22,73,78,187,73,Right,75,FW,5,4700000,15000,319,56,75,75,58,55,297,74,58,51,44,70,357,85,78,73,67,54,357,79,73,65,70,70,248,36,13,74,54,71,43,13,14,16,46,10,7,8,6,15,3,High,Low,1,Ligue1
fr FRA,"FW,MF",Saint-Étienne,23,1998,36,20,"1,874",20.8,4,4,8,4,0,0,4,0,0.19,0.19,0.38,0.19,0.38,3.5,3.5,2.4,5.9,73.0,44.0,163.0,0.17,0.11,0.28,0.17,0.28,4000000.0,Arnaud Nordin,381,A. Nordin,23,73,78,170,69,Left,75,FW,5,4600000,21000,325,65,70,67,71,52,335,76,67,50,67,75,395,85,84,76,68,82,336,74,65,63,65,69,261,31,34,71,70,55,95,37,32,26,56,14,6,13,10,13,4,Medium,Medium,1,Ligue1
bf BFA,"MF,FW",Lorient,19,2002,25,7,812,9.0,1,2,3,1,0,0,4,0,0.11,0.22,0.33,0.11,0.33,2.1,2.1,1.4,3.5,18.0,23.0,76.0,0.24,0.15,0.39,0.24,0.39,900000.0,Dango Ouattara,968,D. Ouattara,19,62,72,177,71,Left,64,FW,10,875000,2000,276,39,66,69,53,49,250,64,39,46,38,63,325,69,73,57,55,71,288,61,63,51,50,63,226,29,19,59,53,66,58,16,22,20,52,9,6,13,14,10,3,Medium,Medium,1,Ligue1
br BRA,"MF,FW",Lyon,23,1997,35,32,"2,699",30.0,9,6,15,8,1,1,3,0,0.3,0.2,0.5,0.27,0.47,9.8,9.0,4.5,13.5,59.0,168.0,219.0,0.33,0.15,0.48,0.3,0.45,35000000.0,Lucas Paquetá,48,Lucas Paquetá,23,81,86,180,72,Left,83,FW,5,39000000,65000,371,72,79,66,80,74,401,86,77,74,78,86,387,74,76,77,81,79,388,77,79,82,75,75,384,76,71,80,82,75,202,67,72,63,57,14,9,12,11,11,4,High,High,2,Ligue1
pt POR,FW,Monaco,19,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,Tiago Ribeiro,888,Tiago Ribeiro,19,63,79,185,73,Left,65,FW,16,1200000,4000,300,68,53,56,69,54,344,59,76,77,67,65,304,60,64,62,59,59,327,77,59,53,64,74,305,61,61,53,66,64,173,58,58,57,50,9,7,15,6,13,2,Medium,Medium,1,Ligue1
pt POR,FW,Monaco,19,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,Tiago Ribeiro,888,Tiago Ribeiro,19,63,79,185,73,Left,65,FW,16,1200000,4000,300,68,53,56,69,54,344,59,76,77,67,65,304,60,64,62,59,59,327,77,59,53,64,74,305,61,61,53,66,64,173,58,58,57,50,9,7,15,6,13,2,Medium,Medium,1,PrimeiraLigaPortugal
fr FRA,FW,Saint-Étienne,19,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,Maxence Rivera,765,M. Rivera,19,65,75,168,61,Right,67,FW,10,1500000,5000,285,57,62,45,64,57,296,70,59,44,56,67,376,77,74,79,62,84,256,65,43,53,37,58,263,45,38,63,59,58,102,34,39,29,47,8,6,15,12,6,3,High,Medium,1,Ligue1
pt POR,"MF,FW",Lille,23,1997,25,20,"1,651",18.3,2,5,7,2,0,0,8,1,0.11,0.27,0.38,0.11,0.38,0.9,0.9,3.3,4.2,59.0,171.0,71.0,0.05,0.18,0.23,0.05,0.23,28000000.0,Renato Sanches,61,Renato Sanches,23,80,86,176,70,Right,83,FW,6,33000000,38000,349,72,67,61,81,68,383,84,69,68,79,83,423,86,83,85,80,89,421,89,84,87,83,78,380,84,75,74,79,68,212,73,74,65,50,5,12,6,13,14,4,High,High,3,Ligue1
uy URU,FW,Brest,20,2001,15,11,932,10.4,4,0,4,4,0,0,5,0,0.39,0.0,0.39,0.39,0.39,3.4,3.4,0.1,3.5,6.0,7.0,52.0,0.33,0.01,0.34,0.33,0.34,7000000.0,Martin Satriano,530,M. Satriano,20,70,79,187,75,Right,72,FW,9,3500000,34000,311,42,73,70,64,62,288,68,51,53,45,71,317,66,69,59,66,57,346,68,74,64,74,66,279,60,18,74,58,69,77,27,24,26,52,11,8,13,13,7,3,Medium,Medium,1,Ligue1
nl NED,FW,Reims,23,1998,2,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,1.0,3.0,0.08,0.12,0.2,0.08,0.2,2300000.0,Kaj Sierhuis,1898,K. Sierhuis,23,68,75,180,83,Right,70,FW,7,2400000,10000,308,40,70,68,63,67,301,66,60,63,44,68,305,54,66,50,64,71,360,72,65,73,84,66,277,62,20,68,58,69,70,36,19,15,51,13,8,12,8,10,3,Medium,Low,1,Ligue1
nl NED,"MF,FW",Paris S-G,18,2003,6,1,132,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,3.0,5.0,0.14,0.08,0.22,0.14,0.22,4000000.0,Xavi Simons,585,X. Simons,18,69,81,168,58,Right,72,FW,12,3300000,13000,295,62,62,44,71,56,347,72,71,65,66,73,373,75,68,77,69,84,311,66,56,66,61,62,336,72,61,72,68,63,160,44,64,52,43,9,11,5,8,10,3,Medium,High,1,Ligue1
sn SEN,"FW,MF",Lorient,20,2001,21,4,447,5.0,3,0,3,3,0,0,1,0,0.6,0.0,0.6,0.6,0.6,3.0,3.0,0.1,3.2,11.0,4.0,26.0,0.61,0.03,0.64,0.61,0.64,1200000.0,Sambou Soumano,719,S. Soumano,20,66,75,182,75,Right,68,FW,9,1900000,5000,284,39,72,68,57,48,259,69,46,36,40,68,319,72,69,61,55,62,301,64,65,58,57,57,242,31,19,68,54,70,58,21,19,18,46,5,12,7,11,11,3,Medium,Medium,1,Ligue1
gh GHA,"MF,FW",Rennes,19,2002,20,11,"1,015",11.3,4,2,6,4,0,0,3,0,0.35,0.18,0.53,0.35,0.53,2.3,2.3,1.9,4.2,56.0,42.0,96.0,0.2,0.17,0.37,0.2,0.37,18000000.0,Kamaldeen Sulemana,248,K. Sulemana,19,75,85,174,69,Right,76,FW,10,12000000,22000,312,66,72,42,70,62,337,80,70,50,58,79,428,94,93,90,62,89,345,70,78,71,61,65,270,52,26,68,68,56,80,30,25,25,52,6,13,7,12,14,4,High,Medium,1,Ligue1
ma MAR,FW,Marseille,19,2002,2,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200000.0,Oussama Targhalline,969,O. Targhalline,19,62,77,186,71,Right,64,FW,15,950000,4000,283,56,47,59,72,49,302,68,54,52,66,62,257,54,55,48,57,43,264,59,54,62,50,39,285,60,57,44,70,54,166,49,57,60,35,6,7,5,9,8,3,Medium,Medium,1,Ligue1
fr FRA,"FW,MF",Rennes,17,2003,10,0,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,3.0,1.0,9.0,0.26,0.14,0.41,0.26,0.41,2000000.0,Loum Tchaouna,679,L. Tchaouna,17,67,78,180,67,Left,68,FW,11,2100000,2000,299,66,58,50,66,59,309,72,60,49,59,69,353,77,78,65,63,70,296,64,58,57,56,61,248,47,32,53,57,59,106,37,36,33,63,14,12,15,8,14,3,Medium,Medium,1,Ligue1
fr FRA,"FW,MF",Rennes,16,2005,7,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,2.0,5.0,0.37,0.11,0.48,0.37,0.48,2000000.0,Mathys Tel,826,M. Tel,16,64,84,183,78,Right,65,FW,20,1600000,2000,272,53,54,50,63,52,304,71,58,52,56,67,363,80,78,73,56,76,311,71,63,53,68,56,235,44,17,59,59,56,78,21,26,31,54,12,9,15,7,11,3,Medium,Medium,1,Ligue1
br BRA,"FW,MF",Lyon,21,2000,9,7,583,6.5,2,5,7,2,0,0,1,0,0.31,0.77,1.08,0.31,1.08,2.3,2.3,2.3,4.5,28.0,37.0,48.0,0.35,0.35,0.7,0.35,0.7,22000000.0,Tetê,184,Tetê,21,76,86,175,72,Left,77,FW,10,17000000,900,336,74,75,56,76,55,364,81,66,70,68,79,395,82,84,84,68,77,339,74,67,72,57,69,286,37,41,66,70,72,107,42,38,27,43,7,11,5,9,11,3,High,Medium,1,Ligue1
sn SEN,"FW,MF",Metz,22,1999,6,2,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,4.0,0.06,0.02,0.08,0.06,0.08,900000.0,Cheikh Tidiane Sabaly,2100,C. Sabaly,22,67,74,168,56,Right,68,FW,7,2100000,6000,293,63,65,46,65,54,291,71,54,41,58,67,389,79,82,84,56,88,252,59,54,64,31,44,230,31,19,67,54,59,46,16,11,19,69,15,14,14,11,15,3,High,Low,1,Ligue1
br BRA,"FW,DF",Monaco,20,2001,17,12,"1,120",12.4,2,1,3,2,0,0,3,0,0.16,0.08,0.24,0.16,0.24,1.2,1.2,1.4,2.6,22.0,57.0,110.0,0.1,0.12,0.21,0.1,0.21,18000000.0,Vanderson,304,Vanderson,20,74,83,180,74,Right,75,FW,9,9000000,25000,327,72,58,68,74,55,342,75,66,63,64,74,385,78,79,78,74,76,322,60,59,76,68,59,328,71,67,74,67,49,204,66,69,69,35,8,8,6,6,7,3,High,Medium,1,Ligue1
fr FRA,FW,Montpellier,18,2003,33,21,"1,786",19.8,10,1,11,10,0,0,2,0,0.5,0.05,0.55,0.5,0.55,7.8,7.8,0.9,8.8,24.0,12.0,100.0,0.4,0.05,0.45,0.4,0.45,12000000.0,Elye Wahi,370,E. Wahi,18,73,83,184,74,Right,75,FW,10,6500000,9000,336,61,73,63,70,69,330,77,63,58,57,75,391,86,83,81,69,72,349,71,77,63,69,69,287,57,28,74,64,64,77,25,29,23,51,13,7,5,12,14,4,High,Medium,1,Ligue1
us USA,"MF,FW",Lille,21,2000,29,17,"1,616",18.0,3,4,7,3,0,0,2,1,0.17,0.22,0.39,0.17,0.39,3.7,3.7,4.0,7.7,55.0,43.0,152.0,0.21,0.22,0.42,0.21,0.42,12000000.0,Timothy Weah,301,T. Weah,21,74,81,185,66,Right,76,FW,7,8500000,21000,343,62,72,67,71,71,330,75,64,53,63,75,404,86,88,87,72,71,338,73,69,62,65,69,302,52,44,74,72,60,123,41,44,38,57,7,9,12,15,14,3,High,Medium,2,Ligue1
xk KVX,"MF,FW",Lille,22,1999,13,5,481,5.3,2,1,3,2,0,0,2,1,0.37,0.19,0.56,0.37,0.56,0.5,0.5,0.7,1.2,28.0,20.0,61.0,0.1,0.13,0.23,0.1,0.23,5000000.0,Edon Zhegrova,362,E. Zhegrova,22,73,81,174,66,Left,74,FW,8,7000000,23000,295,65,66,36,73,55,334,79,68,49,61,77,393,88,76,85,62,82,332,67,71,67,59,68,247,39,20,67,70,51,71,32,21,18,43,7,11,6,12,7,2,Medium,Low,1,Ligue1
fr FRA,"MF,FW",Paris FC,23,1997,31,8,"1,063",11.8,3,1,4,3,0,0,2,0,0.25,0.08,0.34,0.25,0.34,,,,,,,,,,,,,600000.0,Migouel Alfarela,2811,M. Alfarela,23,63,70,173,67,Right,65,FW,7,975000,2000,294,52,63,59,60,60,279,66,58,42,49,64,370,74,69,82,63,82,281,62,56,57,47,59,235,37,19,64,54,61,65,21,23,21,40,7,9,8,7,9,3,High,Medium,1,Ligue2
fr FRA,"FW,MF",Le Havre,22,1999,35,24,"2,072",23.0,5,2,7,5,0,0,0,0,0.22,0.09,0.3,0.22,0.3,,,,,,,,,,,,,1000000.0,Nabil Alioui,2276,N. Alioui,22,66,73,175,64,Right,67,FW,7,1700000,3000,309,63,67,57,64,58,318,72,66,52,60,68,346,60,77,73,62,74,321,66,80,58,58,59,236,36,25,61,60,54,70,27,22,21,38,7,8,7,9,7,4,Medium,Low,1,Ligue2
gw GNB,"MF,FW",Sochaux,23,1997,28,9,"1,009",11.2,2,4,6,1,1,1,5,0,0.18,0.36,0.54,0.09,0.45,,,,,,,,,,,,,700000.0,Steve Ambri,2442,S. Ambri,23,65,71,178,64,Left,66,FW,6,1100000,2000,284,49,65,56,60,54,277,67,49,46,48,67,386,92,86,78,58,72,305,60,67,59,60,59,250,50,19,59,59,63,76,23,30,23,55,7,10,14,11,13,3,Medium,Medium,1,Ligue2
fr FRA,FW,Toulouse,18,2002,3,1,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4000000.0,Janis Antiste,658,J. Antiste,18,68,79,182,77,Right,70,FW,11,2600000,3000,298,35,71,64,63,65,282,68,57,40,45,72,356,83,82,76,59,56,331,71,73,64,61,62,229,31,14,65,50,69,44,15,15,14,59,13,11,15,7,13,3,Medium,Medium,1,Ligue2
fr FRA,FW,Ajaccio,17,2003,18,1,391,4.3,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23,,,,,,,,,,,,,400000.0,Taïryk Arconte,3100,T. Arconte,17,61,78,181,76,Right,63,FW,17,825000,500,270,52,62,50,52,54,262,67,46,40,46,63,343,76,76,71,52,68,296,65,54,56,63,58,222,35,25,59,48,55,75,23,27,25,48,7,9,10,15,7,3,Medium,Medium,1,Ligue2
ng NGA,FW,Amiens,20,2000,35,20,"1,883",20.9,8,2,10,7,1,1,2,1,0.38,0.1,0.48,0.33,0.43,,,,,,,,,,,,,1500000.0,Tolu Arokodare,3110,T. Arokodare,20,61,72,197,97,Right,63,FW,11,725000,1000,274,30,64,68,54,58,219,55,34,40,31,59,230,52,52,36,56,34,327,65,68,56,85,53,240,59,14,55,49,63,69,20,28,21,52,9,8,12,14,9,3,Medium,Medium,1,Ligue2
fr FRA,"MF,FW",Le Havre,18,2003,18,7,633,7.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,700000.0,Abdoullah Ba,2795,A. Ba,17,63,76,180,75,Right,66,FW,13,1100000,500,257,54,54,47,66,36,294,66,60,42,59,67,327,68,65,70,61,63,319,63,67,70,60,59,286,58,56,59,65,48,159,49,58,52,41,5,14,8,7,7,3,Medium,Medium,1,Ligue2
fr FRA,"MF,FW",Le Havre,18,2003,18,7,633,7.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,700000.0,Abdoullah Ba,2795,A. Ba,17,63,76,180,75,Right,66,FW,13,1100000,500,257,54,54,47,66,36,294,66,60,42,59,67,327,68,65,70,61,63,319,63,67,70,60,59,286,58,56,59,65,48,159,49,58,52,41,5,14,8,7,7,3,Medium,Medium,1,SerieB
sn SEN,FW,Amiens,23,1997,26,23,"1,812",20.1,13,3,16,13,0,0,5,0,0.65,0.15,0.79,0.65,0.79,,,,,,,,,,,,,1800000.0,Aliou Badji,2092,A. Badji,23,67,73,189,75,Right,69,FW,6,1600000,2000,274,25,69,72,46,62,267,67,53,48,33,66,341,80,86,67,52,56,377,72,71,80,84,70,255,77,16,58,51,53,66,24,23,19,48,12,9,10,8,9,3,Medium,Low,1,Ligue2
bf BFA,FW,Toulouse,20,2001,7,2,155,1.7,1,0,1,1,0,0,1,0,0.58,0.0,0.58,0.58,0.58,,,,,,,,,,,,,300000.0,Mamady Bangré,3474,M. Bangré,20,58,74,171,65,Left,61,FW,16,525000,1000,253,60,43,48,62,40,267,59,48,45,58,57,337,60,67,67,59,84,259,56,64,57,40,42,278,55,51,62,57,53,131,36,46,49,45,6,7,15,11,6,2,High,Low,1,Ligue2
be BEL,FW,Caen,16,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Norman Bassette,3659,N. Bassette,16,55,78,184,74,Left,57,FW,23,400000,500,241,30,59,58,46,48,196,46,41,30,30,49,309,68,65,56,55,65,280,52,64,60,56,48,220,35,19,58,43,65,39,11,17,11,46,9,6,9,9,13,2,High,Low,1,Ligue2
ma MAR,"MF,FW",Toulouse,20,2001,24,2,473,5.3,0,1,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,,,,,,,,,,,,,600000.0,Yanis Begraoui,2956,Y. Begraoui,19,62,76,178,70,Right,63,FW,14,950000,900,286,49,66,62,63,46,246,65,36,50,39,56,376,76,82,70,65,83,299,52,71,72,56,48,225,34,17,56,50,68,51,13,18,20,49,9,9,14,12,5,5,High,Low,1,Ligue2
tn TUN,FW,Auxerre,21,2000,7,0,46,0.5,1,0,1,1,0,0,0,0,1.96,0.0,1.96,1.96,1.96,,,,,,,,,,,,,300000.0,Mohamed Ben Fredj,3466,M. Ben Fredj,21,58,69,176,61,Right,60,FW,11,450000,1000,262,29,64,63,52,54,230,54,41,48,31,56,292,59,55,56,58,64,277,62,64,54,41,56,217,35,14,54,48,66,45,20,11,14,47,5,8,11,11,12,3,Medium,Medium,1,Ligue2
fr FRA,"MF,FW",Nîmes,22,1999,34,33,"2,724",30.3,10,8,18,6,4,4,1,0,0.33,0.26,0.59,0.2,0.46,,,,,,,,,,,,,2800000.0,Yassine Benrahou,1472,Y. Benrahou,22,73,81,170,68,Left,75,FW,8,7000000,6000,315,73,64,46,73,59,369,78,75,72,67,77,391,73,73,88,69,88,311,72,51,62,56,70,286,42,31,69,75,69,131,41,43,47,56,10,13,8,11,14,3,High,Medium,1,Ligue2
gh GHA,FW,Niort,20,2001,2,1,117,1.3,1,0,1,1,0,0,0,0,0.77,0.0,0.77,0.77,0.77,,,,,,,,,,,,,250000.0,Godwin Bentil,3107,G. Bentil,20,61,71,185,73,Right,63,FW,10,725000,1000,269,41,64,61,54,49,241,55,50,39,39,58,322,72,74,60,55,61,333,66,72,67,72,56,224,27,19,59,50,69,47,17,11,19,56,11,8,14,9,14,3,Medium,Low,1,Ligue2
mq MTQ,"FW,MF",Nancy,23,1997,31,29,"2,540",28.2,7,3,10,6,1,1,6,0,0.25,0.11,0.35,0.21,0.32,,,,,,,,,,,,,900000.0,Mickaël Biron,2094,M. Biron,23,67,72,170,71,Right,69,FW,5,1600000,5000,300,54,70,57,61,58,286,65,52,54,52,63,390,79,81,77,67,86,332,64,61,76,67,64,257,48,19,71,59,60,52,17,19,16,51,10,15,12,8,6,2,High,Medium,1,Ligue2
sn SEN,FW,Grenoble,22,1999,11,0,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Olivier Boissy,3366,O. Boissy,22,59,66,191,80,Right,61,FW,7,450000,1000,252,25,62,76,42,47,205,56,30,42,23,54,245,45,61,47,48,44,316,62,63,56,82,53,236,48,23,57,47,61,64,21,20,23,54,10,12,8,9,15,2,Medium,Low,1,Ligue2
fr FRA,"MF,FW",Valenciennes,20,2001,17,7,596,6.6,1,0,1,1,0,0,1,0,0.15,0.0,0.15,0.15,0.15,,,,,,,,,,,,,400000.0,Aymen Boutoutaou,2631,A. Boutoutaou,20,64,76,169,56,Right,66,FW,12,1400000,1000,256,42,64,39,58,53,297,74,57,47,47,72,385,78,71,90,55,91,226,61,50,32,30,53,231,39,24,53,62,53,103,39,28,36,46,10,6,8,14,8,2,Medium,Medium,1,Ligue2
fr FRA,"FW,MF",Le Havre,19,2001,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Josué Casimir,3365,J. Casimir,19,59,71,178,74,Right,61,FW,12,550000,1000,262,39,61,57,55,50,228,59,44,35,35,55,341,78,81,62,50,70,303,59,70,54,67,53,211,28,19,57,48,59,58,20,20,18,33,8,5,6,9,5,3,Medium,Medium,1,Ligue2
fr FRA,"MF,FW",Guingamp,19,2002,20,3,390,4.3,1,0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,,,,,,,,,,,,,400000.0,Yoann Cathline,3363,Y. Cathline,18,59,72,176,68,Right,60,FW,13,525000,550,245,53,52,37,54,49,281,63,60,49,49,60,346,73,72,74,53,74,253,58,46,51,45,53,229,44,23,53,54,55,99,29,30,40,59,12,10,10,13,14,3,Medium,Medium,1,Ligue2
fr FRA,"MF,FW",Nancy,18,2003,21,7,787,8.7,2,3,5,1,1,1,0,0,0.23,0.34,0.57,0.11,0.46,,,,,,,,,,,,,1000000.0,Lamine Cissé,2961,L. Cissé,18,62,74,179,69,Right,63,FW,12,925000,550,270,63,57,49,59,42,278,69,58,49,35,67,362,78,74,78,55,77,261,54,63,52,43,49,221,36,19,55,53,58,53,17,19,17,49,7,6,9,13,14,3,Medium,Medium,1,Ligue2
fr FRA,FW,Niort,18,2003,8,0,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Sidi Cissé,3475,S. Cissé,18,58,66,174,65,Right,60,FW,8,425000,550,265,41,64,42,59,59,261,63,52,48,38,60,368,78,81,75,51,83,223,48,47,50,37,41,208,25,13,63,48,59,50,22,12,16,58,12,13,11,11,11,3,Medium,Medium,1,Laliga2
fr FRA,FW,Niort,18,2003,8,0,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Sidi Cissé,3475,S. Cissé,18,58,66,174,65,Right,60,FW,8,425000,550,265,41,64,42,59,59,261,63,52,48,38,60,368,78,81,75,51,83,223,48,47,50,37,41,208,25,13,63,48,59,50,22,12,16,58,12,13,11,11,11,3,Medium,Medium,1,Ligue2
fr FRA,FW,Niort,18,2003,8,0,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Sidi Cissé,3475,S. Cissé,18,58,66,174,65,Right,60,FW,8,425000,550,265,41,64,42,59,59,261,63,52,48,38,60,368,78,81,75,51,83,223,48,47,50,37,41,208,25,13,63,48,59,50,22,12,16,58,12,13,11,11,11,3,Medium,Medium,1,Ligue2
