Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Thibo Somers,be BEL,FW,Cercle Brugge,21,1999,4.4,,6,,,,,,,,,,,1,,,,BelgianProLeague
Emmanuel Sowah,gh GHA,DF,Eupen,22,1998,0.0,,0,,,,,,,,,,,0,,,,BelgianProLeague
Kamal Sowah,gh GHA,"MF,FW",OH Leuven,20,2000,33.8,,13,,,,,,,,,,,16,,,,BelgianProLeague
Bassem Srarfi,tn TUN,"FW,MF",Zulte Waregem,23,1997,10.9,,25,,,,,,,,,,,18,,,,BelgianProLeague
Jarne Steuckers,be BEL,MF,Sint-Truiden,18,2002,2.3,,1,,,,,,,,,,,3,,,,BelgianProLeague
Mario Stroeykens,be BEL,MF,Anderlecht,15,2004,0.2,,0,,,,,,,,,,,0,,,,BelgianProLeague
Din Sula,al ALB,FW,Waasland-Bev,22,1998,1.2,,0,,,,,,,,,,,0,,,,BelgianProLeague
Youssuf Sylla,be BEL,FW,Zulte Waregem,17,2002,0.9,,0,,,,,,,,,,,0,,,,BelgianProLeague
Eddy Sylvestre,fr FRA,MF,Standard Liège,20,1999,0.6,,0,,,,,,,,,,,0,,,,BelgianProLeague
Musa Al-Taamari,jo JOR,"MF,FW",OH Leuven,23,1997,13.1,,16,,,,,,,,,,,17,,,,BelgianProLeague
Serge Tabekou,cm CMR,"MF,FW",Excel Mouscron,23,1996,22.2,,30,,,,,,,,,,,9,,,,BelgianProLeague
Anton Tanghe,be BEL,DF,Oostende,21,1999,27.8,,12,,,,,,,,,,,19,,,,BelgianProLeague
Abdoul-Fessal Tapsoba,bf BFA,"FW,MF",Standard Liège,18,2001,6.4,,11,,,,,,,,,,,4,,,,BelgianProLeague
Arthur Theate,be BEL,DF,Oostende,20,2000,28.6,,21,,,,,,,,,,,23,,,,BelgianProLeague
Kristian Thorstvedt,no NOR,MF,Genk,21,1999,16.9,,23,,,,,,,,,,,23,,,,BelgianProLeague
William Togui,ci CIV,FW,Mechelen,23,1996,7.0,,2,,,,,,,,,,,3,,,,BelgianProLeague
Bastien Toma,ch SUI,MF,Genk,21,1999,9.8,,14,,,,,,,,,,,3,,,,BelgianProLeague
Frank Tsadjout,it ITA,FW,Charleroi,21,1999,0.3,,1,,,,,,,,,,,0,,,,BelgianProLeague
Milan Tučić,si SVN,FW,OH Leuven,23,1996,0.2,,0,,,,,,,,,,,0,,,,BelgianProLeague
Ike Ugbo,ca CAN,FW,Cercle Brugge,21,1998,30.3,,10,,,,,,,,,,,13,,,,BelgianProLeague
Jules Van Cleemput,be BEL,DF,Mechelen,23,1997,0.3,,0,,,,,,,,,,,0,,,,BelgianProLeague
Jules Van Cleemput,be BEL,"DF,MF",Charleroi,23,1997,14.1,,25,,,,,,,,,,,35,,,,BelgianProLeague
Yani Van Den Bossche,be BEL,MF,Kortrijk,19,2001,0.9,,0,,,,,,,,,,,1,,,,BelgianProLeague
Thomas Van den Keybus,be BEL,MF,Club Brugge,19,2001,0.4,,1,,,,,,,,,,,1,,,,BelgianProLeague
Ignace Van Der Brempt,be BEL,"DF,MF",Club Brugge,18,2002,2.4,,5,,,,,,,,,,,1,,,,BelgianProLeague
Stan Van Dessel,be BEL,MF,Sint-Truiden,19,2001,2.7,,4,,,,,,,,,,,3,,,,BelgianProLeague
Benjamin Van Durmen,be BEL,MF,Excel Mouscron,23,1997,4.4,,3,,,,,,,,,,,4,,,,BelgianProLeague
Jannes Van Hecke,be BEL,MF,Zulte Waregem,18,2002,9.5,,3,,,,,,,,,,,1,,,,BelgianProLeague
Maarten Vandevoordt,be BEL,GK,Genk,18,2002,10.0,,0,,,,,,,,,,,0,,,,BelgianProLeague
Zinho Vanheusden,be BEL,DF,Standard Liège,21,1999,7.2,,18,,,,,,,,,,,12,,,,BelgianProLeague
Charles Vanhoutte,be BEL,MF,Cercle Brugge,21,1998,19.5,,32,,,,,,,,,,,29,,,,BelgianProLeague
Daan Vekemans,be BEL,MF,OH Leuven,20,2000,2.9,,3,,,,,,,,,,,4,,,,BelgianProLeague
Matthias Verreth,be BEL,"MF,FW",Waasland-Bev,22,1998,2.1,,0,,,,,,,,,,,1,,,,BelgianProLeague
Yari Verschaeren,be BEL,MF,Anderlecht,19,2001,11.1,,12,,,,,,,,,,,7,,,,BelgianProLeague
Louis Verstraete,be BEL,MF,Waasland-Bev,21,1999,4.9,,11,,,,,,,,,,,16,,,,BelgianProLeague
Louis Verstraete,be BEL,MF,Antwerp,21,1999,1.3,,2,,,,,,,,,,,1,,,,BelgianProLeague
Vitinho,br BRA,"DF,MF",Cercle Brugge,21,1999,21.2,,50,,,,,,,,,,,25,,,,BelgianProLeague
Michel Vlap,nl NED,MF,Anderlecht,23,1997,6.9,,10,,,,,,,,,,,8,,,,BelgianProLeague
Thibault Vlietinck,be BEL,"DF,MF",OH Leuven,22,1997,15.5,,22,,,,,,,,,,,24,,,,BelgianProLeague
Siemen Voet,be BEL,DF,Mechelen,20,2000,7.0,,4,,,,,,,,,,,7,,,,BelgianProLeague
Aster Vranckx,be BEL,MF,Mechelen,17,2002,17.6,,27,,,,,,,,,,,8,,,,BelgianProLeague
Andrija Vukčević,me MNE,DF,Waasland-Bev,23,1996,7.7,,13,,,,,,,,,,,8,,,,BelgianProLeague
Warleson,br BRA,GK,Cercle Brugge,23,1996,3.0,,1,,,,,,,,,,,0,,,,BelgianProLeague
Jan Worogowski,kz KAZ,"MF,DF",Beerschot,23,1996,13.8,,33,,,,,,,,,,,17,,,,BelgianProLeague
Dries Wouters,be BEL,MF,Genk,23,1997,4.3,,2,,,,,,,,,,,4,,,,BelgianProLeague
Xadas,pt POR,MF,Excel Mouscron,22,1997,18.9,,15,,,,,,,,,,,7,,,,BelgianProLeague
Abner,br BRA,"DF,MF",Ath Paranaense,20,2000,21.6,31.0,22,15.0,9.0,7.0,13.0,18.0,72.2,5.0,20.0,3.0,17.0,18,49.0,41.0,0.0,BrazilSerieA
Adson,br BRA,"FW,MF",Corinthians,20,2000,6.2,14.0,7,7.0,5.0,2.0,3.0,8.0,37.5,5.0,6.0,0.0,6.0,3,17.0,3.0,0.0,BrazilSerieA
Airton,br BRA,FW,Ceará,21,1999,1.7,4.0,3,1.0,2.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,1,5.0,2.0,0.0,BrazilSerieA
Marcelo Ajul,br BRA,DF,Sport Recife,18,2002,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Carlos Alberto,br BRA,"FW,MF",América (MG),18,2002,2.3,1.0,1,0.0,0.0,1.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,2,3.0,0.0,0.0,BrazilSerieA
Yuri Alberto,br BRA,FW,Internacional,19,2001,29.9,12.0,8,2.0,5.0,5.0,4.0,20.0,20.0,16.0,25.0,5.0,20.0,7,19.0,30.0,0.0,BrazilSerieA
Alerrandro,br BRA,FW,RB Bragantino,21,2000,8.6,8.0,6,1.0,5.0,2.0,4.0,12.0,33.3,8.0,4.0,1.0,3.0,4,12.0,10.0,0.0,BrazilSerieA
Alesson,br BRA,MF,Bahia,21,1999,0.2,2.0,1,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,BrazilSerieA
Allan,br BRA,MF,Atlético Mineiro,23,1997,29.8,42.0,32,21.0,14.0,7.0,22.0,56.0,39.3,34.0,19.0,5.0,14.0,41,83.0,36.0,0.0,BrazilSerieA
Jaime Alvarado,co COL,MF,Ath Paranaense,21,1999,0.8,1.0,1,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,BrazilSerieA
Thonny Anderson,br BRA,"MF,FW",Bahia,23,1997,5.2,8.0,6,5.0,3.0,0.0,3.0,12.0,25.0,9.0,12.0,2.0,10.0,2,10.0,11.0,0.0,BrazilSerieA
Yago Andrade,br BRA,FW,Palmeiras,17,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,BrazilSerieA
André,br BRA,MF,Fluminense,19,2001,21.2,42.0,26,23.0,18.0,1.0,11.0,44.0,25.0,33.0,24.0,7.0,17.0,21,63.0,10.0,0.0,BrazilSerieA
Ângelo,br BRA,"FW,MF",Santos,16,2004,6.5,8.0,2,3.0,2.0,3.0,4.0,11.0,36.4,7.0,8.0,0.0,8.0,2,10.0,2.0,0.0,BrazilSerieA
Guilherme Arana,br BRA,DF,Atlético Mineiro,23,1997,25.4,33.0,22,15.0,9.0,9.0,19.0,36.0,52.8,17.0,15.0,3.0,12.0,29,62.0,34.0,0.0,BrazilSerieA
Lucas Araujo,br BRA,MF,Bahia,21,1999,5.1,6.0,4,3.0,3.0,0.0,1.0,4.0,25.0,3.0,6.0,1.0,5.0,15,21.0,10.0,0.0,BrazilSerieA
Jhon Arias,co COL,"FW,MF",Fluminense,23,1997,10.1,24.0,12,13.0,9.0,2.0,11.0,26.0,42.3,15.0,18.0,1.0,17.0,6,30.0,8.0,1.0,BrazilSerieA
Arthur,br BRA,"MF,FW",Atl Goianiense,22,1998,8.0,5.0,4,2.0,0.0,3.0,1.0,5.0,20.0,4.0,6.0,0.0,6.0,1,6.0,5.0,0.0,BrazilSerieA
Artur,br BRA,"FW,MF",RB Bragantino,22,1998,27.7,15.0,4,8.0,5.0,2.0,8.0,36.0,22.2,28.0,34.0,6.0,28.0,13,28.0,11.0,0.0,BrazilSerieA
Felipe Augusto,br BRA,FW,Corinthians,16,2004,0.2,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Leo Augusto Pereira,br BRA,"FW,MF",Grêmio,20,2000,6.4,19.0,14,5.0,9.0,5.0,4.0,8.0,50.0,4.0,4.0,0.0,4.0,7,26.0,3.0,0.0,BrazilSerieA
Gui Azevedo,br BRA,FW,Grêmio,19,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Matheus Babi,br BRA,FW,Ath Paranaense,23,1997,7.8,8.0,4,2.0,4.0,2.0,2.0,9.0,22.2,7.0,7.0,1.0,6.0,2,10.0,6.0,0.0,BrazilSerieA
Matheus Bahia,br BRA,DF,Bahia,21,1999,25.4,56.0,34,36.0,15.0,5.0,27.0,49.0,55.1,22.0,26.0,7.0,19.0,45,101.0,62.0,1.0,BrazilSerieA
Gabriel Baralhas,br BRA,MF,Atl Goianiense,22,1998,19.1,49.0,33,25.0,22.0,2.0,11.0,40.0,27.5,29.0,31.0,13.0,18.0,43,92.0,33.0,0.0,BrazilSerieA
Gabriel Batista,br BRA,GK,Flamengo,22,1998,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,BrazilSerieA
Bento,br BRA,GK,Ath Paranaense,21,1999,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,BrazilSerieA
Pedro Bicalho,br BRA,"MF,DF",Palmeiras,19,2001,0.4,3.0,2,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2,5.0,2.0,0.0,BrazilSerieA
Raul Bicalho,br BRA,DF,Corinthians,21,1999,3.0,2.0,2,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3,5.0,3.0,1.0,BrazilSerieA
Biel,br BRA,"FW,MF",Fluminense,19,2001,11.0,15.0,4,6.0,6.0,3.0,9.0,31.0,29.0,22.0,20.0,2.0,18.0,9,24.0,7.0,0.0,BrazilSerieA
Rafael Bilu,br BRA,"DF,FW",Juventude,21,1999,0.6,3.0,2,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2,5.0,0.0,0.0,BrazilSerieA
Guilherme Bissoli,br BRA,FW,Ath Paranaense,23,1998,11.2,5.0,3,1.0,2.0,2.0,1.0,7.0,14.3,6.0,7.0,2.0,5.0,2,7.0,9.0,0.0,BrazilSerieA
Victor Bobsin,br BRA,MF,Grêmio,21,2000,8.8,22.0,8,9.0,11.0,2.0,13.0,31.0,41.9,18.0,8.0,4.0,4.0,8,30.0,8.0,0.0,BrazilSerieA
Paulinho Bóia,br BRA,"FW,MF",Juventude,22,1998,14.8,21.0,8,11.0,7.0,3.0,15.0,37.0,40.5,22.0,11.0,2.0,9.0,10,31.0,3.0,0.0,BrazilSerieA
Dani Bolt,br BRA,DF,Fluminense,21,1999,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,BrazilSerieA
Douglas Borel,br BRA,"DF,MF",Bahia,18,2002,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,1,1.0,0.0,0.0,BrazilSerieA
Hélio Borges,br BRA,FW,Ceará,20,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Leonardo Borges,br BRA,"DF,FW",Internacional,20,2001,3.1,6.0,3,2.0,4.0,0.0,1.0,6.0,16.7,5.0,7.0,0.0,7.0,9,15.0,8.0,0.0,BrazilSerieA
Dylan Borrero,co COL,"FW,MF",Atlético Mineiro,19,2002,5.6,16.0,10,6.0,4.0,6.0,6.0,13.0,46.2,7.0,11.0,1.0,10.0,0,16.0,5.0,0.0,BrazilSerieA
Danilo Boza,br BRA,DF,Santos,22,1998,16.2,22.0,16,18.0,3.0,1.0,12.0,19.0,63.2,7.0,18.0,12.0,6.0,20,42.0,86.0,1.0,BrazilSerieA
Brenno,br BRA,GK,Grêmio,21,1999,13.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,9.0,1.0,BrazilSerieA
Bruninho,br BRA,"FW,MF",Santos,21,1999,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Bruninho,br BRA,"MF,FW",Juventude,20,2000,2.3,8.0,4,2.0,3.0,3.0,4.0,10.0,40.0,6.0,1.0,0.0,1.0,1,9.0,1.0,0.0,BrazilSerieA
Bruninho,br BRA,"MF,FW",RB Bragantino,17,2003,0.7,1.0,0,1.0,0.0,0.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,2,3.0,0.0,0.0,BrazilSerieA
Busanello,br BRA,DF,Chapecoense,22,1998,26.9,47.0,29,32.0,12.0,3.0,22.0,38.0,57.9,16.0,41.0,14.0,27.0,57,104.0,72.0,1.0,BrazilSerieA
Matheus Cadorini,br BRA,"FW,MF",Internacional,18,2002,2.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,BrazilSerieA
Calebe,br BRA,"MF,FW",Atlético Mineiro,20,2000,3.1,11.0,4,5.0,4.0,2.0,3.0,8.0,37.5,5.0,5.0,0.0,5.0,0,11.0,0.0,0.0,BrazilSerieA
Lucas Calegari,br BRA,DF,Fluminense,18,2002,12.4,38.0,26,19.0,14.0,5.0,15.0,22.0,68.2,7.0,9.0,5.0,4.0,20,58.0,21.0,0.0,BrazilSerieA
Camilo,br BRA,MF,Cuiabá,21,1999,20.9,60.0,32,24.0,30.0,6.0,22.0,60.0,36.7,38.0,30.0,4.0,26.0,46,106.0,32.0,0.0,BrazilSerieA
Jaminton Campaz,co COL,MF,Grêmio,20,2000,10.1,15.0,8,3.0,9.0,3.0,7.0,19.0,36.8,12.0,10.0,0.0,10.0,4,19.0,1.0,0.0,BrazilSerieA
Luan Cândido,br BRA,DF,RB Bragantino,19,2001,15.7,42.0,21,24.0,16.0,2.0,15.0,35.0,42.9,20.0,14.0,6.0,8.0,30,72.0,40.0,0.0,BrazilSerieA
Juninho Capixaba,br BRA,"DF,FW",Bahia,23,1997,21.0,43.0,23,27.0,11.0,5.0,21.0,44.0,47.7,23.0,25.0,6.0,19.0,38,81.0,32.0,1.0,BrazilSerieA
Johnny Cardoso,us USA,MF,Internacional,19,2001,13.5,37.0,15,18.0,18.0,1.0,12.0,30.0,40.0,18.0,14.0,5.0,9.0,26,63.0,20.0,1.0,BrazilSerieA
Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,20,2000,3.5,5.0,2,1.0,4.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,1,6.0,2.0,0.0,BrazilSerieA
Guilherme Carvalho,br BRA,MF,Juventude,21,1999,29.1,44.0,25,17.0,23.0,4.0,20.0,70.0,28.6,50.0,33.0,0.0,33.0,22,66.0,27.0,0.0,BrazilSerieA
Cauê,br BRA,FW,Corinthians,18,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Ronaldo Cesar,br BRA,"FW,MF",Bahia,20,2000,4.0,13.0,8,8.0,4.0,1.0,7.0,12.0,58.3,5.0,1.0,0.0,1.0,1,14.0,7.0,0.0,BrazilSerieA
Kayky Chagas,br BRA,"FW,MF",Fluminense,17,2003,2.9,8.0,6,7.0,1.0,0.0,6.0,10.0,60.0,4.0,2.0,0.0,2.0,2,10.0,6.0,0.0,BrazilSerieA
Gabriel Chapecó,br BRA,GK,Grêmio,20,2000,23.6,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0,2.0,5.0,4.0,BrazilSerieA
Chico,br BRA,DF,Sport Recife,22,1998,11.8,19.0,13,17.0,2.0,0.0,12.0,21.0,57.1,9.0,11.0,5.0,6.0,19,38.0,68.0,0.0,BrazilSerieA
Christian,br BRA,MF,Ath Paranaense,20,2000,23.5,35.0,17,11.0,19.0,5.0,10.0,36.0,27.8,26.0,19.0,6.0,13.0,25,60.0,13.0,0.0,BrazilSerieA
Léo Chú,br BRA,"FW,DF",Grêmio,20,2000,1.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,1.0,0.0,0.0,BrazilSerieA
Tiago Coser,br BRA,"DF,MF",Chapecoense,17,2004,0.3,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,BrazilSerieA
Bruno Costa,br BRA,"FW,MF",Chapecoense,20,2000,12.1,17.0,9,9.0,2.0,6.0,9.0,20.0,45.0,11.0,15.0,0.0,15.0,12,29.0,4.0,0.0,BrazilSerieA
Talles Costa,br BRA,MF,São Paulo,18,2002,2.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1,1.0,0.0,0.0,BrazilSerieA
Cristiano,br BRA,FW,Ceará,21,1999,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Cristiano,br BRA,"FW,MF",Sport Recife,19,2001,1.8,3.0,1,0.0,2.0,1.0,0.0,6.0,0.0,6.0,2.0,0.0,2.0,2,5.0,1.0,0.0,BrazilSerieA
Daniel Cruz,br BRA,MF,Ath Paranaense,19,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Tomás Cuello,ar ARG,"FW,MF",RB Bragantino,20,2000,22.0,40.0,29,12.0,18.0,10.0,19.0,39.0,48.7,20.0,40.0,5.0,35.0,28,68.0,11.0,1.0,BrazilSerieA
Juan Cuesta,co COL,"FW,MF",Internacional,18,2002,1.4,3.0,1,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1,4.0,1.0,0.0,BrazilSerieA
Danilo,br BRA,MF,Palmeiras,19,2001,17.3,30.0,16,17.0,10.0,3.0,16.0,40.0,40.0,24.0,17.0,4.0,13.0,28,58.0,17.0,0.0,BrazilSerieA
Danilo,br BRA,"FW,MF",Cuiabá,21,1999,7.6,12.0,6,0.0,10.0,2.0,4.0,9.0,44.4,5.0,10.0,0.0,10.0,18,30.0,6.0,0.0,BrazilSerieA
Denner,br BRA,MF,Chapecoense,21,1999,14.2,12.0,4,5.0,5.0,2.0,6.0,20.0,30.0,14.0,10.0,1.0,9.0,18,30.0,17.0,0.0,BrazilSerieA
Valentín Depietri,ar ARG,FW,Fortaleza,20,2000,3.5,2.0,0,0.0,2.0,0.0,1.0,7.0,14.3,6.0,3.0,0.0,3.0,0,2.0,0.0,0.0,BrazilSerieA
Diego,br BRA,DF,São Paulo,21,1999,7.4,17.0,10,7.0,9.0,1.0,9.0,17.0,52.9,8.0,11.0,5.0,6.0,16,33.0,20.0,0.0,BrazilSerieA
Matheus Donelli,br BRA,GK,Corinthians,18,2002,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Éderson,br BRA,MF,Fortaleza,21,1999,29.1,66.0,40,25.0,32.0,9.0,22.0,62.0,35.5,40.0,44.0,11.0,33.0,55,121.0,45.0,1.0,BrazilSerieA
Edson,br BRA,MF,Bahia,22,1998,5.2,7.0,6,2.0,4.0,1.0,3.0,9.0,33.3,6.0,3.0,3.0,0.0,12,19.0,7.0,0.0,BrazilSerieA
Rafael Elias,br BRA,"FW,MF",Cuiabá,21,1999,3.2,3.0,2,1.0,1.0,1.0,2.0,7.0,28.6,5.0,2.0,0.0,2.0,0,3.0,1.0,0.0,BrazilSerieA
Erick,br BRA,"MF,DF",Ath Paranaense,23,1997,16.4,46.0,27,15.0,26.0,5.0,17.0,45.0,37.8,28.0,21.0,9.0,12.0,16,62.0,26.0,0.0,BrazilSerieA
Erick,br BRA,"FW,MF",Ceará,23,1997,7.7,18.0,10,5.0,10.0,3.0,4.0,20.0,20.0,16.0,10.0,4.0,6.0,6,24.0,2.0,0.0,BrazilSerieA
Lucas Esteves,br BRA,FW,Palmeiras,20,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Ewerton,br BRA,DF,Sport Recife,20,2000,16.0,33.0,20,21.0,11.0,1.0,16.0,29.0,55.2,13.0,10.0,4.0,6.0,23,56.0,51.0,1.0,BrazilSerieA
Fabinho,br BRA,MF,Palmeiras,18,2002,2.1,2.0,2,1.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,2.0,1.0,7,9.0,5.0,0.0,BrazilSerieA
Fabinho,br BRA,"FW,MF",Chapecoense,21,1999,4.1,5.0,4,4.0,1.0,0.0,2.0,8.0,25.0,6.0,5.0,0.0,5.0,5,10.0,1.0,0.0,BrazilSerieA
Fabrício,br BRA,"FW,MF",América (MG),23,1997,13.4,20.0,12,2.0,13.0,5.0,7.0,16.0,43.8,9.0,11.0,0.0,11.0,7,27.0,5.0,0.0,BrazilSerieA
Lucas Fasson,br BRA,DF,Ath Paranaense,19,2001,8.0,12.0,9,8.0,3.0,1.0,5.0,9.0,55.6,4.0,6.0,3.0,3.0,17,29.0,27.0,0.0,BrazilSerieA
Felipe Felicio,br BRA,"MF,FW",Atlético Mineiro,18,2002,1.2,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Everton Felipe,br BRA,"MF,FW",Sport Recife,23,1997,12.4,23.0,11,14.0,8.0,1.0,9.0,28.0,32.1,19.0,11.0,2.0,9.0,12,35.0,5.0,0.0,BrazilSerieA
Matheus Fernandes,br BRA,MF,Palmeiras,22,1998,4.2,12.0,5,9.0,3.0,0.0,3.0,10.0,30.0,7.0,3.0,2.0,1.0,10,22.0,5.0,0.0,BrazilSerieA
Fernandinho,br BRA,"FW,MF",Chapecoense,23,1997,11.6,26.0,13,13.0,11.0,2.0,9.0,26.0,34.6,17.0,16.0,1.0,15.0,12,38.0,3.0,0.0,BrazilSerieA
Ferreira,br BRA,"FW,MF",Grêmio,23,1997,23.7,31.0,20,12.0,10.0,9.0,19.0,52.0,36.5,33.0,23.0,1.0,22.0,16,47.0,10.0,0.0,BrazilSerieA
Luiz Filipe,br BRA,"FW,MF",Atlético Mineiro,19,2001,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,BrazilSerieA
Foguinho,br BRA,"MF,FW",Chapecoense,20,2000,1.3,3.0,2,0.0,3.0,0.0,2.0,7.0,28.6,5.0,3.0,0.0,3.0,2,5.0,1.0,0.0,BrazilSerieA
Matheus França,br BRA,MF,Flamengo,16,2004,0.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Alan Franco,ec ECU,MF,Atlético Mineiro,22,1998,1.4,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Lucas Freitas,br BRA,DF,Palmeiras,20,2001,2.0,4.0,2,3.0,1.0,0.0,2.0,4.0,50.0,2.0,4.0,4.0,0.0,1,5.0,15.0,0.0,BrazilSerieA
Victor Gabriel,br BRA,DF,Sport Recife,16,2004,0.5,2.0,2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,2.0,0.0,0.0,BrazilSerieA
Vitor Gabriel,br BRA,FW,Flamengo,21,2000,3.9,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,3.0,0.0,BrazilSerieA
Zé Gabriel,br BRA,"DF,MF",Internacional,22,1999,4.2,3.0,2,3.0,0.0,0.0,2.0,5.0,40.0,3.0,3.0,2.0,1.0,3,6.0,8.0,0.0,BrazilSerieA
Antonio Galeano,py PAR,"DF,FW",São Paulo,20,2000,7.3,11.0,8,7.0,2.0,2.0,6.0,9.0,66.7,3.0,8.0,0.0,8.0,6,17.0,12.0,0.0,BrazilSerieA
García,br BRA,"MF,DF",Palmeiras,19,2002,2.9,6.0,4,4.0,0.0,2.0,4.0,7.0,57.1,3.0,3.0,3.0,0.0,7,13.0,5.0,0.0,BrazilSerieA
Geovane,br BRA,"FW,MF",América (MG),22,1998,2.8,2.0,1,2.0,0.0,0.0,1.0,8.0,12.5,7.0,4.0,1.0,3.0,1,3.0,0.0,0.0,BrazilSerieA
Geovane,br BRA,MF,Ceará,21,1999,2.2,3.0,2,0.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,3,6.0,1.0,1.0,BrazilSerieA
Gerson,br BRA,MF,Flamengo,23,1997,4.0,12.0,8,3.0,7.0,2.0,1.0,4.0,25.0,3.0,2.0,2.0,0.0,3,15.0,3.0,0.0,BrazilSerieA
Giovani,br BRA,"FW,MF",Palmeiras,17,2004,2.5,3.0,2,0.0,2.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,2,5.0,2.0,0.0,BrazilSerieA
Igor Gomes,br BRA,MF,São Paulo,21,1999,22.7,25.0,16,12.0,12.0,1.0,15.0,39.0,38.5,24.0,22.0,7.0,15.0,19,44.0,18.0,0.0,BrazilSerieA
João Gomes,br BRA,MF,Flamengo,19,2001,11.1,24.0,13,10.0,12.0,2.0,11.0,35.0,31.4,24.0,11.0,1.0,10.0,5,29.0,5.0,0.0,BrazilSerieA
