Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1
Rhys Norrington-Davies,wls WAL,DF,Stoke City,21,1999,20,20,"1,671",18.6,1,0,1,1,0,0,2,1,0.05,0.0,0.05,0.05,0.05,0.9,0.9,1.4,2.3,45.0,65.0,60.0,0.05,0.07,0.13,0.05,0.13
Rhys Norrington-Davies,wls WAL,DF,Luton Town,21,1999,18,16,"1,428",15.9,0,2,2,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,0.3,0.3,2.1,2.3,44.0,44.0,87.0,0.02,0.13,0.15,0.02,0.15
Christian Norton,wls WAL,FW,Stoke City,19,2001,6,2,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.0,2.0,18.0,0.02,0.02,0.05,0.02,0.05
Ryan Nyambe,na NAM,DF,Blackburn,22,1997,38,33,"2,985",33.2,0,4,4,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,0.2,0.2,2.3,2.5,69.0,77.0,181.0,0.0,0.07,0.08,0.0,0.08
Lewis O'Brien,eng ENG,MF,Huddersfield,21,1998,42,39,"3,512",39.0,3,3,6,3,0,0,5,0,0.08,0.08,0.15,0.08,0.15,2.2,2.2,5.1,7.4,163.0,195.0,192.0,0.06,0.13,0.19,0.06,0.19
Callum O'Hare,eng ENG,"MF,FW",Coventry City,22,1998,46,40,"3,587",39.9,3,8,11,3,0,0,5,0,0.08,0.2,0.28,0.08,0.28,7.8,7.8,5.1,12.9,109.0,170.0,288.0,0.2,0.13,0.32,0.2,0.32
Max O'Leary,ie IRL,GK,Bristol City,23,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tashan Oakley-Boothe,eng ENG,"MF,FW",Stoke City,20,2000,16,3,439,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,12.0,14.0,34.0,0.02,0.04,0.06,0.02,0.06
Clarke Oduor,ke KEN,"DF,MF",Barnsley,21,1999,11,5,558,6.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,15.0,12.0,30.0,0.02,0.04,0.06,0.02,0.06
Nnamdi Ofoborh,ng NGA,MF,Wycombe,20,1999,8,3,319,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,9.0,2.0,0.04,0.02,0.06,0.04,0.06
Nnamdi Ofoborh,ng NGA,"MF,DF",Bournemouth,20,1999,3,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chiedozie Ogbene,ie IRL,"MF,FW",Rotherham Utd,23,1997,11,6,609,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.4,2.0,27.0,17.0,39.0,0.24,0.05,0.3,0.24,0.3
Sheyi Ojo,eng ENG,"FW,MF",Cardiff City,23,1997,41,25,"2,356",26.2,5,7,12,5,0,0,5,0,0.19,0.27,0.46,0.19,0.46,4.0,4.0,3.2,7.2,69.0,52.0,105.0,0.15,0.12,0.27,0.15,0.27
Michael Olise,fr FRA,"MF,FW",Reading,18,2001,44,37,"3,243",36.0,7,12,19,5,2,2,3,0,0.19,0.33,0.53,0.14,0.47,5.4,3.8,7.7,11.6,121.0,212.0,174.0,0.15,0.21,0.36,0.11,0.32
Matthew Olosunde,us USA,DF,Rotherham Utd,22,1998,32,22,"1,947",21.6,0,3,3,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,0.4,0.4,2.6,3.0,36.0,42.0,48.0,0.02,0.12,0.14,0.02,0.14
Andrew Omobamidele,ie IRL,DF,Norwich City,18,2002,9,8,711,7.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Omotoye,be BEL,"MF,FW",Norwich City,17,2002,3,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayden Onen,eng ENG,MF,Reading,19,2001,1,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Fred Onyedinma,eng ENG,"MF,FW",Wycombe,23,1996,43,26,"2,476",27.5,3,2,5,3,0,0,2,0,0.11,0.07,0.18,0.11,0.18,3.7,3.7,2.1,5.8,60.0,36.0,114.0,0.14,0.08,0.21,0.14,0.21
Bright Osayi-Samuel,ng NGA,FW,QPR,22,1997,21,20,"1,718",19.1,3,2,5,2,1,1,3,0,0.16,0.1,0.26,0.1,0.21,4.8,4.0,2.9,6.9,84.0,36.0,180.0,0.25,0.15,0.4,0.21,0.36
Jordi Osei-Tutu,eng ENG,DF,Cardiff City,21,1998,8,6,557,6.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,12.0,13.0,9.0,0.03,0.03,0.05,0.03,0.05
Kasey Palmer,jm JAM,"MF,FW",Bristol City,23,1996,23,16,"1,415",15.7,2,2,4,2,0,0,7,0,0.13,0.13,0.25,0.13,0.25,1.2,1.2,1.8,3.0,19.0,52.0,37.0,0.08,0.12,0.19,0.08,0.19
Kasey Palmer,jm JAM,"MF,FW",Swansea City,23,1996,12,2,371,4.1,1,0,1,1,0,0,1,0,0.24,0.0,0.24,0.24,0.24,1.1,1.1,0.5,1.6,9.0,15.0,20.0,0.26,0.12,0.38,0.26,0.38
Romal Palmer,eng ENG,MF,Barnsley,20,1999,34,22,"1,569",17.4,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,1.1,1.1,0.9,1.9,14.0,63.0,17.0,0.06,0.05,0.11,0.06,0.11
Troy Parrott,ie IRL,"FW,MF",Millwall,18,2002,11,7,600,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,7.0,15.0,30.0,0.11,0.03,0.14,0.11,0.14
Josh Pask,eng ENG,DF,Coventry City,22,1997,17,6,703,7.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,19.0,13.0,0.01,0.02,0.03,0.01,0.03
Alexander Pattison,eng ENG,MF,Wycombe,22,1997,6,4,392,4.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,9.0,3.0,0.01,0.01,0.01,0.01,0.01
Aynsley Pears,eng ENG,GK,Blackburn,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Pearson,wls WAL,"FW,MF",Bristol City,18,2001,5,2,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,2.0,3.0,11.0,0.05,0.01,0.06,0.05,0.06
Matt Penney,eng ENG,"DF,MF",Sheffield Weds,22,1998,12,10,850,9.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.4,1.9,16.0,19.0,29.0,0.06,0.14,0.2,0.06,0.2
Dion Pereira,ag ATG,DF,Luton Town,21,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Daniel Phillips,tt TRI,MF,Watford,19,2001,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,1.4,1.4,0.0,1.4
Kieran Phillips,eng ENG,"FW,DF",Huddersfield,20,2000,10,0,203,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.8,4.0,5.0,8.0,0.28,0.06,0.34,0.28,0.34
Pipa,es ESP,DF,Huddersfield,22,1998,37,35,"3,036",33.7,2,4,6,2,0,0,8,0,0.06,0.12,0.18,0.06,0.18,2.1,2.1,4.1,6.2,102.0,106.0,155.0,0.06,0.12,0.18,0.06,0.18
Maurizio Pochettino,es ESP,MF,Watford,19,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Aaron Pressley,sct SCO,FW,Brentford,19,2001,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Przemysław Płacheta,pl POL,"FW,MF",Norwich City,22,1998,26,10,"1,126",12.5,1,0,1,1,0,0,1,0,0.08,0.0,0.08,0.08,0.08,2.9,2.9,1.7,4.6,35.0,25.0,127.0,0.23,0.14,0.37,0.23,0.37
Domingos Quina,pt POR,MF,Watford,20,1999,14,8,742,8.2,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12,1.8,1.8,0.5,2.4,12.0,22.0,62.0,0.22,0.06,0.29,0.22,0.29
Xavi Quintillà,es ESP,DF,Norwich City,23,1996,11,11,974,10.8,2,1,3,2,0,0,1,0,0.18,0.09,0.28,0.18,0.28,0.3,0.3,1.6,2.0,30.0,47.0,97.0,0.03,0.15,0.18,0.03,0.18
Joe Rankin-Costello,eng ENG,DF,Blackburn,21,1999,14,14,"1,076",12.0,0,3,3,0,0,0,2,0,0.0,0.25,0.25,0.0,0.25,0.5,0.5,0.4,0.9,27.0,41.0,70.0,0.04,0.03,0.07,0.04,0.07
Yuri Ribeiro,pt POR,DF,Nott'ham Forest,23,1997,25,24,"2,184",24.3,1,0,1,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04,0.1,0.1,1.5,1.6,75.0,110.0,87.0,0.0,0.06,0.06,0.0,0.06
Omar Richards,eng ENG,DF,Reading,22,1998,41,38,"3,312",36.8,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.9,91.0,138.0,187.0,0.03,0.05,0.08,0.03,0.08
Emil Riis Jakobsen,dk DEN,FW,Preston,22,1998,38,17,"1,632",18.1,2,1,3,2,0,0,0,0,0.11,0.06,0.17,0.11,0.17,3.8,3.8,1.8,5.6,27.0,13.0,150.0,0.21,0.1,0.31,0.21,0.31
Andy Rinomhota,zw ZIM,MF,Reading,23,1997,42,41,"3,637",40.4,1,2,3,1,0,0,4,0,0.02,0.05,0.07,0.02,0.07,1.5,1.5,1.4,2.9,51.0,124.0,85.0,0.04,0.03,0.07,0.04,0.07
Rodrigo Riquelme,es ESP,"MF,FW",Bournemouth,20,2000,16,2,339,3.8,1,0,1,1,0,0,1,0,0.27,0.0,0.27,0.27,0.27,0.9,0.9,0.8,1.6,26.0,23.0,34.0,0.23,0.2,0.43,0.23,0.43
Patrick Roberts,eng ENG,"MF,FW",Derby County,23,1997,15,7,678,7.5,1,1,2,1,0,0,1,0,0.13,0.13,0.27,0.13,0.27,0.9,0.9,0.5,1.4,29.0,29.0,35.0,0.12,0.07,0.19,0.12,0.19
Patrick Roberts,eng ENG,"MF,FW",Middlesbrough,23,1997,9,4,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,12.0,18.0,25.0,0.07,0.24,0.3,0.07,0.3
Jack Robinson,eng ENG,MF,Middlesbrough,19,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rodon,wls WAL,DF,Swansea City,22,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Roerslev,dk DEN,"DF,FW",Brentford,21,1999,17,10,868,9.6,0,2,2,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,0.1,0.1,1.3,1.4,18.0,19.0,57.0,0.01,0.14,0.15,0.01,0.15
Aaron Rowe,eng ENG,"DF,FW",Huddersfield,19,2000,20,10,987,11.0,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,0.8,0.8,0.8,1.6,38.0,25.0,57.0,0.07,0.07,0.14,0.07,0.14
Thomas Sang,eng ENG,"DF,MF",Cardiff City,21,1999,9,8,735,8.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,5.0,14.0,14.0,0.03,0.07,0.1,0.03,0.1
Ismaila Sarr,sn SEN,"FW,MF",Watford,22,1998,39,39,"3,459",38.4,13,4,17,11,2,2,5,0,0.34,0.1,0.44,0.29,0.39,10.3,8.7,7.6,16.3,131.0,115.0,347.0,0.27,0.2,0.46,0.23,0.42
Patrick Schmidt,at AUT,FW,Barnsley,22,1998,8,2,219,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.2,5.0,4.0,17.0,0.38,0.11,0.49,0.38,0.49
Ryan Schofield,eng ENG,GK,Huddersfield,20,1999,30,29,"2,655",29.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Scott,eng ENG,MF,Bristol City,16,2003,3,1,155,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,1.0,3.0,0.06,0.04,0.11,0.06,0.11
Steve Seddon,eng ENG,DF,Birmingham City,22,1997,7,6,452,5.0,0,1,1,0,0,0,1,0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,0.6,0.8,12.0,24.0,13.0,0.03,0.12,0.15,0.03,0.15
Alfa Semedo,gw GNB,"MF,FW",Reading,22,1997,39,24,"2,146",23.8,2,2,4,2,0,0,4,0,0.08,0.08,0.17,0.08,0.17,2.6,2.6,0.6,3.2,35.0,73.0,66.0,0.11,0.03,0.13,0.11,0.13
Antoine Semenyo,gh GHA,"FW,MF",Bristol City,20,2000,44,24,"2,444",27.2,2,4,6,2,0,0,2,0,0.07,0.15,0.22,0.07,0.22,4.4,4.4,3.6,8.0,71.0,43.0,168.0,0.16,0.13,0.3,0.16,0.3
Steven Sessegnon,eng ENG,"DF,FW",Bristol City,20,2000,16,10,979,10.9,0,1,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,0.3,0.4,23.0,21.0,13.0,0.01,0.03,0.04,0.01,0.04
Liam Shaw,eng ENG,"MF,DF",Sheffield Weds,19,2001,19,13,980,10.9,1,0,1,1,0,0,3,2,0.09,0.0,0.09,0.09,0.09,0.9,0.9,0.9,1.8,5.0,17.0,18.0,0.08,0.08,0.17,0.08,0.17
Ben Sheaf,eng ENG,MF,Coventry City,22,1998,30,21,"1,813",20.1,0,1,1,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05,0.9,0.9,1.4,2.3,20.0,109.0,17.0,0.04,0.07,0.11,0.04,0.11
Jordan Shipley,ie IRL,"MF,FW",Coventry City,22,1997,27,15,"1,370",15.2,3,1,4,3,0,0,1,0,0.2,0.07,0.26,0.2,0.26,0.9,0.9,1.3,2.2,15.0,40.0,54.0,0.06,0.09,0.14,0.06,0.14
Toby Sibbick,ug UGA,DF,Barnsley,21,1999,21,11,"1,208",13.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,29.0,0.0,0.01,0.0,0.01,0.01,0.01
Louie Sibley,eng ENG,"MF,FW",Derby County,18,2001,30,10,"1,045",11.6,1,0,1,1,0,0,5,0,0.09,0.0,0.09,0.09,0.09,2.3,2.3,0.7,3.0,20.0,23.0,67.0,0.19,0.06,0.26,0.19,0.26
Francisco Sierralta,cl CHI,DF,Watford,23,1997,26,24,"2,208",24.5,1,0,1,1,0,0,8,0,0.04,0.0,0.04,0.04,0.04,2.2,2.2,0.2,2.4,11.0,53.0,1.0,0.09,0.01,0.1,0.09,0.1
Keke Simmonds,eng ENG,FW,Birmingham City,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Simoes,ao ANG,MF,Barnsley,20,1999,8,4,323,3.6,1,0,1,1,0,0,1,0,0.28,0.0,0.28,0.28,0.28,0.4,0.4,0.4,0.8,7.0,11.0,12.0,0.12,0.12,0.23,0.12,0.23
Jack Simpson,eng ENG,DF,Bournemouth,23,1996,9,6,555,6.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
Oliver Skipp,eng ENG,MF,Norwich City,19,2000,45,44,"3,855",42.8,1,1,2,1,0,0,7,0,0.02,0.02,0.05,0.02,0.05,1.0,1.0,2.0,3.0,70.0,208.0,71.0,0.02,0.05,0.07,0.02,0.07
Leo Skiri Østigård,no NOR,DF,Coventry City,20,1999,39,35,"3,119",34.7,2,2,4,2,0,0,12,1,0.06,0.06,0.12,0.06,0.12,3.1,3.1,1.7,4.8,33.0,94.0,8.0,0.09,0.05,0.14,0.09,0.14
Paul Smyth,nir NIR,"FW,MF",QPR,22,1997,3,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,5.0,0.15,0.0,0.15,0.15,0.15
Dominic Solanke,eng ENG,FW,Bournemouth,22,1997,40,38,"3,343",37.1,15,8,23,15,0,0,2,0,0.4,0.22,0.62,0.4,0.62,17.8,17.8,4.2,22.0,56.0,71.0,225.0,0.48,0.11,0.59,0.48,0.59
Luke Southwood,nir NIR,GK,Reading,22,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Souttar,au AUS,DF,Stoke City,21,1998,38,38,"3,416",38.0,1,3,4,1,0,0,2,1,0.03,0.08,0.11,0.03,0.11,2.3,2.3,2.6,4.8,17.0,108.0,2.0,0.06,0.07,0.13,0.06,0.13
Djed Spence,eng ENG,"FW,DF",Middlesbrough,19,2000,38,22,"2,091",23.2,1,0,1,1,0,0,1,0,0.04,0.0,0.04,0.04,0.04,1.6,1.6,1.4,3.0,60.0,47.0,122.0,0.07,0.06,0.13,0.07,0.13
Finley Stevens,wls WAL,"FW,DF",Brentford,17,2003,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Ryan Stirk,wls WAL,MF,Birmingham City,19,2000,2,2,171,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.0,1.0,0.02,0.01,0.03,0.02,0.03
Jordan Storey,eng ENG,DF,Preston,22,1997,30,27,"2,466",27.4,1,1,2,1,0,0,0,0,0.04,0.04,0.07,0.04,0.07,2.1,2.1,1.8,3.9,6.0,55.0,4.0,0.08,0.06,0.14,0.08,0.14
Jack Stretton,eng ENG,MF,Derby County,18,2001,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,1.0,3.0,1.12,0.0,1.12,1.12,1.12
Callum Styles,hu HUN,"DF,MF",Barnsley,20,2000,42,40,"3,404",37.8,4,3,7,4,0,0,7,0,0.11,0.08,0.19,0.11,0.19,2.4,2.4,3.7,6.1,47.0,97.0,121.0,0.06,0.1,0.16,0.06,0.16
Ivan Šunjić,ba BIH,MF,Birmingham City,23,1996,43,38,"3,341",37.1,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.8,2.9,17.0,88.0,47.0,0.06,0.02,0.08,0.06,0.08
Sam Surridge,eng ENG,"FW,MF",Bournemouth,22,1998,29,7,"1,028",11.4,4,1,5,4,0,0,2,0,0.35,0.09,0.44,0.35,0.44,4.9,4.9,2.0,7.0,11.0,14.0,50.0,0.43,0.18,0.61,0.43,0.61
Will Swan,eng ENG,FW,Nott'ham Forest,19,2000,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jakob Sørensen,dk DEN,"DF,MF",Norwich City,22,1998,32,20,"1,964",21.8,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,1.0,1.0,0.7,1.7,32.0,81.0,101.0,0.05,0.03,0.08,0.05,0.08
Marcus Tavernier,eng ENG,"MF,FW",Middlesbrough,21,1999,29,25,"2,202",24.5,3,4,7,3,0,1,3,0,0.12,0.16,0.29,0.12,0.29,5.8,5.0,3.6,8.6,47.0,79.0,126.0,0.24,0.15,0.38,0.2,0.35
Connor Taylor,eng ENG,DF,Stoke City,18,2001,1,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.0,0.0,0.38,0.0,0.38,0.38,0.38
Dejan Tetek,rs SRB,"MF,FW",Reading,17,2002,7,1,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,4.0,1.0,0.01,0.29,0.3,0.01,0.3
George Thomas,wls WAL,"MF,FW",QPR,23,1997,17,5,486,5.4,0,1,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,0.9,0.9,0.8,1.7,9.0,12.0,43.0,0.16,0.15,0.31,0.16,0.31
Luke Thomas,eng ENG,"MF,FW",Barnsley,21,1999,19,7,730,8.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.3,1.9,14.0,13.0,44.0,0.08,0.16,0.24,0.08,0.24
Sorba Thomas,wls WAL,"FW,DF",Huddersfield,20,1999,7,0,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,8.0,6.0,15.0,0.06,0.08,0.13,0.06,0.13
Dominic Thompson,eng ENG,DF,Brentford,20,2000,4,1,233,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,8.0,9.0,0.03,0.0,0.03,0.03,0.03
Jordan Thompson,nir NIR,MF,Stoke City,23,1997,34,24,"2,007",22.3,1,2,3,1,0,0,5,0,0.04,0.09,0.13,0.04,0.13,1.9,1.9,2.7,4.6,14.0,85.0,37.0,0.08,0.12,0.21,0.08,0.21
Jordon Thompson,eng ENG,DF,Coventry City,21,1999,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryley Towler,eng ENG,DF,Bristol City,19,2001,3,3,169,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
Mark Travers,ie IRL,GK,Bournemouth,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Travis,eng ENG,MF,Blackburn,22,1997,19,16,"1,301",14.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.7,18.0,53.0,18.0,0.01,0.04,0.05,0.01,0.05
Josh Tymon,eng ENG,"MF,DF",Stoke City,21,1999,26,16,"1,601",17.8,0,1,1,0,0,0,0,0,0.0,0.06,0.06,0.0,0.06,1.3,1.3,1.2,2.5,31.0,50.0,78.0,0.07,0.07,0.14,0.07,0.14
Osaze Urhoghide,nl NED,DF,Sheffield Weds,20,2000,16,12,"1,140",12.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,10.0,21.0,6.0,0.01,0.0,0.01,0.01,0.01
Yan Valery,tn TUN,"DF,MF",Birmingham City,21,1999,7,2,236,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
Thibaud Verlinden,be BEL,FW,Stoke City,21,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Zak Vyner,ke KEN,"DF,MF",Bristol City,23,1997,43,38,"3,362",37.4,2,1,3,2,0,0,3,0,0.05,0.03,0.08,0.05,0.08,1.1,1.1,0.5,1.6,32.0,102.0,13.0,0.03,0.01,0.04,0.03,0.04
Tyler Walker,eng ENG,FW,Coventry City,23,1996,31,20,"1,801",20.0,7,2,9,6,1,1,1,0,0.35,0.1,0.45,0.3,0.4,6.1,5.3,1.1,6.4,17.0,10.0,127.0,0.3,0.06,0.36,0.26,0.32
Liam Walsh,eng ENG,MF,Bristol City,22,1997,3,1,126,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,17.0,2.0,0.02,0.02,0.04,0.02,0.04
Jack Walton,eng ENG,GK,Barnsley,22,1998,24,24,"2,160",24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louie Watson,ie IRL,"MF,FW",Derby County,19,2001,9,1,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,0.01,0.0,0.01,0.01,0.01
Tennai Watson,eng ENG,FW,Reading,23,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Max Watters,eng ENG,FW,Cardiff City,21,1999,3,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,0.03,0.05,0.08,0.03,0.08
Scott Wharton,eng ENG,DF,Blackburn,22,1997,7,5,398,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,12.0,0.0,0.02,0.01,0.03,0.02,0.03
