Squad,Season,standard_Gls,shooting_Sh,shooting_SoT,shooting_xG,shooting_G-xG,Team_Att_Score,passing_xAG,passing_Ast,passing_KP,passing_PPA,passing_PrgP,Team_Mid_Score,defense_Tkl+Int,defense_Blocks,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Clr,defense_Tkl,defense_Int,Team_Def_Score
Betis,2021-2022,61.51898734177215,57.82945736434109,64.15300546448087,54.70494417862839,67.66839378238342,56.748867855686456,53.131313131313135,61.9047619047619,60.19607843137255,51.84834123222748,54.104193138500634,54.994994697160436,67.44347826086957,55.26881720430107,69.78540772532187,65.92592592592592,58.243902439024396,53.814432989690715,67.08074534161491,65.18337408312958,51.63323782234958,50.476190476190496
Betis,2022-2023,44.30379746835443,42.63565891472868,44.91803278688524,51.89792663476873,36.99481865284973,46.106067435022425,48.121212121212125,37.77777777777777,43.52941176470588,47.29857819905213,41.60101651842439,44.37707648512274,68.2782608695652,62.43727598566308,79.74248927038627,81.03703703703704,49.26829268292683,33.19587628865979,77.01863354037266,65.77017114914425,52.32091690544413,49.2682926829268
Betis,2023-2024,47.34177215189874,54.72868217054263,50.1639344262295,42.456140350877185,58.549222797927456,42.70212263644753,45.05050505050505,44.12698412698413,54.90196078431372,58.104265402843595,50.19059720457433,51.970359968334236,69.3913043478261,65.59139784946235,86.26609442060087,60.888888888888886,73.46341463414635,60.41237113402062,70.06211180124222,71.05134474327629,47.96561604584527,44.973544973544946
Bochum,2021-2022,38.22784810126582,42.325581395348834,44.04371584699453,38.24561403508771,46.73575129533678,35.619513660850345,35.35353535353535,32.698412698412696,36.86274509803921,30.047393364928904,24.015247776365946,29.49836366633744,63.54782608695652,65.0179211469534,56.394849785407715,58.81481481481481,34.048780487804876,45.567010309278345,47.08074534161491,46.40586797066014,67.22063037249285,39.04761904761901
Bochum,2022-2023,38.22784810126582,40.46511627906976,40.10928961748634,37.48006379585326,47.97927461139896,35.21258558152512,38.101010101010104,40.317460317460316,39.41176470588235,38.767772511848335,28.894536213468868,34.67882889122748,59.09565217391304,59.85663082437276,67.72532188841203,59.703703703703695,52.78048780487805,52.98969072164948,66.95652173913044,58.141809290953546,46.13180515759313,28.465608465608316
Bochum,2023-2024,42.278481012658226,60.15503875968992,47.97814207650273,43.221690590111635,46.94300518134715,40.41765930504582,41.33333333333333,42.85714285714286,55.490196078431374,46.35071090047393,35.45108005082592,43.84935723570623,51.860869565217385,76.4874551971326,60.858369098712444,51.1111111111111,55.1219512195122,52.98969072164948,65.96273291925465,53.64303178484107,39.48424068767908,27.722007722007724
Bologna,2020-2021,50.379746835443036,55.65891472868217,61.092896174863384,56.10845295055821,42.59067357512953,51.57384156418346,55.23232323232324,53.01587301587301,55.686274509803916,45.78199052132702,54.00254129606098,52.64362855738145,59.51304347826087,74.19354838709675,42.66094420600858,51.407407407407405,28.97560975609757,57.113402061855666,62.48447204968944,41.71149144254278,66.07449856733524,31.42857142857129
Bologna,2021-2022,44.30379746835443,46.2015503875969,47.103825136612016,43.732057416267935,50.25906735751295,41.7655012555534,46.505050505050505,47.93650793650794,49.99999999999999,52.796208530805686,41.80432020330369,47.27087464822553,50.33043478260869,54.6953405017921,37.5107296137339,47.85185185185185,35.21951219512195,43.91752577319588,54.78260869565218,39.36430317848411,53.696275071633245,36.969696969696834
Bologna,2022-2023,53.41772151898734,53.178294573643406,50.1639344262295,42.328548644338106,71.19170984455957,45.86397098276564,43.111111111111114,56.82539682539682,55.490196078431374,42.74881516587678,46.37865311308768,46.3451091641393,57.286956521739114,63.29749103942652,63.26180257510728,62.37037037037037,55.90243902439025,57.113402061855666,51.5527950310559,62.44498777506112,38.10888252148998,41.37998056365401
Bologna,2023-2024,53.41772151898734,52.093023255813954,54.09836065573771,47.559808612440186,62.69430051813471,48.644646191487986,44.08080808080808,45.39682539682539,52.54901960784313,44.64454976303317,50.800508259212194,47.53661424578045,49.07826086956521,66.73835125448028,67.38197424892704,59.1111111111111,60.585365853658544,43.91752577319588,54.6583850931677,59.51100244498777,28.022922636103154,62.85714285714287
Bordeaux,2020-2021,42.278481012658226,43.56589147286821,44.48087431693989,41.945773524720884,49.015544041450774,39.73944583950379,42.94949494949495,45.39682539682539,45.29411764705882,31.374407582938385,43.176620076238876,39.5093072273677,73.98260869565217,54.40860215053763,48.154506437768234,57.62962962962962,39.1219512195122,38.96907216494846,54.6583850931677,46.60146699266504,84.18338108882523,36.32653061224481
Bordeaux,2021-2022,51.392405063291136,48.06201550387596,47.97814207650273,43.732057416267935,64.76683937823833,45.53344923057111,46.98989898989899,54.28571428571428,46.666666666666664,38.00947867298578,41.550190597204576,42.366432867720306,77.6,46.95340501792114,64.63519313304721,65.62962962962962,51.21951219512195,52.98969072164948,56.024844720496894,61.271393643031786,72.9512893982808,22.721088435374003
Bournemouth,2022-2023,38.22784810126582,34.41860465116279,39.67213114754098,35.56618819776714,51.0880829015544,34.19526538321207,38.101010101010104,35.23809523809524,33.921568627450974,41.04265402843602,28.08132147395171,33.574390009927384,60.2086956521739,87.67025089605734,62.57510729613733,64.14814814814814,53.5609756097561,32.371134020618555,98.13664596273293,56.577017114914426,49.79942693409742,28.853118712273627
Bournemouth,2023-2024,53.41772151898734,62.48062015503876,61.092896174863384,57.76714513556619,46.11398963730569,54.070353915824256,57.65656565656566,54.28571428571428,63.921568627450974,62.843601895734594,43.73570520965693,57.428804285098806,71.19999999999999,89.10394265232974,75.9656652360515,59.703703703703695,66.04878048780488,80.20618556701031,72.0496894409938,71.24694376528116,50.716332378223505,30.518834399431327
Brentford,2021-2022,47.34177215189874,46.511627906976734,46.22950819672131,44.88038277511961,54.611398963730565,43.99072822097739,45.535353535353536,46.66666666666667,43.725490196078425,45.78199052132702,37.38246505717916,42.14959441813434,64.24347826086955,54.40860215053763,52.61802575107296,59.1111111111111,45.365853658536594,54.63917525773195,77.7639751552795,54.42542787286064,58.968481375358174,36.32653061224481
Brentford,2022-2023,57.46835443037975,40.93023255813953,48.85245901639344,58.277511961722475,53.57512953367875,56.49475243062261,54.262626262626256,50.47619047619047,38.431372549019606,49.00473933649289,34.43456162642948,43.16615892062733,54.365217391304355,75.3405017921147,51.244635193133036,50.81481481481481,45.365853658536594,62.061855670103085,72.67080745341616,50.709046454767716,47.0487106017192,44.01656314699794
Brentford,2023-2024,55.44303797468355,51.78294573643411,54.09836065573771,60.70175438596491,45.4922279792746,56.70680145086171,61.21212121212122,53.01587301587301,47.843137254901954,59.241706161137444,42.16010165184244,52.576169235920986,71.89565217391305,80.50179211469533,72.18884120171674,73.92592592592592,53.951219512195124,52.98969072164948,82.73291925465838,68.11735941320292,55.53008595988539,31.42857142857129
Brest,2020-2021,49.36708860759494,47.906976744186046,52.349726775956285,50.23923444976076,50.051813471502584,47.91578134054471,50.38383838383838,44.12698412698413,48.8235294117647,53.175355450236964,50.03811944091487,50.373003482054855,74.4,47.24014336917563,57.08154506437768,65.62962962962962,48.48780487804878,32.371134020618555,55.65217391304348,55.012224938875306,75.01432664756447,30.96681096681089
Brest,2021-2022,49.36708860759494,40.0,44.91803278688524,41.81818181818181,63.73056994818652,43.43957246796729,38.58585858585859,45.39682539682539,42.549019607843135,43.88625592417061,45.51461245235069,41.63156529189626,85.25217391304346,50.3942652329749,72.5321888412017,71.85185185185185,53.5609756097561,63.711340206185554,58.38509316770186,69.09535452322739,76.38968481375358,35.70593149540519
Brest,2022-2023,44.30379746835443,43.56589147286821,42.295081967213115,41.81818181818181,53.367875647668384,40.74818105724036,39.878787878787875,40.317460317460316,44.31372549019608,42.18009478672985,43.58322744599745,41.47258017017939,89.28695652173911,69.3189964157706,78.36909871244634,73.62962962962962,69.17073170731707,44.74226804123711,55.776397515527954,73.59413202933986,77.7650429799427,37.636684303350954
Brest,2023-2024,52.40506329113924,53.48837209302325,56.721311475409834,48.07017543859648,59.79274611398963,48.37765329555941,47.79797979797979,46.66666666666667,52.745098039215684,47.109004739336484,48.20838627700127,48.574448377881666,64.24347826086955,55.26881720430107,81.80257510729612,57.925925925925924,73.07317073170732,58.762886597938135,50.559006211180126,68.50855745721272,42.46418338108882,59.215686274509714
Brighton,2020-2021,40.25316455696203,53.02325581395349,43.169398907103826,51.38755980861243,29.53367875647668,43.681668920224055,45.85858585858587,35.23809523809524,52.941176470588225,63.98104265402843,54.00254129606098,54.31054649434485,71.61739130434782,64.15770609318996,49.87124463519312,58.51851851851852,54.34146341463415,54.63917525773195,45.59006211180124,58.53300733496333,66.30372492836676,44.01656314699793
Brighton,2021-2022,41.265822784810126,53.64341085271318,46.22950819672131,45.390749601275914,41.34715025906735,41.03234391432189,44.4040404040404,42.85714285714286,52.54901960784313,60.9478672985782,55.57814485387547,53.40466533176641,67.8608695652174,82.22222222222221,73.56223175965664,61.185185185185176,56.6829268292683,75.25773195876288,60.37267080745341,66.35696821515891,50.94555873925501,45.97402597402594
Brighton,2022-2023,69.62025316455696,73.02325581395348,80.32786885245902,79.96810207336523,43.21243523316062,74.48372073058184,76.56565656565657,63.17460317460318,76.8627450980392,70.23696682464455,70.92757306226176,75.64238646057308,52.97391304347826,56.98924731182795,51.931330472103,50.51851851851852,50.829268292682926,74.43298969072164,24.223602484472053,56.18581907090464,38.33810888252149,38.32884097035026
Brighton,2023-2024,51.392405063291136,64.96124031007753,71.14754098360656,58.91547049441785,40.103626943005175,53.60418947052132,59.43434343434345,50.47619047619047,66.8627450980392,68.90995260663507,67.42058449809403,66.8789556631419,54.78260869565216,69.89247311827957,60.858369098712444,57.03703703703704,54.73170731707317,71.13402061855669,45.465838509316775,61.66259168704157,34.89971346704872,32.9032258064516
Burnley,2020-2021,33.164556962025316,37.984496124031004,38.79781420765027,36.58692185007973,39.067357512953365,32.04644474491876,36.96969696969697,30.158730158730158,35.09803921568627,51.469194312796205,28.38627700127065,36.528856513649345,53.530434782608694,70.75268817204301,35.79399141630901,41.925925925925924,35.609756097560975,40.618556701030926,72.91925465838509,34.86552567237163,64.2406876790831,36.969696969696834
Burnley,2021-2022,33.164556962025316,41.70542635658914,36.612021857923494,37.09728867623604,38.23834196891191,32.317730131135576,42.62626262626263,37.77777777777777,38.8235294117647,41.61137440758293,26.35324015247776,35.84105780259889,64.24347826086955,90.53763440860213,46.437768240343345,51.407407407407405,48.09756097560975,56.28865979381443,80.74534161490683,51.1002444987775,62.865329512893986,38.32884097035026
Burnley,2023-2024,41.265822784810126,45.58139534883721,44.48087431693989,38.24561403508771,52.953367875647665,37.2343485072865,40.20202020202021,42.85714285714286,46.666666666666664,37.061611374407576,36.975857687420586,38.9915710116252,48.52173913043478,81.36200716845879,52.61802575107296,54.074074074074076,52.78048780487805,52.98969072164948,74.53416149068323,54.42542787286064,33.06590257879656,26.349206349206334
Cagliari,2020-2021,44.30379746835443,45.42635658914728,37.92349726775956,46.539074960127586,45.699481865284966,43.257570879745884,47.151515151515156,42.85714285714286,44.90196078431372,48.436018957345965,39.364675984752225,44.18625196487236,61.04347826086956,65.30465949820788,50.557939914163086,58.222222222222214,45.75609756097562,41.44329896907216,67.08074534161491,50.904645476772615,57.82234957020058,34.527845036319476
Cagliari,2021-2022,35.189873417721515,44.031007751937985,35.73770491803278,36.20414673046251,43.8341968911917,32.91953726954692,40.04040404040404,37.77777777777777,44.90196078431372,38.95734597156398,32.249047013977126,37.68730956413863,57.843478260869574,61.00358422939068,39.22746781115879,48.44444444444444,45.75609756097562,42.268041237113394,63.35403726708075,44.645476772616135,59.885386819484246,30.084033613445254
Cagliari,2023-2024,42.278481012658226,47.44186046511627,40.10928961748634,41.180223285486434,50.25906735751295,39.33251776017856,39.23232323232324,42.85714285714286,47.45098039215686,45.402843601895725,33.31639135959339,40.224273930829355,37.11304347826086,51.54121863799283,43.34763948497853,51.1111111111111,35.609756097560975,42.268041237113394,71.92546583850933,41.320293398532996,29.627507163323784,30.084033613445254
Celta Vigo,2020-2021,56.45569620253165,33.178294573643406,42.73224043715847,50.749601275917065,63.73056994818652,51.95501470177923,51.515151515151516,54.28571428571428,35.09803921568627,43.127962085308056,43.43074968233799,42.354278939121684,73.56521739130434,58.99641577060932,61.545064377682394,68.88888888888889,57.463414634146346,47.21649484536083,63.85093167701863,65.18337408312958,61.71919770773639,35.70593149540519
Celta Vigo,2021-2022,44.30379746835443,41.70542635658914,43.60655737704918,41.43540669856459,53.989637305699475,40.544717017577746,38.747474747474755,41.58730158730158,38.8235294117647,50.142180094786724,50.49555273189327,43.73514908563346,74.26086956521738,65.87813620071684,75.62231759656652,66.51851851851852,65.26829268292683,65.36082474226804,49.31677018633541,71.83374083129583,55.07163323782235,47.02104097452922
Celta Vigo,2022-2023,42.278481012658226,51.78294573643411,54.53551912568305,40.79744816586923,50.88082901554404,39.129053720515955,41.97979797979799,44.12698412698413,51.96078431372549,48.05687203791469,48.25921219822109,47.03814152577174,68.69565217391303,57.27598566308244,76.99570815450645,65.03703703703704,61.365853658536594,51.34020618556701,53.29192546583851,65.57457212713935,53.2378223495702,38.32884097035026
Celta Vigo,2023-2024,46.32911392405063,51.31782945736433,50.60109289617486,51.13237639553429,42.383419689119165,46.77569591998798,53.93939393939395,49.2063492063492,54.70588235294117,51.65876777251185,45.3113087674714,51.24879237361786,53.669565217391295,69.03225806451613,66.3519313304721,60.0,51.21951219512195,56.28865979381443,73.91304347826087,58.33740831295843,36.96275071633239,35.70593149540519
Chelsea,2020-2021,57.46835443037975,63.56589147286821,68.96174863387978,66.06060606060606,40.93264248704663,60.63185457042903,59.27272727272728,53.01587301587301,70.58823529411765,67.58293838862559,68.33545108005082,67.74301520379053,63.40869565217392,65.0179211469534,52.274678111587974,46.66666666666666,66.4390243902439,48.865979381443296,52.67080745341615,55.40342298288509,56.44699140401146,55.97883597883584
Chelsea,2021-2022,76.70886075949367,69.30232558139534,72.02185792349727,67.33652312599679,78.2383419689119,71.5373553967334,64.76767676767676,70.79365079365078,68.8235294117647,78.95734597156398,76.92503176620076,74.23889223361213,59.79130434782607,61.57706093189964,54.678111587982826,49.62962962962962,61.365853658536594,58.762886597938135,50.18633540372671,57.163814180929094,48.42406876790832,60.98124098124099
Chelsea,2022-2023,38.22784810126582,53.48837209302325,50.60109289617486,49.60127591706539,28.290155440414505,41.65561350417444,54.58585858585859,39.04761904761905,56.47058823529411,66.25592417061611,65.23506988564168,61.37388541708157,75.51304347826087,78.20788530465948,87.98283261802575,78.07407407407406,60.585365853658544,79.38144329896906,52.67080745341615,80.44009779951101,47.0487106017192,43.1003039513677
Chelsea,2023-2024,77.72151898734178,62.17054263565891,69.39890710382514,81.49920255183412,57.305699481865275,79.60380314639538,75.27272727272728,69.52380952380952,64.90196078431373,62.843601895734594,59.034307496823374,66.72130917713565,58.81739130434781,73.04659498207884,64.29184549356222,66.81481481481481,48.09756097560975,73.6082474226804,68.07453416149067,65.37897310513448,37.191977077363894,32.39606953892656
Clermont Foot,2021-2022,37.21518987341772,46.511627906976734,43.169398907103826,43.09409888357256,36.787564766839374,37.65844654776468,44.888888888888886,36.507936507936506,46.666666666666664,45.97156398104265,46.58195679796697,45.35275285664437,65.35652173913044,51.25448028673834,59.14163090128754,54.96296296296296,58.63414634146342,50.515463917525764,36.024844720496894,57.35941320293398,57.363896848137536,29.66183574879229
Clermont Foot,2022-2023,45.31645569620253,39.84496124031008,45.3551912568306,47.049441786283886,46.94300518134715,44.067134548108086,36.96969696969697,37.77777777777777,35.09803921568627,41.4218009478673,43.2274459974587,37.84309101446409,81.63478260869564,66.16487455197132,71.84549356223175,74.22222222222221,53.951219512195124,58.762886597938135,41.49068322981366,69.68215158924205,69.74212034383956,41.37998056365401
Clermont Foot,2023-2024,27.088607594936708,38.13953488372093,37.049180327868854,32.37639553429027,33.471502590673566,26.57867061575773,29.53535353535354,27.619047619047617,38.03921568627451,35.54502369668246,40.330368487928844,34.20587913503008,54.226086956521726,54.12186379928315,58.11158798283262,53.185185185185176,50.829268292682926,38.14432989690721,53.41614906832299,49.339853300733495,48.42406876790832,33.96825396825386
Cremonese,2022-2023,36.20253164556962,49.922480620155035,37.92349726775956,35.82137161084529,46.52849740932642,33.2543515120297,31.474747474747478,27.619047619047617,46.470588235294116,48.24644549763033,33.214739517153745,38.58043947824642,77.7391304347826,68.45878136200716,72.5321888412017,89.92592592592592,45.365853658536594,48.865979381443296,66.33540372670808,73.39853300733496,58.968481375358174,29.66183574879229
Crotone,2020-2021,45.31645569620253,33.643410852713174,33.114754098360656,37.99043062200956,61.65803108808289,39.251818942759634,30.828282828282827,39.04761904761905,35.49019607843137,38.5781990521327,38.80559085133418,34.275050310441166,53.11304347826086,61.00358422939068,41.974248927038616,55.85185185185185,32.8780487804878,34.84536082474227,63.47826086956521,41.320293398532996,55.988538681948434,22.48447204968946
Crystal Palace,2020-2021,40.25316455696203,32.4031007751938,40.10928961748634,29.952153110047846,64.3523316062176,32.287682699117894,30.34343434343435,41.58730158730158,34.509803921568626,40.094786729857816,34.485387547649296,33.10472474296799,68.69565217391303,72.75985663082436,60.858369098712444,68.0,47.70731707317074,48.865979381443296,66.70807453416148,60.097799511002435,59.656160458452725,30.966810966810893
Crystal Palace,2021-2022,51.392405063291136,41.55038759689922,45.79234972677595,45.64593301435406,61.65803108808289,46.550769428884166,42.3030303030303,44.12698412698413,42.549019607843135,47.29857819905213,39.41550190597204,41.914049408287454,60.0695652173913,74.19354838709675,63.60515021459227,66.22222222222221,48.48780487804878,52.98969072164948,65.09316770186336,60.293398533007334,45.214899713467055,44.01656314699794
Crystal Palace,2022-2023,39.24050632911393,44.496124031007746,42.73224043715847,36.58692185007973,51.50259067357512,35.27611443779108,39.07070707070707,41.58730158730158,44.705882352941174,41.4218009478673,40.12706480304956,40.2031411773381,71.06086956521739,77.34767025089606,79.74248927038627,75.4074074074074,52.390243902439025,62.88659793814432,70.80745341614906,70.66014669926649,51.174785100286535,41.379980563654
Crystal Palace,2023-2024,57.46835443037975,48.9922480620155,55.40983606557377,48.45295055821372,69.53367875647668,51.272508745948954,54.747474747474755,59.36507936507937,51.96078431372549,47.867298578199055,36.72172808132147,47.32343181641134,79.68695652173912,75.3405017921147,94.50643776824035,81.03703703703704,73.85365853658537,82.68041237113401,85.71428571428572,89.82885085574573,42.922636103151866,35.10673234811163
Cádiz,2020-2021,34.177215189873415,25.27131782945736,26.994535519125684,30.717703349282296,50.673575129533674,29.464941085570793,25.171717171717173,25.07936507936508,21.17647058823529,24.928909952606634,20.355781448538757,20.0,65.63478260869564,50.10752688172043,44.03433476394849,60.888888888888886,40.6829268292683,31.546391752577318,68.4472049689441,47.775061124694375,69.054441260745,35.10673234811163
Cádiz,2021-2022,36.20253164556962,41.70542635658914,36.17486338797814,36.84210526315789,44.87046632124352,33.79692228446332,31.959595959595962,31.428571428571427,37.05882352941176,40.28436018957346,31.84243964421855,33.574024039062564,72.59130434782608,56.415770609319,65.66523605150215,73.03703703703704,49.26829268292683,40.618556701030926,65.96273291925465,62.24938875305624,63.55300859598854,39.794584500466875
Cádiz,2022-2023,30.12658227848101,39.37984496124031,31.803278688524586,39.39393939393939,28.290155440414505,31.923679522675073,36.96969696969697,30.158730158730158,35.49019607843137,32.51184834123222,26.200762388818298,30.83996056932324,49.35652173913043,66.45161290322581,75.9656652360515,76.59259259259258,36.390243902439025,38.14432989690721,76.52173913043478,57.55501222493888,30.77363896848138,38.32884097035026
Cádiz,2023-2024,26.075949367088604,40.15503875968992,37.049180327868854,32.37639553429027,31.398963730569942,26.040392333612346,32.92929292929293,26.349206349206348,40.0,37.6303317535545,28.640406607369755,33.04074225459147,59.9304347826087,71.61290322580645,71.84549356223175,70.66666666666666,59.41463414634147,45.567010309278345,68.19875776397515,66.94376528117358,37.191977077363894,36.969696969696834
Darmstadt 98,2023-2024,29.11392405063291,41.55038759689922,32.6775956284153,27.655502392344488,45.28497409326424,25.145837357542973,29.050505050505055,31.428571428571427,41.96078431372548,38.95734597156398,31.994917407878013,33.79837371614545,47.13043478260869,59.28315412186379,46.09442060085837,60.29629629629629,33.26829268292683,38.14432989690721,58.38509316770186,45.2322738386308,41.54727793696275,23.986710963455007
Dijon,2020-2021,26.075949367088604,32.4031007751938,22.622950819672127,29.441786283891545,36.16580310880829,24.480501362865667,28.72727272727273,23.80952380952381,32.35294117647059,31.184834123222746,38.14485387547649,30.630889938452796,74.26086956521738,45.23297491039426,61.20171673819742,68.0,44.19512195121952,27.422680412371133,61.118012422360245,53.25183374083129,76.84813753581662,28.088714938030034
Dortmund,2020-2021,75.69620253164557,54.5736434108527,65.02732240437159,70.9090909090909,70.36269430051813,72.89807481810573,74.94949494949496,77.14285714285714,59.019607843137244,72.13270142180095,65.64167725540025,69.37810730505328,54.365217391304355,53.26164874551971,44.37768240343347,36.0,38.34146341463415,58.762886597938135,29.192546583850934,36.62591687041565,63.55300859598854,44.01656314699793
Dortmund,2021-2022,82.78481012658229,47.44186046511627,56.721311475409834,68.10207336523126,89.4300518134715,75.17395316893095,64.92929292929293,77.14285714285714,47.64705882352941,53.175355450236964,51.56289707750953,54.45619319286709,48.66086956521738,45.23297491039426,45.75107296137338,39.25925925925925,48.48780487804878,48.865979381443296,35.03105590062112,41.515892420537895,48.42406876790832,39.04761904761901
Dortmund,2022-2023,82.78481012658229,65.42635658914728,80.32786885245902,77.16108452950556,74.71502590673575,79.9892687742794,76.08080808080808,82.22222222222221,65.68627450980392,60.758293838862556,59.69504447268106,66.76731870873694,47.2695652173913,54.12186379928315,49.87124463519312,43.407407407407405,50.4390243902439,65.36082474226804,31.5527950310559,49.14425427872861,37.191977077363894,45.97402597402594
Dortmund,2023-2024,69.62025316455696,57.36434108527131,65.02732240437159,67.46411483253587,63.52331606217616,67.83722876826991,65.89898989898991,66.98412698412699,59.019607843137244,53.175355450236964,50.74968233799237,57.61692740216975,36.278260869565216,68.17204301075269,57.42489270386265,58.51851851851852,34.829268292682926,29.896907216494842,48.57142857142858,42.88508557457213,26.418338108882523,47.02104097452922
Eibar,2020-2021,30.12658227848101,47.5968992248062,40.10928961748634,44.114832535885164,20.621761658031083,34.433069345180606,40.525252525252526,30.158730158730158,43.33333333333333,44.26540284360189,42.7700127064803,41.729782418642465,57.00869565217391,47.81362007168458,41.287553648068666,38.074074074074076,36.0,56.28865979381443,44.223602484472046,36.23471882640587,68.36676217765043,39.04761904761901
Eint Frankfurt,2020-2021,64.55696202531647,47.44186046511627,55.40983606557377,61.08452950558213,63.52331606217616,61.754770029832805,63.31313131313132,70.79365079365078,53.52941176470588,53.175355450236964,55.6289707750953,56.74051999598812,67.30434782608694,50.96774193548387,56.05150214592274,51.407407407407405,52.0,51.34020618556701,44.34782608695652,51.882640586797066,66.99140401146133,38.32884097035026
Eint Frankfurt,2021-2022,44.30379746835443,48.06201550387596,44.04371584699453,39.52153110047846,57.09844559585491,39.527396819264695,43.91919191919192,46.66666666666667,47.64705882352941,38.38862559241706,40.73697585768742,41.67436232929992,60.34782608695653,69.3189964157706,48.49785407725321,47.55555555555556,54.73170731707317,57.113402061855666,44.09937888198758,52.07823960880195,55.30085959885387,41.37998056365401
Eint Frankfurt,2022-2023,57.46835443037975,40.77519379844961,42.295081967213115,52.91866028708133,62.27979274611398,53.64625587534608,50.70707070707071,46.66666666666667,39.41176470588235,45.97156398104265,46.683608640406604,44.98673805829277,42.81739130434782,63.584229390681,57.76824034334763,42.81481481481481,53.170731707317074,46.39175257731958,55.90062111801242,45.62347188264059,33.98280802292263,39.04761904761901
Eint Frankfurt,2023-2024,49.36708860759494,41.240310077519375,45.3551912568306,45.390749601275914,57.927461139896366,45.33857017148499,47.31313131313132,50.47619047619047,40.0,48.436018957345965,43.27827191867853,43.95959520538587,50.88695652173912,66.16487455197132,58.45493562231759,54.074074074074076,50.048780487804876,54.63917525773195,58.01242236024844,53.447432762836186,38.10888252148998,40.57142857142859
Elche,2020-2021,34.177215189873415,20.0,22.185792349726775,24.593301435406687,60.62176165803108,26.209516450969026,27.434343434343436,36.507936507936506,20.0,24.170616113744074,24.066073697585765,21.1070775576038,55.47826086956522,46.95340501792114,50.557939914163086,66.51851851851852,30.146341463414643,20.0,56.14906832298137,43.4718826405868,57.363896848137536,36.969696969696834
Elche,2021-2022,40.25316455696203,30.69767441860465,30.92896174863388,29.441786283891545,65.18134715025906,32.01639731290108,36.80808080808082,41.58730158730158,33.921568627450974,34.78672985781991,32.96060991105464,32.84251711269761,49.495652173913044,49.82078853046595,46.78111587982832,69.77777777777777,30.926829268292693,40.618556701030926,66.08695652173913,50.904645476772615,38.79656160458453,39.04761904761901
Elche,2022-2023,31.139240506329113,40.93023255813953,38.79781420765027,34.29027113237639,38.65284974093264,29.749103942652322,36.0,31.428571428571427,44.11764705882353,36.11374407582939,37.789072426937736,37.10382841177801,58.121739130434776,63.01075268817203,59.828326180257505,79.25925925925925,39.1219512195122,33.19587628865979,65.71428571428572,59.51100244498777,42.922636103151866,30.518834399431327
Empoli,2021-2022,48.35443037974684,54.88372093023255,50.60109289617486,43.732057416267935,58.549222797927456,43.91861438413495,38.90909090909091,39.04761904761905,49.99999999999999,60.0,52.02033036848793,49.96412379682059,53.11304347826086,73.9068100358423,47.467811158798284,49.925925925925924,37.5609756097561,64.5360824742268,66.45962732919256,46.79706601466992,49.57020057306591,29.251700680271963
Empoli,2022-2023,36.20253164556962,48.21705426356589,40.983606557377044,35.94896331738436,46.321243523316056,33.322172858583905,35.515151515151516,30.158730158730158,45.882352941176464,42.55924170616113,33.5705209656925,38.06523390700839,48.382608695652166,73.33333333333333,60.17167381974248,64.14814814814814,41.463414634146346,48.04123711340206,83.6024844720497,54.22982885085574,33.06590257879656,41.37998056365401
Empoli,2023-2024,27.088607594936708,42.94573643410852,33.55191256830601,32.63157894736842,33.056994818652846,26.71431330886614,33.898989898989896,28.88888888888889,40.98039215686274,35.165876777251185,30.62261753494282,33.44315838574191,47.68695652173912,77.06093189964157,64.97854077253217,62.66666666666666,44.97560975609757,54.63917525773195,74.90683229813664,56.577017114914426,29.169054441260748,37.636684303350954
Espanyol,2021-2022,40.25316455696203,41.3953488372093,40.54644808743169,33.269537480063796,58.96373056994818,34.05103770952718,33.898989898989896,36.507936507936506,41.56862745098039,36.30331753554502,38.55146124523507,36.08998709382858,47.96521739130435,47.81362007168458,51.244635193133036,61.77777777777777,32.8780487804878,32.371134020618555,81.36645962732919,44.645476772616135,43.61031518624642,38.32884097035026
Espanyol,2022-2023,52.40506329113924,43.56589147286821,50.60109289617486,48.07017543859648,59.79274611398963,48.37765329555941,48.767676767676775,44.12698412698413,45.29411764705882,40.28436018957346,35.19695044472681,41.35942828874187,62.85217391304349,63.87096774193547,65.32188841201716,68.29629629629629,49.65853658536585,57.113402061855666,68.4472049689441,63.227383863080675,46.36103151862465,29.66183574879229
Everton,2020-2021,46.32911392405063,40.15503875968992,47.103825136612016,44.75279106858054,52.7461139896373,43.38462859227781,41.81818181818181,45.39682539682539,41.56862745098039,44.834123222748815,37.12833545108005,40.209669551678616,68.69565217391303,75.91397849462366,66.00858369098711,66.81481481481481,50.829268292682926,48.865979381443296,75.77639751552795,60.880195599022,58.73925501432665,42.22222222222218
Everton,2021-2022,43.291139240506325,45.58139534883721,41.4207650273224,39.01116427432217,55.85492227979274,38.71783315090249,38.26262626262627,41.58730158730158,46.07843137254902,44.45497630331754,32.85895806861499,39.19686768861098,73.98260869565217,86.81003584229391,73.21888412017168,79.85185185185185,54.73170731707317,57.9381443298969,71.80124223602485,73.59413202933986,52.55014326647565,30.96681096681089
