Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Turan Tuzlacik,nl NED,MF,Go Ahead Eag,20,2001,0.1,,0,,,,,,,,,,,0,,,,Netherlands
Manfred Ugalde,cr CRC,"FW,MF",Twente,19,2002,7.2,,4,,,,,,,,,,,1,,,,Netherlands
Roberts Uldriķis,lv LVA,FW,Cambuur,23,1998,17.1,,7,,,,,,,,,,,8,,,,Netherlands
Amourrichio Van Axel Dongen,nl NED,FW,Ajax,16,2004,0.1,,0,,,,,,,,,,,0,,,,Netherlands
Dave Van Den Berg,nl NED,MF,Utrecht,21,2000,0.0,,0,,,,,,,,,,,0,,,,Netherlands
Simon Van Duivenbooden,nl NED,FW,Vitesse,19,2002,0.3,,0,,,,,,,,,,,0,,,,Netherlands
Syb Van Ottele,nl NED,DF,Heerenveen,19,2002,2.2,,6,,,,,,,,,,,2,,,,Netherlands
Joey Veerman,nl NED,MF,Heerenveen,22,1998,16.9,,15,,,,,,,,,,,23,,,,Netherlands
Joey Veerman,nl NED,MF,PSV Eindhoven,22,1998,11.5,,16,,,,,,,,,,,17,,,,Netherlands
Thibaud Verlinden,be BEL,"FW,MF",Fortuna Sittard,22,1999,0.0,,0,,,,,,,,,,,0,,,,Netherlands
Yorbe Vertessen,be BEL,"FW,MF",PSV Eindhoven,20,2001,8.9,,9,,,,,,,,,,,8,,,,Netherlands
Peter Vindahl Jensen,dk DEN,GK,AZ Alkmaar,23,1998,32.0,,0,,,,,,,,,,,1,,,,Netherlands
Siemen Voet,be BEL,DF,Zwolle,21,2000,13.8,,21,,,,,,,,,,,23,,,,Netherlands
Dennis Vos,nl NED,DF,PSV Eindhoven,19,2001,0.5,,3,,,,,,,,,,,0,,,,Netherlands
Patrick Vroegh,nl NED,"MF,FW",Vitesse,21,1999,7.3,,8,,,,,,,,,,,5,,,,Netherlands
Max de Waal,nl NED,"FW,MF",Zwolle,19,2002,1.8,,3,,,,,,,,,,,0,,,,Netherlands
Patrik Wålemark,se SWE,MF,Feyenoord,19,2001,4.2,,5,,,,,,,,,,,2,,,,Netherlands
Owen Wijndal,nl NED,DF,AZ Alkmaar,21,1999,29.8,,26,,,,,,,,,,,31,,,,Netherlands
Dani de Wit,nl NED,"MF,FW",AZ Alkmaar,23,1998,31.5,,42,,,,,,,,,,,27,,,,Netherlands
Mees de Wit,nl NED,"MF,DF",Zwolle,23,1998,25.8,,42,,,,,,,,,,,28,,,,Netherlands
Luuk Wouters,nl NED,DF,RKC Waalwijk,22,1999,6.5,,11,,,,,,,,,,,5,,,,Netherlands
Romaric Yapi,fr FRA,"MF,DF",Vitesse,21,2000,3.3,,6,,,,,,,,,,,2,,,,Netherlands
John Yeboah,ec ECU,"FW,MF",Willem II,21,2000,0.9,,2,,,,,,,,,,,0,,,,Netherlands
Timo Zaal,nl NED,DF,Heerenveen,17,2004,0.1,,0,,,,,,,,,,,1,,,,Netherlands
Arthur Zagre,fr FRA,DF,Utrecht,19,2001,4.6,,6,,,,,,,,,,,2,,,,Netherlands
Ramiz Zerrouki,dz ALG,MF,Twente,23,1998,28.9,,52,,,,,,,,,,,51,,,,Netherlands
Rick Zuijderwijk,nl NED,MF,Willem II,20,2001,0.4,,1,,,,,,,,,,,1,,,,Netherlands
Max Aarons,eng ENG,DF,Norwich City,21,2000,32.0,64.0,44,49.0,15.0,0.0,37.0,55.0,67.3,18.0,39.0,19.0,20.0,28,92.0,96.0,1.0,PremierLeague
Rayan Aït-Nouri,dz ALG,"DF,MF",Wolves,20,2001,20.3,64.0,36,46.0,15.0,3.0,22.0,44.0,50.0,22.0,24.0,2.0,22.0,22,86.0,39.0,1.0,PremierLeague
Kristoffer Ajer,no NOR,DF,Brentford,23,1998,22.2,29.0,18,21.0,6.0,2.0,13.0,21.0,61.9,8.0,19.0,11.0,8.0,26,55.0,74.0,0.0,PremierLeague
Trent Alexander-Arnold,eng ENG,DF,Liverpool,22,1998,31.7,40.0,23,19.0,13.0,8.0,27.0,60.0,45.0,33.0,22.0,4.0,18.0,43,83.0,40.0,0.0,PremierLeague
Steven Alzate,co COL,MF,Brighton,22,1998,4.5,10.0,4,4.0,5.0,1.0,4.0,7.0,57.1,3.0,2.0,1.0,1.0,10,20.0,10.0,0.0,PremierLeague
Cameron Archer,eng ENG,"FW,MF",Aston Villa,20,2001,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Harrison Ashby,sct SCO,DF,West Ham,19,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,1.0,0.0,PremierLeague
Leon Bailey,jm JAM,"FW,MF",Aston Villa,23,1997,8.5,17.0,11,6.0,8.0,3.0,6.0,13.0,46.2,7.0,10.0,1.0,9.0,1,18.0,2.0,0.0,PremierLeague
Folarin Balogun,us USA,FW,Arsenal,20,2001,0.8,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,PremierLeague
Shandon Baptiste,gd GRN,MF,Brentford,23,1998,10.1,14.0,4,9.0,4.0,1.0,6.0,15.0,40.0,9.0,10.0,0.0,10.0,11,25.0,12.0,0.0,PremierLeague
Harvey Barnes,eng ENG,"FW,MF",Leicester City,23,1997,23.3,31.0,16,9.0,11.0,11.0,7.0,23.0,30.4,16.0,24.0,1.0,23.0,5,36.0,7.0,0.0,PremierLeague
Lewis Bate,eng ENG,MF,Leeds United,18,2002,1.6,1.0,0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,1.0,0.0,1.0,1,2.0,1.0,0.0,PremierLeague
Mads Bech Sørensen,dk DEN,DF,Brentford,22,1999,9.3,8.0,7,6.0,2.0,0.0,6.0,7.0,85.7,1.0,9.0,6.0,3.0,6,14.0,25.0,0.0,PremierLeague
Steven Bergwijn,nl NED,"FW,MF",Tottenham,23,1997,6.3,3.0,2,2.0,1.0,0.0,1.0,10.0,10.0,9.0,3.0,0.0,3.0,1,4.0,8.0,0.0,PremierLeague
Mads Bidstrup,dk DEN,MF,Brentford,20,2001,0.5,1.0,0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1,2.0,2.0,0.0,PremierLeague
Jarrad Branthwaite,eng ENG,DF,Everton,19,2002,4.3,4.0,1,3.0,1.0,0.0,3.0,8.0,37.5,5.0,3.0,2.0,1.0,1,5.0,20.0,0.0,PremierLeague
Armando Broja,al ALB,FW,Southampton,19,2001,21.9,12.0,5,2.0,7.0,3.0,2.0,9.0,22.2,7.0,17.0,1.0,16.0,3,15.0,11.0,0.0,PremierLeague
Lewis Brunt,eng ENG,MF,Leicester City,20,2000,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,PremierLeague
Moisés Caicedo,ec ECU,MF,Brighton,19,2001,7.3,16.0,10,7.0,7.0,2.0,5.0,12.0,41.7,7.0,18.0,4.0,14.0,10,26.0,7.0,0.0,PremierLeague
Chem Campbell,wls WAL,MF,Wolves,18,2002,0.1,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,PremierLeague
Todd Cantwell,eng ENG,"FW,MF",Norwich City,23,1998,4.9,15.0,13,8.0,6.0,1.0,6.0,17.0,35.3,11.0,2.0,0.0,2.0,3,18.0,2.0,0.0,PremierLeague
Matty Cash,pl POL,DF,Aston Villa,23,1997,37.5,89.0,50,52.0,34.0,3.0,47.0,78.0,60.3,31.0,54.0,16.0,38.0,49,138.0,100.0,2.0,PremierLeague
Kayky Chagas,br BRA,FW,Manchester City,18,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Trevoh Chalobah,eng ENG,DF,Chelsea,22,1999,16.1,40.0,27,22.0,18.0,0.0,24.0,31.0,77.4,7.0,16.0,6.0,10.0,19,59.0,43.0,2.0,PremierLeague
Daniel Chesters,eng ENG,MF,West Ham,19,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Chiquinho,pt POR,"DF,FW",Wolves,21,2000,2.3,9.0,6,4.0,5.0,0.0,4.0,5.0,80.0,1.0,5.0,0.0,5.0,2,11.0,1.0,0.0,PremierLeague
Hamza Choudhury,eng ENG,"DF,MF",Leicester City,23,1997,3.2,9.0,3,4.0,4.0,1.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,12,21.0,10.0,0.0,PremierLeague
Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,17,2003,3.3,7.0,1,2.0,5.0,0.0,3.0,5.0,60.0,2.0,3.0,0.0,3.0,1,8.0,2.0,1.0,PremierLeague
Nathan Collins,ie IRL,DF,Burnley,20,2001,18.6,37.0,15,27.0,8.0,2.0,17.0,27.0,63.0,10.0,38.0,25.0,13.0,24,61.0,83.0,2.0,PremierLeague
Aaron Connolly,ie IRL,"FW,MF",Brighton,21,2000,1.7,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,0.0,0.0,0.0,PremierLeague
Charlie Cresswell,eng ENG,DF,Leeds United,18,2002,1.6,5.0,2,1.0,4.0,0.0,3.0,3.0,100.0,0.0,1.0,1.0,0.0,2,7.0,6.0,0.0,PremierLeague
Cucho,co COL,"FW,MF",Watford,22,1999,12.7,13.0,5,5.0,5.0,3.0,5.0,27.0,18.5,22.0,13.0,1.0,12.0,5,18.0,9.0,0.0,PremierLeague
Marc Cucurella,es ESP,DF,Brighton,23,1998,34.3,93.0,62,43.0,32.0,18.0,44.0,71.0,62.0,27.0,42.0,14.0,28.0,30,123.0,74.0,0.0,PremierLeague
Luke Cundle,eng ENG,MF,Wolves,19,2002,2.0,4.0,3,0.0,4.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,PremierLeague
Patson Daka,zm ZAM,FW,Leicester City,22,1998,12.9,15.0,10,2.0,8.0,5.0,2.0,19.0,10.5,17.0,7.0,0.0,7.0,2,17.0,8.0,0.0,PremierLeague
Diogo Dalot,pt POR,DF,Manchester Utd,22,1999,20.0,55.0,41,35.0,12.0,8.0,31.0,57.0,54.4,26.0,24.0,13.0,11.0,29,84.0,59.0,0.0,PremierLeague
Josh Dasilva,eng ENG,"MF,FW",Brentford,22,1998,2.9,2.0,1,0.0,1.0,1.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,1,3.0,7.0,0.0,PremierLeague
Tom Davies,eng ENG,MF,Everton,23,1998,2.6,3.0,1,1.0,1.0,1.0,2.0,5.0,40.0,3.0,2.0,1.0,1.0,2,5.0,9.0,0.0,PremierLeague
Keinan Davis,eng ENG,FW,Aston Villa,23,1998,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Liam Delap,eng ENG,FW,Manchester City,18,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Emmanuel Dennis,ng NGA,"FW,MF",Watford,23,1997,28.7,51.0,35,20.0,22.0,9.0,17.0,52.0,32.7,35.0,36.0,2.0,34.0,15,66.0,13.0,0.0,PremierLeague
Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,22,1998,23.4,39.0,24,20.0,14.0,5.0,19.0,40.0,47.5,21.0,37.0,8.0,29.0,21,60.0,26.0,1.0,PremierLeague
Ibrahima Diallo,fr FRA,MF,Southampton,22,1999,11.4,22.0,11,10.0,9.0,3.0,10.0,24.0,41.7,14.0,7.0,0.0,7.0,9,31.0,10.0,0.0,PremierLeague
Moussa Djenepo,ml MLI,MF,Southampton,23,1998,5.1,9.0,3,3.0,5.0,1.0,3.0,11.0,27.3,8.0,6.0,1.0,5.0,2,11.0,6.0,1.0,PremierLeague
Lewis Dobbin,eng ENG,"FW,MF",Everton,18,2003,0.4,2.0,1,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,PremierLeague
Kieran Dowell,eng ENG,"FW,MF",Norwich City,23,1997,10.1,18.0,7,8.0,7.0,3.0,9.0,32.0,28.1,23.0,10.0,1.0,9.0,7,25.0,4.0,0.0,PremierLeague
Cody Drameh,eng ENG,"DF,MF",Leeds United,19,2001,1.4,4.0,2,3.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1,5.0,4.0,0.0,PremierLeague
Odsonne Édouard,fr FRA,FW,Crystal Palace,23,1998,17.4,16.0,10,2.0,7.0,7.0,7.0,21.0,33.3,14.0,20.0,5.0,15.0,0,16.0,18.0,0.0,PremierLeague
CJ Egan-Riley,eng ENG,DF,Manchester City,18,2003,0.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,PremierLeague
Anthony Elanga,se SWE,FW,Manchester Utd,19,2002,13.5,26.0,20,12.0,12.0,2.0,15.0,29.0,51.7,14.0,17.0,1.0,16.0,9,35.0,7.0,0.0,PremierLeague
Harvey Elliott,eng ENG,MF,Liverpool,18,2003,3.8,3.0,0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,8.0,1.0,7.0,4,7.0,2.0,0.0,PremierLeague
Emerson,br BRA,"DF,MF",Tottenham,22,1999,25.4,72.0,47,50.0,16.0,6.0,36.0,67.0,53.7,31.0,25.0,2.0,23.0,22,94.0,92.0,1.0,PremierLeague
Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,23,1998,6.7,10.0,6,5.0,2.0,3.0,6.0,11.0,54.5,5.0,4.0,1.0,3.0,5,15.0,1.0,0.0,PremierLeague
Evan Ferguson,ie IRL,MF,Brighton,16,2004,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Nathan Ferguson,eng ENG,DF,Crystal Palace,20,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Álvaro Fernández,es ESP,GK,Brentford,23,1998,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,5.0,2.0,PremierLeague
Phil Foden,eng ENG,FW,Manchester City,21,2000,23.6,16.0,8,10.0,4.0,2.0,7.0,17.0,41.2,10.0,9.0,0.0,9.0,11,27.0,5.0,0.0,PremierLeague
Wesley Fofana,fr FRA,DF,Leicester City,20,2000,7.0,12.0,8,11.0,1.0,0.0,7.0,11.0,63.6,4.0,5.0,2.0,3.0,12,24.0,26.0,1.0,PremierLeague
Marcus Forss,fi FIN,"FW,MF",Brentford,22,1999,2.3,3.0,3,0.0,2.0,1.0,2.0,4.0,50.0,2.0,5.0,0.0,5.0,1,4.0,0.0,0.0,PremierLeague
Leo Fuhr Hjelde,no NOR,"MF,DF",Leeds United,17,2003,1.7,5.0,4,3.0,2.0,0.0,3.0,3.0,100.0,0.0,3.0,3.0,0.0,4,9.0,7.0,0.0,PremierLeague
Conor Gallagher,eng ENG,MF,Crystal Palace,21,2000,31.6,69.0,38,35.0,20.0,14.0,21.0,69.0,30.4,48.0,58.0,9.0,49.0,29,98.0,26.0,0.0,PremierLeague
Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,17,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Joe Gelhardt,eng ENG,"FW,MF",Leeds United,19,2002,8.3,4.0,3,1.0,0.0,3.0,2.0,10.0,20.0,8.0,9.0,0.0,9.0,0,4.0,3.0,0.0,PremierLeague
Morgan Gibbs-White,eng ENG,"DF,FW",Wolves,21,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,PremierLeague
Bryan Gil,es ESP,"FW,MF",Tottenham,20,2001,1.0,3.0,0,1.0,0.0,2.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,3.0,0.0,0.0,PremierLeague
Billy Gilmour,sct SCO,MF,Norwich City,20,2001,20.6,41.0,21,16.0,21.0,4.0,14.0,52.0,26.9,38.0,21.0,4.0,17.0,17,58.0,29.0,0.0,PremierLeague
Ben Godfrey,eng ENG,DF,Everton,23,1998,22.5,47.0,32,29.0,14.0,4.0,24.0,39.0,61.5,15.0,41.0,19.0,22.0,15,62.0,100.0,2.0,PremierLeague
Toti Gomes,pt POR,DF,Wolves,22,1999,4.0,11.0,7,10.0,1.0,0.0,7.0,9.0,77.8,2.0,6.0,3.0,3.0,8,19.0,15.0,0.0,PremierLeague
Anthony Gordon,eng ENG,"MF,FW",Everton,20,2001,25.4,54.0,32,20.0,30.0,4.0,21.0,59.0,35.6,38.0,49.0,3.0,46.0,22,76.0,17.0,0.0,PremierLeague
Kaide Gordon,eng ENG,FW,Liverpool,16,2004,0.1,1.0,0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,PremierLeague
Mason Greenwood,eng ENG,"FW,MF",Manchester Utd,19,2001,14.1,15.0,9,9.0,1.0,5.0,3.0,9.0,33.3,6.0,5.0,0.0,5.0,1,16.0,6.0,0.0,PremierLeague
Sam Greenwood,eng ENG,"MF,FW",Leeds United,19,2002,2.6,8.0,5,0.0,5.0,3.0,4.0,7.0,57.1,3.0,3.0,0.0,3.0,2,10.0,1.0,0.0,PremierLeague
Marc Guéhi,eng ENG,DF,Crystal Palace,21,2000,35.8,35.0,17,24.0,10.0,1.0,15.0,16.0,93.8,1.0,34.0,26.0,8.0,30,65.0,127.0,0.0,PremierLeague
Bruno Guimarães,br BRA,MF,Newcastle Utd,23,1997,11.5,44.0,23,18.0,22.0,4.0,21.0,38.0,55.3,17.0,25.0,6.0,19.0,9,53.0,13.0,0.0,PremierLeague
Kai Havertz,de GER,"FW,MF",Chelsea,22,1999,20.1,17.0,8,5.0,7.0,5.0,4.0,14.0,28.6,10.0,28.0,1.0,27.0,4,21.0,32.0,1.0,PremierLeague
Ki-Jana Hoever,nl NED,"DF,MF",Wolves,19,2002,3.4,10.0,6,5.0,5.0,0.0,7.0,12.0,58.3,5.0,6.0,0.0,6.0,6,16.0,8.0,0.0,PremierLeague
Callum Hudson-Odoi,eng ENG,"MF,FW",Chelsea,20,2000,10.7,14.0,10,5.0,6.0,3.0,8.0,23.0,34.8,15.0,8.0,0.0,8.0,2,16.0,6.0,1.0,PremierLeague
Adam Idah,ie IRL,"FW,MF",Norwich City,20,2001,6.9,9.0,6,2.0,5.0,2.0,2.0,3.0,66.7,1.0,4.0,2.0,2.0,3,12.0,7.0,0.0,PremierLeague
Tim Iroegbunam,eng ENG,MF,Aston Villa,18,2003,1.0,5.0,4,2.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,7.0,1.0,0.0,PremierLeague
Daniel James,wls WAL,FW,Manchester Utd,23,1997,1.4,2.0,1,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,2.0,1.0,0.0,PremierLeague
Daniel James,wls WAL,"FW,MF",Leeds United,23,1997,26.3,24.0,14,8.0,8.0,8.0,10.0,23.0,43.5,13.0,18.0,1.0,17.0,8,32.0,12.0,0.0,PremierLeague
Reece James,eng ENG,DF,Chelsea,21,1999,20.7,33.0,25,14.0,18.0,1.0,9.0,22.0,40.9,13.0,20.0,2.0,18.0,17,50.0,22.0,0.0,PremierLeague
Vitaly Janelt,de GER,MF,Brentford,23,1998,25.5,61.0,32,26.0,27.0,8.0,27.0,53.0,50.9,26.0,23.0,7.0,16.0,28,89.0,35.0,0.0,PremierLeague
João Pedro,br BRA,"FW,MF",Watford,19,2001,18.3,20.0,14,7.0,8.0,5.0,6.0,23.0,26.1,17.0,23.0,3.0,20.0,15,35.0,17.0,0.0,PremierLeague
Ben Johnson,eng ENG,DF,West Ham,21,2000,15.5,33.0,16,15.0,15.0,3.0,21.0,28.0,75.0,7.0,16.0,8.0,8.0,22,55.0,55.0,0.0,PremierLeague
Curtis Jones,eng ENG,MF,Liverpool,20,2001,9.5,11.0,9,3.0,6.0,2.0,1.0,10.0,10.0,9.0,4.0,0.0,4.0,6,17.0,4.0,0.0,PremierLeague
James Justin,eng ENG,DF,Leicester City,23,1998,11.1,22.0,13,11.0,8.0,3.0,7.0,15.0,46.7,8.0,16.0,4.0,12.0,17,39.0,34.0,0.0,PremierLeague
Ozan Kabak,tr TUR,DF,Norwich City,21,2000,10.2,10.0,5,4.0,6.0,0.0,5.0,9.0,55.6,4.0,19.0,11.0,8.0,16,26.0,26.0,0.0,PremierLeague
Samuel Kalu,ng NGA,FW,Watford,23,1997,2.5,2.0,2,0.0,2.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,3,5.0,3.0,0.0,PremierLeague
Edo Kayembe,cd COD,MF,Watford,23,1998,8.9,21.0,13,11.0,9.0,1.0,8.0,16.0,50.0,8.0,6.0,1.0,5.0,9,30.0,13.0,0.0,PremierLeague
Moise Kean,it ITA,FW,Everton,21,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Caoimhín Kelleher,ie IRL,GK,Liverpool,22,1998,2.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,PremierLeague
Kristoffer Klaesson,no NOR,GK,Leeds United,20,2000,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Ibrahima Konaté,fr FRA,DF,Liverpool,22,1999,11.0,16.0,10,9.0,6.0,1.0,7.0,10.0,70.0,3.0,13.0,9.0,4.0,16,32.0,37.0,1.0,PremierLeague
Ezri Konsa,eng ENG,DF,Aston Villa,23,1997,27.5,25.0,15,13.0,11.0,1.0,10.0,13.0,76.9,3.0,31.0,22.0,9.0,15,40.0,86.0,2.0,PremierLeague
Alex Král,cz CZE,MF,West Ham,23,1998,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Dejan Kulusevski,se SWE,"MF,FW",Tottenham,21,2000,14.0,19.0,13,7.0,10.0,2.0,5.0,23.0,21.7,18.0,14.0,0.0,14.0,13,32.0,3.0,0.0,PremierLeague
Tariq Lamptey,gh GHA,"DF,FW",Brighton,20,2000,17.3,36.0,25,14.0,17.0,5.0,15.0,25.0,60.0,10.0,13.0,3.0,10.0,21,57.0,23.0,0.0,PremierLeague
Jamal Lewis,nir NIR,DF,Newcastle Utd,23,1998,2.9,8.0,6,6.0,1.0,1.0,3.0,4.0,75.0,1.0,3.0,2.0,1.0,3,11.0,8.0,0.0,PremierLeague
Valentino Livramento,eng ENG,DF,Southampton,18,2002,24.5,54.0,28,30.0,18.0,6.0,27.0,45.0,60.0,18.0,23.0,9.0,14.0,47,101.0,50.0,1.0,PremierLeague
Sean Longstaff,eng ENG,MF,Newcastle Utd,23,1997,16.3,54.0,34,18.0,31.0,5.0,24.0,65.0,36.9,41.0,18.0,6.0,12.0,9,63.0,18.0,0.0,PremierLeague
Ademola Lookman,ng NGA,"FW,MF",Leicester City,23,1997,16.1,32.0,14,10.0,13.0,9.0,10.0,28.0,35.7,18.0,19.0,1.0,18.0,10,42.0,4.0,0.0,PremierLeague
Imran Louza,ma MAR,MF,Watford,22,1999,15.7,41.0,21,18.0,20.0,3.0,16.0,38.0,42.1,22.0,28.0,6.0,22.0,42,83.0,20.0,1.0,PremierLeague
Douglas Luiz,br BRA,MF,Aston Villa,23,1998,30.2,59.0,39,30.0,24.0,5.0,21.0,72.0,29.2,51.0,30.0,7.0,23.0,34,93.0,28.0,1.0,PremierLeague
Alexis Mac Allister,ar ARG,"MF,FW",Brighton,22,1998,23.6,65.0,40,23.0,30.0,12.0,29.0,68.0,42.6,39.0,37.0,7.0,30.0,13,78.0,22.0,0.0,PremierLeague
Gabriel Magalhães,br BRA,DF,Arsenal,23,1997,34.0,50.0,30,36.0,12.0,2.0,30.0,41.0,73.2,11.0,34.0,26.0,8.0,13,63.0,112.0,4.0,PremierLeague
Ainsley Maitland-Niles,eng ENG,MF,Arsenal,23,1997,3.0,8.0,4,5.0,3.0,0.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,4,12.0,4.0,0.0,PremierLeague
Gabriel Martinelli,br BRA,"FW,MF",Arsenal,20,2001,20.7,27.0,19,7.0,14.0,6.0,10.0,29.0,34.5,19.0,26.0,1.0,25.0,20,47.0,15.0,0.0,PremierLeague
Bryan Mbeumo,cm CMR,FW,Brentford,21,1999,32.3,28.0,16,1.0,12.0,15.0,6.0,20.0,30.0,14.0,21.0,6.0,15.0,11,39.0,20.0,0.0,PremierLeague
James Mcatee,eng ENG,"MF,FW",Manchester City,18,2002,0.2,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Kasey McAteer,ie IRL,FW,Leicester City,19,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Liam McCarron,sct SCO,FW,Leeds United,20,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,PremierLeague
Stuart McKinstry,sct SCO,MF,Leeds United,18,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Dwight McNeil,eng ENG,MF,Burnley,21,1999,34.5,78.0,49,27.0,38.0,13.0,33.0,73.0,45.2,40.0,64.0,11.0,53.0,35,113.0,31.0,1.0,PremierLeague
Hannibal Mejbri,tn TUN,FW,Manchester Utd,18,2003,0.8,2.0,1,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,PremierLeague
Illan Meslier,fr FRA,GK,Leeds United,21,2000,37.6,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,27.0,1.0,PremierLeague
Tyrick Mitchell,eng ENG,DF,Crystal Palace,21,1999,34.5,104.0,57,67.0,26.0,11.0,46.0,67.0,68.7,21.0,47.0,5.0,42.0,41,145.0,101.0,0.0,PremierLeague
Jakub Moder,pl POL,MF,Brighton,22,1999,18.9,42.0,25,18.0,17.0,7.0,23.0,42.0,54.8,19.0,25.0,2.0,23.0,10,52.0,22.0,1.0,PremierLeague
Tyler Morton,eng ENG,MF,Liverpool,18,2002,0.7,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3,3.0,0.0,0.0,PremierLeague
Mason Mount,eng ENG,MF,Chelsea,22,1999,26.3,41.0,16,10.0,17.0,14.0,10.0,34.0,29.4,24.0,18.0,1.0,17.0,13,54.0,12.0,0.0,PremierLeague
Bali Mumba,eng ENG,DF,Norwich City,19,2001,0.5,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,5.0,0.0,PremierLeague
