Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Lautaro Vargas,ar ARG,DF,Defensa y Just,17,2005,1,0,12,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Diego Vásquez,ar ARG,FW,Cen. Córdoba–SdE,22,2000,8,0,112,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luis Vázquez,ar ARG,FW,Boca Juniors,22,2001,13,4,435,4.8,1,2,3,1,0,0,0,0,0.21,0.41,0.62,0.21,0.62
Thiago Vecino,uy URU,FW,Unión,23,1999,11,5,441,4.9,0,1,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20
Franco Vega,ar ARG,MF,Arsenal,21,2001,11,3,375,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alejo Véliz,ar ARG,FW,Rosario Central,19,2003,23,22,"1,781",19.8,11,0,11,10,1,1,1,0,0.56,0.00,0.56,0.51,0.51
Santino Vera,ar ARG,FW,Racing Club,16,2006,3,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Deian Verón,ar ARG,MF,Estudiantes,22,2000,2,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gastón Verón,ar ARG,"FW,MF",Arg Juniors,21,2001,24,14,"1,308",14.5,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00
Federico Versaci,ar ARG,MF,Defensa y Just,20,2002,2,2,138,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Villagra,ar ARG,MF,Talleres,21,2001,26,26,"2,234",24.8,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04
Julián Viollaz,ar ARG,FW,Barracas Central,20,2002,3,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Emiliano Viveros,ar ARG,MF,Arsenal,20,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Franco Watson,ar ARG,"MF,FW",Instituto,23,2000,21,16,"1,209",13.4,0,2,2,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15
Marcelo Weigandt,ar ARG,DF,Boca Juniors,23,2000,15,14,"1,212",13.5,0,3,3,0,0,0,2,1,0.00,0.22,0.22,0.00,0.22
Thiago Yossen,ar ARG,MF,Colón,18,2004,1,1,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
David Zalazar,ar ARG,MF,Talleres,20,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Maximiliano Zalazar,ar ARG,MF,Platense,21,2001,15,4,416,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22
Bruno Zapelli,ar ARG,MF,Belgrano,20,2002,24,22,"1,820",20.2,1,3,4,1,0,0,1,0,0.05,0.15,0.20,0.05,0.20
Franco Zapiola,ar ARG,MF,Estudiantes,21,2001,9,3,335,3.7,0,1,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27
Tobías Zarate,ar ARG,FW,Arsenal,22,2000,6,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Exequiel Zeballos,ar ARG,FW,Boca Juniors,20,2002,6,0,106,1.2,1,1,2,1,0,0,0,0,0.85,0.85,1.70,0.85,1.70
Nadir Zeineddin,ar ARG,FW,Platense,22,2000,9,0,137,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Kevin Zenon,ar ARG,"MF,DF",Unión,21,2001,21,17,"1,503",16.7,2,0,2,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12
