Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Ayman Azhil,ma MAR,MF,Leverkusen,21,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Sanoussy Ba,de GER,DF,RB Leipzig,18,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Mitchel Bakker,nl NED,"DF,MF",Leverkusen,22,2000,18.4,16.0,8,9.0,7.0,0.0,6.0,15.0,40.0,9.0,20.0,2.0,18.0,15,31.0,20.0,2.0,Bundesliga
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,22,2000,23.8,60.0,38,19.0,28.0,13.0,22.0,49.0,44.9,27.0,38.0,13.0,25.0,41,101.0,39.0,1.0,Bundesliga
Maximilian Bauer,de GER,DF,Augsburg,22,2000,20.5,31.0,17,18.0,12.0,1.0,17.0,34.0,50.0,17.0,25.0,9.0,16.0,23,54.0,79.0,1.0,Bundesliga
Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,22,1999,28.5,36.0,19,12.0,17.0,7.0,9.0,52.0,17.3,43.0,57.0,5.0,52.0,15,51.0,19.0,1.0,Bundesliga
Jude Bellingham,eng ENG,MF,Dortmund,19,2003,29.9,76.0,42,28.0,34.0,14.0,34.0,51.0,66.7,17.0,51.0,4.0,47.0,35,111.0,30.0,0.0,Bundesliga
Tom Bischof,de GER,"MF,FW",Hoffenheim,17,2005,3.5,15.0,10,8.0,3.0,4.0,7.0,10.0,70.0,3.0,5.0,1.0,4.0,1,16.0,1.0,0.0,Bundesliga
Yvandro Borges Sanches,lu LUX,"FW,MF",Gladbach,18,2004,0.3,2.0,2,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Bundesliga
Sebastiaan Bornauw,be BEL,DF,Wolfsburg,23,1999,21.4,29.0,17,17.0,10.0,2.0,16.0,22.0,72.7,6.0,27.0,12.0,15.0,31,60.0,83.0,1.0,Bundesliga
Moritz Broschinski,de GER,"FW,MF",Bochum,21,2000,2.4,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,0,0.0,6.0,0.0,Bundesliga
Jacob Bruun Larsen,dk DEN,FW,Hoffenheim,23,1998,3.6,4.0,3,0.0,1.0,3.0,3.0,4.0,75.0,1.0,3.0,1.0,2.0,1,5.0,0.0,0.0,Bundesliga
Lee Buchanan,eng ENG,"DF,FW",Werder Bremen,21,2001,5.2,14.0,10,2.0,11.0,1.0,6.0,12.0,50.0,6.0,5.0,0.0,5.0,12,26.0,21.0,0.0,Bundesliga
Delano Burgzorg,sr SUR,"FW,MF",Mainz 05,23,1998,2.7,3.0,3,1.0,1.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,0,3.0,2.0,0.0,Bundesliga
Jonathan Burkardt,de GER,"MF,FW",Mainz 05,22,2000,5.9,3.0,1,0.0,1.0,2.0,1.0,4.0,25.0,3.0,6.0,1.0,5.0,1,4.0,1.0,0.0,Bundesliga
Kerim Calhanoglu,de GER,DF,Schalke 04,19,2002,0.7,2.0,1,2.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0,2.0,3.0,0.0,Bundesliga
Fabio Chiarodia,it ITA,DF,Werder Bremen,17,2005,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2,2.0,4.0,0.0,Bundesliga
Oliver Christensen,dk DEN,GK,Hertha BSC,23,1999,33.0,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1.0,22.0,2.0,Bundesliga
Darko Churlinov,mk MKD,FW,Stuttgart,22,2000,0.3,3.0,2,2.0,1.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,0,3.0,0.0,0.0,Bundesliga
David Čolina,hr CRO,"DF,FW",Augsburg,22,2000,1.8,4.0,1,1.0,1.0,2.0,2.0,2.0,100.0,0.0,8.0,0.0,8.0,4,8.0,3.0,0.0,Bundesliga
Soumaïla Coulibaly,fr FRA,DF,Dortmund,18,2003,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Bundesliga
Tanguy Coulibaly,fr FRA,"FW,DF",Stuttgart,21,2001,3.6,12.0,9,9.0,1.0,2.0,5.0,12.0,41.7,7.0,10.0,0.0,10.0,3,15.0,0.0,0.0,Bundesliga
Nicolas Cozza,fr FRA,DF,Wolfsburg,23,1999,1.1,3.0,3,1.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,2.0,0,3.0,0.0,0.0,Bundesliga
Muhammed Damar,de GER,MF,Hoffenheim,18,2004,1.8,6.0,3,1.0,2.0,3.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0,6.0,0.0,0.0,Bundesliga
Márton Dárdai,hu HUN,"DF,MF",Hertha BSC,20,2002,10.5,17.0,8,9.0,8.0,0.0,9.0,18.0,50.0,9.0,14.0,9.0,5.0,11,28.0,45.0,1.0,Bundesliga
Alphonso Davies,ca CAN,DF,Bayern Munich,21,2000,22.7,45.0,28,25.0,13.0,7.0,18.0,39.0,46.2,21.0,28.0,4.0,24.0,24,69.0,24.0,4.0,Bundesliga
Sepp van den Berg,nl NED,DF,Schalke 04,20,2001,7.7,5.0,4,2.0,2.0,1.0,1.0,4.0,25.0,3.0,8.0,5.0,3.0,13,18.0,33.0,2.0,Bundesliga
Moussa Diaby,fr FRA,"FW,MF",Leverkusen,23,1999,30.0,14.0,8,4.0,8.0,2.0,7.0,14.0,50.0,7.0,8.0,0.0,8.0,5,19.0,3.0,0.0,Bundesliga
Justin Diehl,de GER,"MF,FW",Köln,17,2004,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Florian Dietz,de GER,FW,Köln,23,1998,4.4,2.0,1,0.0,2.0,0.0,1.0,4.0,25.0,3.0,4.0,1.0,3.0,0,2.0,2.0,0.0,Bundesliga
Junior Dina Ebimbe,fr FRA,"DF,MF",Eint Frankfurt,21,2000,11.8,30.0,19,16.0,14.0,0.0,16.0,33.0,48.5,17.0,18.0,5.0,13.0,11,41.0,20.0,0.0,Bundesliga
Eren Dinkçi,de GER,"FW,MF",Werder Bremen,20,2001,2.6,5.0,5,2.0,1.0,2.0,2.0,6.0,33.3,4.0,2.0,0.0,2.0,0,5.0,2.0,0.0,Bundesliga
Dion Drena Beljo,hr CRO,FW,Augsburg,20,2002,12.5,7.0,6,3.0,2.0,2.0,2.0,13.0,15.4,11.0,15.0,2.0,13.0,1,8.0,14.0,0.0,Bundesliga
Julien Duranville,be BEL,MF,Dortmund,16,2006,0.3,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Bundesliga
Lilian Egloff,de GER,"MF,FW",Stuttgart,19,2002,2.7,12.0,10,4.0,5.0,3.0,4.0,6.0,66.7,2.0,2.0,0.0,2.0,1,13.0,1.0,0.0,Bundesliga
Julian Eitschberger,de GER,FW,Hertha BSC,18,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Arne Engels,be BEL,MF,Augsburg,18,2003,16.0,20.0,9,9.0,10.0,1.0,8.0,19.0,42.1,11.0,17.0,5.0,12.0,15,35.0,12.0,1.0,Bundesliga
Tjark Ernst,de GER,GK,Hertha BSC,19,2003,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Bundesliga
Kimberly Ezekwem,de GER,DF,Freiburg,21,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Bundesliga
Kilian Fischer,de GER,"DF,FW",Wolfsburg,21,2000,5.6,9.0,6,3.0,4.0,2.0,6.0,11.0,54.5,5.0,6.0,0.0,6.0,5,14.0,18.0,0.0,Bundesliga
Florian Flick,de GER,MF,Schalke 04,22,2000,5.7,12.0,3,7.0,5.0,0.0,4.0,14.0,28.6,10.0,9.0,3.0,6.0,4,16.0,18.0,0.0,Bundesliga
Bartol Franjić,hr CRO,MF,Wolfsburg,22,2000,2.5,4.0,2,2.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,3.0,5,9.0,4.0,0.0,Bundesliga
Oscar Fraulo,dk DEN,"FW,MF",Gladbach,18,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,21,2000,30.1,53.0,27,22.0,26.0,5.0,23.0,44.0,52.3,21.0,24.0,3.0,21.0,16,69.0,40.0,0.0,Bundesliga
Dario Gebuhr,de GER,DF,Eint Frankfurt,19,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Jamie Gittens,eng ENG,"FW,MF",Dortmund,17,2004,5.9,8.0,4,2.0,5.0,1.0,2.0,7.0,28.6,5.0,1.0,0.0,1.0,1,9.0,2.0,0.0,Bundesliga
Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,6.4,17.0,8,4.0,10.0,3.0,7.0,13.0,53.8,6.0,9.0,1.0,8.0,9,26.0,10.0,0.0,Bundesliga
Leo Greiml,at AUT,DF,Schalke 04,21,2001,4.0,10.0,5,4.0,5.0,1.0,5.0,12.0,41.7,7.0,7.0,3.0,4.0,3,13.0,16.0,0.0,Bundesliga
Lennart Grill,de GER,GK,Union Berlin,23,1999,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Bundesliga
Brajan Gruda,de GER,MF,Mainz 05,18,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,17.6,44.0,27,16.0,25.0,3.0,18.0,31.0,58.1,13.0,23.0,6.0,17.0,22,66.0,21.0,1.0,Bundesliga
Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,24.1,23.0,17,15.0,8.0,0.0,9.0,22.0,40.9,13.0,34.0,17.0,17.0,34,57.0,76.0,1.0,Bundesliga
Piero Hincapié,ec ECU,"DF,MF",Leverkusen,20,2002,27.3,51.0,34,28.0,20.0,3.0,25.0,38.0,65.8,13.0,41.0,20.0,21.0,31,82.0,83.0,1.0,Bundesliga
Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,14.3,9.0,4,4.0,3.0,2.0,3.0,9.0,33.3,6.0,9.0,2.0,7.0,6,15.0,9.0,0.0,Bundesliga
Callum Hudson-Odoi,eng ENG,"FW,MF",Leverkusen,21,2000,6.7,5.0,3,4.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,7.0,4.0,0.0,Bundesliga
Denis Huseinbasic,ba BIH,"MF,FW",Köln,21,2001,8.8,23.0,9,8.0,11.0,4.0,10.0,25.0,40.0,15.0,16.0,2.0,14.0,4,27.0,5.0,0.0,Bundesliga
Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,0.2,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Bundesliga
Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,28.5,40.0,29,24.0,14.0,2.0,18.0,35.0,51.4,17.0,38.0,17.0,21.0,40,80.0,94.0,0.0,Bundesliga
Moritz Jenz,de GER,DF,Schalke 04,23,1999,10.5,14.0,11,8.0,5.0,1.0,5.0,8.0,62.5,3.0,16.0,10.0,6.0,8,22.0,53.0,1.0,Bundesliga
Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,26.5,51.0,34,27.0,21.0,3.0,17.0,30.0,56.7,13.0,35.0,23.0,12.0,45,96.0,83.0,0.0,Bundesliga
Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,20,2002,22.9,36.0,25,15.0,13.0,8.0,20.0,40.0,50.0,20.0,37.0,2.0,35.0,8,44.0,15.0,0.0,Bundesliga
Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,19,2003,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Bundesliga
Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,22.1,25.0,17,5.0,14.0,6.0,6.0,20.0,30.0,14.0,17.0,2.0,15.0,8,33.0,1.0,0.0,Bundesliga
Yannik Keitel,de GER,MF,Freiburg,22,2000,7.6,11.0,7,4.0,6.0,1.0,3.0,5.0,60.0,2.0,6.0,3.0,3.0,13,24.0,8.0,0.0,Bundesliga
Luca Kilian,de GER,DF,Köln,22,1999,12.5,22.0,16,14.0,7.0,1.0,12.0,21.0,57.1,9.0,16.0,8.0,8.0,11,33.0,48.0,0.0,Bundesliga
Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,3.0,0.0,Bundesliga
Ansgar Knauff,de GER,DF,Eint Frankfurt,20,2002,14.3,36.0,25,22.0,11.0,3.0,15.0,34.0,44.1,19.0,19.0,1.0,18.0,15,51.0,26.0,0.0,Bundesliga
Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,23,1998,29.2,14.0,10,3.0,3.0,8.0,1.0,9.0,11.1,8.0,19.0,2.0,17.0,3,17.0,13.0,0.0,Bundesliga
Manu Koné,fr FRA,MF,Gladbach,21,2001,29.0,74.0,39,37.0,33.0,4.0,24.0,47.0,51.1,23.0,44.0,12.0,32.0,32,106.0,21.0,0.0,Bundesliga
Odilon Kossounou,ci CIV,DF,Leverkusen,21,2001,16.9,21.0,14,12.0,7.0,2.0,8.0,16.0,50.0,8.0,26.0,11.0,15.0,24,45.0,58.0,1.0,Bundesliga
Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,21,2000,4.2,6.0,4,3.0,3.0,0.0,4.0,6.0,66.7,2.0,5.0,0.0,5.0,3,9.0,3.0,0.0,Bundesliga
Tom Krauß,de GER,MF,Schalke 04,21,2001,27.9,112.0,68,39.0,62.0,11.0,51.0,100.0,51.0,49.0,39.0,6.0,33.0,36,148.0,35.0,0.0,Bundesliga
Alou Kuol,au AUS,FW,Stuttgart,21,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,18.1,22.0,13,15.0,7.0,0.0,8.0,16.0,50.0,8.0,22.0,11.0,11.0,26,48.0,85.0,0.0,Bundesliga
Diogo Leite,pt POR,DF,Union Berlin,23,1999,25.0,35.0,20,21.0,14.0,0.0,21.0,34.0,61.8,13.0,23.0,14.0,9.0,26,61.0,99.0,1.0,Bundesliga
Tim Lemperle,de GER,"FW,MF",Köln,20,2002,1.5,6.0,4,3.0,1.0,2.0,3.0,5.0,60.0,2.0,5.0,0.0,5.0,1,7.0,4.0,0.0,Bundesliga
Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,2.9,5.0,3,2.0,2.0,1.0,3.0,5.0,60.0,2.0,3.0,0.0,3.0,1,6.0,0.0,0.0,Bundesliga
Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,26.7,32.0,23,15.0,16.0,1.0,15.0,24.0,62.5,9.0,31.0,20.0,11.0,23,55.0,85.0,0.0,Bundesliga
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,22,2000,18.7,26.0,11,15.0,7.0,4.0,7.0,22.0,31.8,15.0,25.0,3.0,22.0,9,35.0,9.0,0.0,Bundesliga
Arne Maier,de GER,MF,Augsburg,23,1999,21.8,31.0,22,17.0,11.0,3.0,10.0,18.0,55.6,8.0,21.0,0.0,21.0,15,46.0,22.0,0.0,Bundesliga
Linton Maina,de GER,"FW,MF",Köln,23,1999,24.9,18.0,12,5.0,11.0,2.0,7.0,30.0,23.3,23.0,19.0,0.0,19.0,5,23.0,9.0,0.0,Bundesliga
Donyell Malen,nl NED,FW,Dortmund,23,1999,19.0,13.0,5,3.0,4.0,6.0,5.0,12.0,41.7,7.0,14.0,1.0,13.0,4,17.0,11.0,0.0,Bundesliga
Myziane Maolida,km COM,"FW,MF",Hertha BSC,23,1999,1.1,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Bundesliga
Omar Marmoush,eg EGY,FW,Wolfsburg,23,1999,16.4,16.0,10,8.0,2.0,6.0,4.0,16.0,25.0,12.0,21.0,1.0,20.0,7,23.0,4.0,0.0,Bundesliga
Eric Martel,de GER,MF,Köln,20,2002,22.4,66.0,41,29.0,30.0,7.0,30.0,60.0,50.0,30.0,29.0,9.0,20.0,33,99.0,49.0,0.0,Bundesliga
Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,24.2,50.0,31,28.0,21.0,1.0,30.0,51.0,58.8,21.0,30.0,14.0,16.0,27,77.0,79.0,0.0,Bundesliga
Henning Matriciani,de GER,DF,Schalke 04,22,2000,20.7,43.0,23,28.0,12.0,3.0,26.0,60.0,43.3,34.0,28.0,11.0,17.0,23,66.0,57.0,1.0,Bundesliga
Keke Maximilian Topp,de GER,FW,Schalke 04,18,2004,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Bundesliga
Ibrahim Maza,dz ALG,"MF,FW",Hertha BSC,16,2005,0.8,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,1.0,1.0,0.0,Bundesliga
Noah Mbamba,be BEL,MF,Leverkusen,17,2005,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Jean-Manuel Mbom,de GER,MF,Werder Bremen,22,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Nathanael Mbuku,cd COD,"MF,FW",Augsburg,20,2002,0.4,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Bundesliga
Enzo Millot,fr FRA,MF,Stuttgart,20,2002,9.9,23.0,16,9.0,10.0,4.0,12.0,19.0,63.2,7.0,20.0,3.0,17.0,12,35.0,7.0,0.0,Bundesliga
Clinton Mola,eng ENG,DF,Stuttgart,21,2001,0.2,3.0,1,2.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1,4.0,2.0,0.0,Bundesliga
Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,12.7,13.0,7,3.0,6.0,4.0,3.0,6.0,50.0,3.0,9.0,0.0,9.0,2,15.0,1.0,0.0,Bundesliga
Jamal Musiala,de GER,"MF,FW",Bayern Munich,19,2003,24.4,34.0,23,9.0,16.0,9.0,13.0,35.0,37.1,22.0,30.0,3.0,27.0,19,53.0,3.0,0.0,Bundesliga
Marlon Mustapha,at AUT,"FW,MF",Mainz 05,21,2001,0.8,2.0,2,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,0,2.0,0.0,0.0,Bundesliga
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,22,1999,29.9,25.0,18,10.0,11.0,4.0,18.0,32.0,56.3,14.0,47.0,19.0,28.0,31,56.0,150.0,0.0,Bundesliga
Nathan N'Goumou,fr FRA,FW,Gladbach,22,2000,7.7,11.0,5,5.0,5.0,1.0,7.0,13.0,53.8,6.0,9.0,0.0,9.0,1,12.0,4.0,0.0,Bundesliga
Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,14.3,22.0,13,14.0,7.0,1.0,12.0,22.0,54.5,10.0,22.0,5.0,17.0,24,46.0,34.0,0.0,Bundesliga
Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,5.3,11.0,6,7.0,3.0,1.0,5.0,9.0,55.6,4.0,9.0,0.0,9.0,4,15.0,12.0,0.0,Bundesliga
Luca Netz,de GER,DF,Gladbach,19,2003,7.8,25.0,13,19.0,3.0,3.0,19.0,32.0,59.4,13.0,5.0,1.0,4.0,6,31.0,27.0,0.0,Bundesliga
Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,9.2,14.0,9,7.0,4.0,3.0,6.0,14.0,42.9,8.0,6.0,1.0,5.0,1,15.0,4.0,0.0,Bundesliga
Justin Njinmah,de GER,FW,Dortmund,21,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Felix Nmecha,de GER,MF,Wolfsburg,21,2000,20.4,41.0,24,11.0,23.0,7.0,16.0,34.0,47.1,18.0,26.0,10.0,16.0,25,66.0,31.0,0.0,Bundesliga
Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,10.0,5.0,3,0.0,2.0,3.0,3.0,3.0,100.0,0.0,5.0,1.0,4.0,3,8.0,4.0,0.0,Bundesliga
Hugo Novoa,es ESP,"DF,FW",RB Leipzig,19,2003,2.0,8.0,2,1.0,3.0,4.0,4.0,7.0,57.1,3.0,4.0,0.0,4.0,1,9.0,0.0,0.0,Bundesliga
Tim Oermann,de GER,DF,Bochum,18,2003,2.2,2.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,2.0,1.0,1,3.0,8.0,1.0,Bundesliga
Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,5.7,10.0,2,4.0,6.0,0.0,4.0,7.0,57.1,3.0,4.0,0.0,4.0,5,15.0,8.0,0.0,Bundesliga
Mathias Olesen,lu LUX,MF,Köln,21,2001,5.3,10.0,5,4.0,4.0,2.0,5.0,8.0,62.5,3.0,6.0,1.0,5.0,2,12.0,3.0,0.0,Bundesliga
Jan Olschowsky,de GER,GK,Gladbach,20,2001,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Bundesliga
Jordi Osei-Tutu,eng ENG,"DF,FW",Bochum,23,1998,8.3,23.0,18,13.0,5.0,5.0,12.0,23.0,52.2,11.0,12.0,5.0,7.0,10,33.0,8.0,0.0,Bundesliga
Patrick Osterhage,de GER,MF,Bochum,22,2000,11.4,20.0,17,8.0,10.0,2.0,11.0,16.0,68.8,5.0,17.0,6.0,11.0,12,32.0,25.0,0.0,Bundesliga
Reece Oxford,eng ENG,DF,Augsburg,23,1998,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,1.0,1,2.0,5.0,0.0,Bundesliga
Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,18.4,59.0,36,20.0,33.0,6.0,29.0,48.0,60.4,19.0,29.0,2.0,27.0,33,92.0,28.0,0.0,Bundesliga
Antonios Papadopoulos,de GER,DF,Dortmund,22,1999,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Bundesliga
Kevin Paredes,us USA,"FW,MF",Wolfsburg,19,2003,5.9,13.0,9,6.0,3.0,4.0,9.0,12.0,75.0,3.0,7.0,0.0,7.0,6,19.0,8.0,0.0,Bundesliga
Marco Pašalić,hr CRO,MF,Dortmund,21,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Paulinho,br BRA,FW,Leverkusen,22,2000,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,2.0,0.0,Bundesliga
Dženan Pejčinović,de GER,FW,Wolfsburg,17,2005,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Luca Pellegrini,it ITA,DF,Eint Frankfurt,23,1999,6.2,13.0,8,10.0,3.0,0.0,8.0,8.0,100.0,0.0,8.0,2.0,6.0,7,20.0,11.0,1.0,Bundesliga
Ricardo Pepi,us USA,FW,Augsburg,19,2003,1.1,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,Bundesliga
Juan Perea,co COL,FW,Stuttgart,22,2000,4.6,5.0,4,0.0,2.0,3.0,2.0,4.0,50.0,2.0,2.0,1.0,1.0,1,6.0,3.0,0.0,Bundesliga
Lukas Petkov,bg BUL,"MF,FW",Augsburg,21,2000,1.6,5.0,1,4.0,1.0,0.0,2.0,3.0,66.7,1.0,4.0,1.0,3.0,1,6.0,0.0,0.0,Bundesliga
Tymoteusz Puchacz,pl POL,DF,Union Berlin,23,1999,0.6,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Bundesliga
Eduardo Quaresma,pt POR,DF,Hoffenheim,20,2002,1.0,5.0,3,3.0,2.0,0.0,1.0,3.0,33.3,2.0,3.0,2.0,1.0,0,5.0,3.0,0.0,Bundesliga
Joshua Quarshie,de GER,MF,Hoffenheim,18,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Diant Ramaj,de GER,GK,Eint Frankfurt,20,2001,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Bundesliga
Rocco Reitz,de GER,MF,Gladbach,20,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Gio Reyna,us USA,"FW,MF",Dortmund,19,2002,6.9,14.0,7,2.0,5.0,7.0,5.0,10.0,50.0,5.0,8.0,2.0,6.0,3,17.0,5.0,0.0,Bundesliga
Merlin Röhl,de GER,"MF,FW",Freiburg,20,2002,0.6,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Bundesliga
Tony Rölke,de GER,FW,Hertha BSC,19,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Bundesliga
Tom Rothe,de GER,DF,Dortmund,17,2004,0.3,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0.0,Bundesliga
Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,11.2,7.0,4,1.0,4.0,2.0,1.0,3.0,33.3,2.0,10.0,2.0,8.0,5,12.0,6.0,0.0,Bundesliga
Dikeni-Rafid Salifou,tg TOG,MF,Werder Bremen,19,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Sidi Sané,de GER,FW,Schalke 04,19,2003,0.3,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Bundesliga
