Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1
Noah Mbamba,be BEL,MF,Club Brugge,17,2005,2,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Dylan Mbayo,be BEL,"FW,MF",Kortrijk,20,2001,19,6,680,7.6,1,0,1,1,0,0,1,0,0.13,0.0,0.13,0.13,0.13,,,,,,,,,,,,
Moustapha Mbow,sn SEN,DF,R.F.C. Seraing,22,2000,25,25,"2,213",24.6,1,0,1,1,0,0,6,1,0.04,0.0,0.04,0.04,0.04,,,,,,,,,,,,
Mark McKenzie,us USA,DF,Genk,23,1999,30,30,"2,696",30.0,1,0,1,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,,,,,,,,,,,,
Dapo Mebude,sct SCO,FW,Oostende,21,2001,5,2,225,2.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Zech Medley,eng ENG,DF,Oostende,22,2000,15,11,930,10.3,1,0,1,1,0,0,4,0,0.1,0.0,0.1,0.1,0.1,,,,,,,,,,,,
Nayel Mehssatou,cl CHI,"MF,DF",Kortrijk,20,2002,27,22,"1,855",20.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Bjorn Meijer,nl NED,"DF,MF",Club Brugge,19,2003,30,28,"2,364",26.3,3,5,8,3,0,0,3,0,0.11,0.19,0.3,0.11,0.3,,,,,,,,,,,,
Filippo Melegoni,it ITA,MF,Standard Liège,23,1999,21,9,736,8.2,1,0,1,1,0,0,4,0,0.12,0.0,0.12,0.12,0.12,,,,,,,,,,,,
Lennart Moser,de GER,GK,Eupen,22,1999,31,30,"2,745",30.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Arbnor Muja,al ALB,MF,Antwerp,23,1998,21,16,"1,373",15.3,3,3,6,3,0,0,2,0,0.2,0.2,0.39,0.2,0.39,,,,,,,,,,,,
Ngal'Ayel Mukau,cd COD,MF,Mechelen,17,2004,9,0,102,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Andy Musayev,be BEL,"MF,FW",Oostende,19,2003,7,2,207,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Steve Mvoué,cm CMR,MF,R.F.C. Seraing,20,2002,22,14,"1,149",12.8,1,0,1,1,0,0,2,1,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,
Moussa N'Diaye,sn SEN,"DF,MF",Anderlecht,20,2002,15,10,864,9.6,0,2,2,0,0,0,1,1,0.0,0.21,0.21,0.0,0.21,,,,,,,,,,,,
Konan N'dri,ci CIV,"FW,MF",Eupen,21,2000,33,22,"2,094",23.3,7,3,10,7,0,0,3,0,0.3,0.13,0.43,0.3,0.43,,,,,,,,,,,,
Stanley N'Soki,fr FRA,DF,Club Brugge,23,1999,2,2,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Théo Ndicka,fr FRA,MF,Oostende,22,2000,23,16,"1,226",13.6,2,1,3,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22,,,,,,,,,,,,
András Németh,hu HUN,FW,Genk,19,2002,15,4,371,4.1,1,1,2,1,0,0,0,0,0.24,0.24,0.49,0.24,0.49,,,,,,,,,,,,
Nathan Ngoy,be BEL,DF,Standard Liège,19,2003,4,4,303,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Ken Nkuba,be BEL,MF,Charleroi,20,2002,28,25,"2,088",23.2,4,5,9,4,0,0,11,0,0.17,0.22,0.39,0.17,0.39,,,,,,,,,,,,
Lucas Noubi,be BEL,DF,Standard Liège,17,2005,14,1,340,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Bruny Nsimba,be BEL,FW,Antwerp,22,2000,10,0,123,1.4,1,0,1,1,0,0,0,0,0.73,0.0,0.73,0.73,0.73,,,,,,,,,,,,
Nachon Nsingi,be BEL,FW,OH Leuven,21,2001,25,13,"1,147",12.7,5,1,6,5,0,0,2,1,0.39,0.08,0.47,0.39,0.47,,,,,,,,,,,,
Isaac Nuhu,gh GHA,"FW,MF",Eupen,20,2002,19,13,"1,074",11.9,2,1,3,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25,,,,,,,,,,,,
Manaf Nurudeen,gh GHA,GK,Eupen,23,1999,4,4,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Antonio Nusa,no NOR,"FW,MF",Club Brugge,17,2005,21,5,558,6.2,1,1,2,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,,,,,,,,,,,,
Lorenzo Offermann,be BEL,FW,Eupen,20,2002,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Chinonso Offor,ng NGA,"FW,MF",Zulte Waregem,22,2000,13,4,468,5.2,1,0,1,1,0,0,4,0,0.19,0.0,0.19,0.19,0.19,,,,,,,,,,,,
Noah Ohio,nl NED,FW,Standard Liège,19,2003,21,11,920,10.2,5,3,8,5,0,0,2,0,0.49,0.29,0.78,0.49,0.78,,,,,,,,,,,,
Raphael Onyedika,ng NGA,MF,Club Brugge,21,2001,26,21,"1,960",21.8,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Nathan Opoku,gh GHA,FW,OH Leuven,21,2001,7,4,332,3.7,3,1,4,3,0,0,0,0,0.81,0.27,1.08,0.81,1.08,,,,,,,,,,,,
Gift Orban,ng NGA,FW,Gent,20,2002,10,9,786,8.7,9,2,11,9,0,0,2,0,1.03,0.23,1.26,1.03,1.26,,,,,,,,,,,,
Manuel Osifo,be BEL,MF,Oostende,19,2003,6,1,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Owen Otasowie,us USA,DF,Club Brugge,21,2001,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Aziz Ouattara,ci CIV,"MF,DF",Genk,21,2001,14,3,412,4.6,2,0,2,2,0,0,2,0,0.44,0.0,0.44,0.44,0.44,,,,,,,,,,,,
Luca Oyen,be BEL,"MF,FW",Genk,19,2003,3,1,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Valentine Ozornwafor,ng NGA,DF,Charleroi,23,1999,3,1,52,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Willian Pacho,ec ECU,DF,Antwerp,20,2001,33,33,"2,895",32.2,0,1,1,0,0,0,3,0,0.0,0.03,0.03,0.0,0.03,,,,,,,,,,,,
Rune Paeshuyse,be BEL,DF,Eupen,20,2002,28,23,"2,166",24.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kevor Palumets,ee EST,DF,Zulte Waregem,19,2002,3,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Louis Patris,be BEL,DF,OH Leuven,21,2001,33,31,"2,784",30.9,2,6,8,2,0,0,5,0,0.06,0.19,0.26,0.06,0.26,,,,,,,,,,,,
Damjan Pavlovic,rs SRB,MF,Standard Liège,21,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Jens Petter Hauge,no NOR,MF,Gent,22,1999,17,1,341,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kamil Piątkowski,pl POL,"DF,MF",Gent,22,2000,11,10,794,8.8,0,1,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,,,,,,,,,,,,
Ewoud Pletinckx,be BEL,DF,OH Leuven,21,2000,32,32,"2,811",31.2,0,1,1,0,0,0,0,0,0.0,0.03,0.03,0.0,0.03,,,,,,,,,,,,
Boris Popović,rs SRB,DF,Cercle Brugge,22,2000,33,33,"2,900",32.2,2,1,3,2,0,0,5,1,0.06,0.03,0.09,0.06,0.09,,,,,,,,,,,,
Cameron Puertas,ch SUI,MF,Union SG,23,1998,29,5,814,9.0,4,1,5,4,0,0,2,0,0.44,0.11,0.55,0.44,0.55,,,,,,,,,,,,
Toon Raemaekers,be BEL,DF,Mechelen,21,2000,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Nicolas Raskin,be BEL,MF,Standard Liège,21,2001,17,15,"1,365",15.2,1,3,4,1,0,0,2,0,0.07,0.2,0.26,0.07,0.26,,,,,,,,,,,,
Christiaan Ravych,be BEL,DF,Cercle Brugge,20,2002,26,18,"1,738",19.3,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,,,,,,,,,,,,
Rocco Reitz,de GER,"MF,FW",Sint-Truiden,20,2002,12,9,806,9.0,1,0,1,1,0,0,0,0,0.11,0.0,0.11,0.11,0.11,,,,,,,,,,,,
Bryan Reynolds,us USA,DF,Westerlo,21,2001,27,24,"2,077",23.1,1,2,3,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,,,,,,,,,,,,
Milan Robberechts,be BEL,MF,Mechelen,18,2004,3,0,52,0.6,2,0,2,2,0,0,0,0,3.46,0.0,3.46,3.46,3.46,,,,,,,,,,,,
Kenny Rocha Santos,cv CPV,MF,Oostende,22,2000,19,16,"1,255",13.9,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kyriani Sabbe,be BEL,DF,Club Brugge,17,2005,2,0,42,0.5,0,1,1,0,0,0,0,0,0.0,2.14,2.14,0.0,2.14,,,,,,,,,,,,
Mujaid Sadick,es ESP,DF,Genk,22,2000,6,5,503,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Noah Sadiki,cd COD,"MF,DF",Anderlecht,17,2004,12,4,405,4.5,0,1,1,0,0,0,2,0,0.0,0.22,0.22,0.0,0.22,,,,,,,,,,,,
Richie Sagrado,be BEL,DF,OH Leuven,18,2004,3,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Ibrahim Salah,ma MAR,"FW,MF",Gent,20,2001,14,8,808,9.0,3,1,4,3,0,0,1,0,0.33,0.11,0.45,0.33,0.45,,,,,,,,,,,,
Mo Salah,be BEL,MF,Union SG,18,2004,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matisse Samoise,be BEL,MF,Gent,20,2001,27,25,"1,961",21.8,2,3,5,2,0,0,2,0,0.09,0.14,0.23,0.09,0.23,,,,,,,,,,,,
Aske Sampers,be BEL,FW,Cercle Brugge,21,2001,3,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Cisse Sandra,be BEL,MF,Club Brugge,18,2003,6,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Mamadou Sangare,ml MLI,"MF,FW",Zulte Waregem,20,2002,10,4,383,4.3,1,0,1,1,0,0,2,0,0.23,0.0,0.23,0.23,0.23,,,,,,,,,,,,
Killian Sardella,be BEL,DF,Anderlecht,20,2002,16,12,"1,121",12.5,0,2,2,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,,,,,,,,,,,,
Joël Schingtienne,be BEL,DF,OH Leuven,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Christopher Scott,de GER,MF,Antwerp,20,2002,18,0,279,3.1,1,0,1,1,0,0,1,0,0.32,0.0,0.32,0.32,0.32,,,,,,,,,,,,
Noah Serwy,be BEL,FW,R.F.C. Seraing,19,2003,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Fábio Silva,pt POR,FW,Anderlecht,20,2002,20,17,"1,523",16.9,7,1,8,6,1,1,3,0,0.41,0.06,0.47,0.35,0.41,,,,,,,,,,,,
João Silva,pt POR,DF,Kortrijk,23,1999,22,18,"1,570",17.4,2,1,3,2,0,0,6,0,0.11,0.06,0.17,0.11,0.17,,,,,,,,,,,,
Leonardo da Silva Lopes,pt POR,MF,Cercle Brugge,23,1998,25,22,"1,975",21.9,0,3,3,0,0,0,8,1,0.0,0.14,0.14,0.0,0.14,,,,,,,,,,,,
Hugo Siquet,be BEL,MF,Cercle Brugge,20,2002,14,14,"1,077",12.0,2,2,4,2,0,0,2,0,0.17,0.17,0.33,0.17,0.33,,,,,,,,,,,,
Sambou Sissoko,ml MLI,MF,Kortrijk,22,2000,4,3,260,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Sambou Sissoko,fr FRA,"MF,DF",R.F.C. Seraing,23,1999,32,26,"2,333",25.9,1,2,3,1,0,0,10,1,0.04,0.08,0.12,0.04,0.12,,,,,,,,,,,,
Andreas Skov Olsen,dk DEN,"MF,FW",Club Brugge,22,1999,21,16,"1,392",15.5,7,5,12,7,0,0,3,0,0.45,0.32,0.78,0.45,0.78,,,,,,,,,,,,
Matte Smets,be BEL,DF,Sint-Truiden,18,2004,14,12,"1,070",11.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Milan Smits,be BEL,MF,Antwerp,17,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Frederic Soelle Soelle,be BEL,FW,Mechelen,16,2005,12,1,187,2.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Noah Solheid,be BEL,DF,R.F.C. Seraing,19,2003,3,3,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Thibo Somers,be BEL,"MF,FW",Cercle Brugge,23,1999,31,31,"2,616",29.1,5,6,11,5,0,0,5,0,0.17,0.21,0.38,0.17,0.38,,,,,,,,,,,,
Yira Sor,ng NGA,"MF,FW",Genk,22,2000,14,2,349,3.9,2,0,2,2,0,0,0,0,0.52,0.0,0.52,0.52,0.52,,,,,,,,,,,,
Sambou Soumano,sn SEN,FW,Eupen,21,2001,7,1,184,2.0,1,0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,,,,,,,,,,,,
Kamal Sowah,gh GHA,"FW,MF",Club Brugge,22,2000,27,14,"1,284",14.3,0,4,4,0,0,0,2,0,0.0,0.28,0.28,0.0,0.28,,,,,,,,,,,,
Elias Spago,be BEL,DF,R.F.C. Seraing,20,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Jorne Spileers,be BEL,DF,Club Brugge,17,2005,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Lucas Stassin,be BEL,FW,Anderlecht,17,2004,3,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Calvin Stengs,nl NED,MF,Antwerp,23,1998,21,19,"1,673",18.6,1,4,5,1,0,0,5,1,0.05,0.22,0.27,0.05,0.27,,,,,,,,,,,,
Mario Stroeykens,be BEL,"FW,MF",Anderlecht,17,2004,26,11,"1,154",12.8,4,1,5,4,0,0,3,0,0.31,0.08,0.39,0.31,0.39,,,,,,,,,,,,
Nikola Štulić,rs SRB,FW,Charleroi,20,2001,8,3,313,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Oleksii Sych,ua UKR,"DF,MF",Kortrijk,21,2001,14,14,"1,202",13.4,1,1,2,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,,,,,,,,,,,,
Ross Sykes,eng ENG,DF,Union SG,23,1999,18,12,"1,087",12.1,2,1,3,2,0,0,1,0,0.17,0.08,0.25,0.17,0.25,,,,,,,,,,,,
Abakar Sylla,ci CIV,DF,Club Brugge,19,2002,17,14,"1,282",14.2,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Abdoulaye Sylla,gn GUI,DF,R.F.C. Seraing,22,2000,22,17,"1,637",18.2,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Youssuf Sylla,be BEL,FW,Zulte Waregem,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Ravil Tagir,tr TUR,DF,Westerlo,19,2003,26,21,"1,951",21.7,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,,,,,,,,,,,,
Chemsdine Talbi,be BEL,MF,Club Brugge,17,2005,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Modou Tambedou,sn SEN,"DF,MF",Zulte Waregem,19,2003,18,17,"1,410",15.7,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06,,,,,,,,,,,,
Satoshi Tanaka,jp JPN,"MF,DF",Kortrijk,19,2002,15,10,936,10.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Anton Tanghe,be BEL,DF,Oostende,23,1999,30,29,"2,479",27.5,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Abdoul-Fessal Tapsoba,bf BFA,FW,Standard Liège,20,2001,3,0,77,0.9,1,0,1,1,0,0,0,0,1.17,0.0,1.17,1.17,1.17,,,,,,,,,,,,
Jackson Tchatchoua,cm CMR,MF,Charleroi,20,2001,29,16,"1,555",17.3,1,2,3,1,0,0,2,0,0.06,0.12,0.17,0.06,0.17,,,,,,,,,,,,
Casper Terho,fi FIN,MF,Union SG,19,2003,5,1,117,1.3,2,0,2,2,0,0,0,0,1.54,0.0,1.54,1.54,1.54,,,,,,,,,,,,
Cheik Thiam,gn GUI,DF,Zulte Waregem,18,2003,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Emmanuel Toku,gh GHA,MF,OH Leuven,22,2000,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Louis Torres,fr FRA,"DF,MF",Cercle Brugge,21,2001,10,9,617,6.9,1,0,1,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,,,,,,,,,,,,
Mai Traore,gn GUI,FW,OH Leuven,22,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Sandro Tremoulet,mg MAD,DF,R.F.C. Seraing,22,1999,16,13,"1,072",11.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Mike Trésor,be BEL,"MF,FW",Genk,23,1999,34,33,"2,867",31.9,8,21,29,8,0,1,1,0,0.25,0.66,0.91,0.25,0.91,,,,,,,,,,,,
Marvin Tshibuabua,fr FRA,DF,R.F.C. Seraing,20,2002,18,18,"1,485",16.5,0,1,1,0,0,0,4,2,0.0,0.06,0.06,0.0,0.06,,,,,,,,,,,,
Ayase Ueda,jp JPN,"FW,MF",Cercle Brugge,23,1998,34,31,"2,722",30.2,18,1,19,16,2,3,1,0,0.6,0.03,0.63,0.53,0.56,,,,,,,,,,,,
Osaze Urhoghide,nl NED,DF,Oostende,22,2000,27,24,"2,118",23.5,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Edgaras Utkus,lt LTU,DF,Cercle Brugge,22,2000,2,1,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kyan Vaesen,be BEL,FW,Westerlo,21,2001,31,15,"1,352",15.0,6,1,7,6,0,0,2,0,0.4,0.07,0.47,0.4,0.47,,,,,,,,,,,,
Anthony Valencia,ec ECU,MF,Antwerp,19,2003,10,1,241,2.7,1,0,1,1,0,0,0,0,0.37,0.0,0.37,0.37,0.37,,,,,,,,,,,,
Cederick Van Daele,be BEL,DF,Gent,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rune Van Den Bergh,be BEL,DF,Gent,19,2003,3,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Zeno Van den Bosch,be BEL,DF,Antwerp,19,2003,4,3,271,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Thomas Van den Keybus,be BEL,MF,Westerlo,21,2001,23,17,"1,599",17.8,2,0,2,2,0,0,5,0,0.11,0.0,0.11,0.11,0.11,,,,,,,,,,,,
Stan Van Dessel,be BEL,MF,Sint-Truiden,21,2001,20,3,427,4.7,0,2,2,0,0,0,2,0,0.0,0.42,0.42,0.0,0.42,,,,,,,,,,,,
Yentl Van Genechten,be BEL,"DF,MF",Eupen,21,2000,33,30,"2,365",26.3,0,3,3,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,,,,,,,,,,,,
Jannes Van Hecke,be BEL,"DF,MF",Mechelen,20,2002,28,17,"1,572",17.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Alec Van Hoorenbeeck,be BEL,DF,Mechelen,23,1998,26,22,"1,838",20.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gerard Vandeplas,be BEL,FW,Antwerp,16,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Maarten Vandevoordt,be BEL,GK,Genk,20,2002,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Charles Vanhoutte,be BEL,MF,Cercle Brugge,23,1998,29,20,"1,734",19.3,1,3,4,1,0,0,9,0,0.05,0.16,0.21,0.05,0.21,,,,,,,,,,,,
Bart Verbruggen,nl NED,GK,Anderlecht,19,2002,17,17,"1,530",17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Romeo Vermant,be BEL,FW,Club Brugge,18,2004,5,0,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Arthur Vermeeren,be BEL,MF,Antwerp,17,2005,20,18,"1,627",18.1,0,1,1,0,0,0,1,0,0.0,0.06,0.06,0.0,0.06,,,,,,,,,,,,
Yari Verschaeren,be BEL,"MF,FW",Anderlecht,21,2001,28,26,"2,246",25.0,2,2,4,2,0,0,2,0,0.08,0.08,0.16,0.08,0.16,,,,,,,,,,,,
Yorbe Vertessen,be BEL,FW,Union SG,21,2001,9,6,422,4.7,3,2,5,3,0,0,1,0,0.64,0.43,1.07,0.64,1.07,,,,,,,,,,,,
Sam Vines,us USA,DF,Antwerp,23,1999,15,15,"1,262",14.0,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,,,,,,,,,,,,
Martin Wasinski,be BEL,DF,Charleroi,18,2004,7,4,377,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Martin Wasinski,be BEL,DF,Kortrijk,18,2004,15,11,"1,067",11.9,1,0,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,
Teun Wilke,mx MEX,FW,Cercle Brugge,20,2002,3,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Lukas Willen,be BEL,DF,Zulte Waregem,19,2003,19,15,"1,420",15.8,1,1,2,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,,,,,,,,,,,,
Siebe Wylin,be BEL,MF,Oostende,19,2003,10,3,310,3.4,0,1,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,,,,,,,,,,,,
Tarick Ximines,jm JAM,DF,Cercle Brugge,17,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Alhassan Yusuf,ng NGA,MF,Antwerp,22,2000,22,17,"1,564",17.4,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,,,,,,,,,,,,
Anass Zaroury,ma MAR,FW,Charleroi,21,2000,5,3,234,2.6,2,0,2,2,0,0,0,0,0.77,0.0,0.77,0.77,0.77,,,,,,,,,,,,
Ilyes Ziani,ma MAR,FW,Union SG,19,2003,2,1,117,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Adem Zorgane,dz ALG,MF,Charleroi,22,2000,32,31,"2,771",30.8,4,8,12,4,0,1,4,1,0.13,0.26,0.39,0.13,0.39,,,,,,,,,,,,
Abner,br BRA,DF,Juventude,19,2004,3,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Adriel,br BRA,GK,Bahia,23,2001,4,3,334,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Adson,br BRA,FW,Vasco da Gama,23,2000,20,14,"1,224",13.6,2,1,3,2,0,0,2,0,0.15,0.07,0.22,0.15,0.22,1.5,1.5,2.6,4.1,42.0,72.0,80.0,0.11,0.19,0.3,0.11,0.3
Braian Aguirre,ar ARG,DF,Internacional,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.0,7.0,4.0,0.06,0.31,0.37,0.06,0.37
Carlos Alberto,br BRA,FW,Botafogo (RJ),21,2002,7,2,212,2.4,1,0,1,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,1.6,1.6,0.1,1.7,7.0,4.0,7.0,0.67,0.05,0.72,0.67,0.72
Yuri Alberto,br BRA,FW,Corinthians,22,2001,29,25,"2,197",24.4,15,4,19,12,3,3,6,1,0.61,0.16,0.78,0.49,0.66,10.7,8.3,1.9,10.2,52.0,31.0,172.0,0.44,0.08,0.51,0.34,0.42
Carlos Alcaraz,ar ARG,"MF,FW",Flamengo,21,2002,14,8,751,8.3,2,1,3,0,2,2,1,1,0.24,0.12,0.36,0.0,0.12,3.3,1.4,0.6,2.0,26.0,39.0,42.0,0.39,0.07,0.46,0.17,0.23
