Squad,Season,standard_Gls,shooting_Sh,shooting_SoT,shooting_xG,shooting_G-xG,Team_Att_Score,passing_xAG,passing_Ast,passing_KP,passing_PPA,passing_PrgP,Team_Mid_Score,defense_Tkl+Int,defense_Blocks,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Clr,defense_Tkl,defense_Int,Team_Def_Score
Napoli,2023-2024,66.3768115942029,45.142857142857125,54.43037974683543,56.7304347826087,82.51655629139071,61.92086836430596,62.298850574712645,67.45762711864408,42.197802197802204,50.30303030303031,42.9690048939641,47.71621471347619,75.75757575757576,83.3766233766234,78.41269841269845,83.62204724409449,64.31654676258995,45.67901234567903,91.24786324786325,72.6060606060606,92.00000000000003,74.95934959349594
Newcastle Utd,2023-2024,32.7536231884058,62.02197802197803,54.43037974683543,36.417391304347845,44.37086092715231,33.12044193540571,46.85057471264369,41.6949152542373,58.24175824175825,53.93939393939394,56.08482871125611,52.05440274426138,50.76923076923079,32.81385281385286,50.89947089947093,58.110236220472444,54.53237410071944,53.58024691358027,69.23076923076923,50.787878787878796,71.29411764705885,85.46026750590084
Nice,2023-2024,83.768115942029,77.84615384615384,78.2278481012658,72.73043478260871,91.78807947019868,79.84057374070215,77.5632183908046,85.08474576271188,79.7802197802198,79.19191919191918,76.4437194127243,77.95131438953166,72.40093240093242,70.21645021645024,86.03174603174605,79.84251968503938,78.70503597122304,65.4320987654321,93.43589743589743,80.6060606060606,68.00000000000003,44.49116904962155
Nott'ham Forest,2023-2024,72.17391304347827,78.1978021978022,81.26582278481013,72.73043478260871,65.2980132450331,73.76396191214594,71.49425287356323,57.96610169491526,80.0,81.4141414141414,83.2300163132137,78.62589938415132,29.69696969696969,35.584415584415595,34.39153439153445,20.0,74.67625899280577,72.34567901234568,30.119658119658126,34.54545454545456,49.64705882352945,88.14706953039688
Osasuna,2023-2024,76.81159420289856,83.2967032967033,90.88607594936707,85.80869565217392,50.993377483443695,83.3915634918712,88.7816091954023,72.8813559322034,85.27472527472528,77.57575757575756,71.41924959216965,80.76880171934033,80.23310023310023,66.40692640692644,84.76190476190479,79.84251968503938,85.0359712230216,67.40740740740742,59.1111111111111,83.75757575757575,81.64705882352945,81.60278745644607
Paris S-G,2023-2024,38.55072463768116,68.7032967032967,58.98734177215188,46.43478260869564,38.54304635761588,41.671310542000825,46.298850574712645,33.559322033898326,58.02197802197804,56.96969696969697,32.72430668841761,47.21292039465864,68.1118881118881,85.10822510822513,64.02116402116405,77.63779527559055,73.52517985611513,34.814814814814824,92.88888888888889,69.21212121212122,79.29411764705884,53.821138211382035
RB Leipzig,2023-2024,43.18840579710147,64.48351648351648,45.316455696202524,50.88695652173915,40.662251655629134,46.55198313667532,53.47126436781609,44.406779661016955,62.63736263736264,63.232323232323225,57.128874388254474,57.874369585506656,82.09790209790211,51.16883116883119,82.22222222222224,83.30708661417322,62.589928057553976,82.22222222222223,76.34188034188034,80.6060606060606,92.47058823529414,64.22764227642278
Rayo Vallecano,2023-2024,95.36231884057972,71.6923076923077,72.65822784810126,83.30434782608697,98.1456953642384,91.73600174448187,95.95402298850576,100.00000000000001,82.41758241758242,79.19191919191918,70.57096247960848,82.16084038223875,52.26107226107227,62.943722943722975,58.94179894179898,69.76377952755905,38.41726618705039,75.30864197530866,53.64102564102565,58.3030303030303,60.47058823529416,74.95934959349594
Real Madrid,2023-2024,30.434782608695656,53.05494505494505,31.139240506329102,46.43478260869564,19.999999999999986,37.41768226201148,44.64367816091955,26.779661016949163,46.81318681318683,51.71717171717171,31.419249592169663,41.958654762635106,68.1118881118881,66.06060606060609,60.63492063492066,78.26771653543307,77.55395683453239,53.58024691358027,87.00854700854701,75.99999999999999,66.11764705882354,35.609756097561004
Real Sociedad,2023-2024,73.33333333333334,76.96703296703296,79.24050632911391,79.68695652173915,54.70198675496687,78.19979163133283,84.73563218390805,67.45762711864408,81.09890109890111,81.01010101010101,65.41598694942903,78.13131291955278,58.78787878787878,64.6753246753247,44.97354497354503,72.28346456692913,36.69064748201441,50.61728395061729,67.72649572649573,53.45454545454544,86.35294117647062,64.22764227642278
Reims,2023-2024,82.60869565217392,85.05494505494505,89.87341772151898,80.24347826086958,74.83443708609269,83.36733457708428,79.95402298850576,78.30508474576271,81.53846153846155,82.02020202020202,64.69820554649264,77.0982499154623,44.05594405594407,67.09956709956712,50.476190476190524,62.204724409448815,59.13669064748203,53.58024691358027,70.73504273504274,55.878787878787875,44.470588235294144,73.96990140114173
Rennes,2023-2024,67.53623188405798,73.62637362637362,74.17721518987341,68.27826086956523,63.17880794701985,68.88328931747145,82.71264367816093,76.9491525423729,74.28571428571428,67.87878787878788,50.73409461663947,68.58474593869036,67.92540792540794,76.45021645021646,84.76190476190479,75.43307086614173,91.36690647482015,69.38271604938274,77.98290598290599,83.5151515151515,51.0588235294118,72.93743372216326
Roma,2023-2024,54.782608695652186,75.73626373626374,81.77215189873417,70.64347826086959,29.536423841059587,63.50059360841229,77.93103448275863,56.61016949152544,71.64835164835165,67.07070707070707,61.82707993474715,68.98550550330603,75.94405594405596,76.79653679653683,74.1798941798942,75.43307086614173,68.92086330935253,65.4320987654321,77.2991452991453,73.0909090909091,91.52941176470591,72.93743372216326
Salernitana,2023-2024,91.8840579710145,87.34065934065936,93.92405063291137,100.00000000000001,58.410596026490055,99.10062268311002,100.0,82.37288135593221,83.2967032967033,88.88888888888889,84.66557911908646,89.53427546924624,75.19813519813519,63.2900432900433,77.989417989418,66.61417322834646,86.76258992805758,95.06172839506173,50.905982905982896,81.09090909090908,74.11764705882356,93.9054501656129
Sassuolo,2023-2024,80.28985507246378,77.67032967032966,80.75949367088606,86.78260869565219,57.08609271523177,85.75049063552443,93.5632183908046,78.30508474576271,76.7032967032967,80.6060606060606,72.78955954323001,80.90949172372375,82.84382284382285,65.71428571428574,85.18518518518522,81.73228346456693,86.76258992805758,76.2962962962963,57.60683760683759,88.12121212121212,79.76470588235298,91.70081300813011
Sevilla,2023-2024,75.65217391304348,71.6923076923077,72.65822784810126,79.68695652173915,59.999999999999986,79.41511399704407,82.89655172413794,75.59322033898306,71.64835164835165,72.92929292929293,65.28548123980423,72.77674786675739,38.834498834498845,68.13852813852816,20.423280423280474,37.95275590551182,64.31654676258995,64.44444444444446,56.92307692307692,42.06060606060606,58.117647058823565,80.12646793134596
Sheffield Utd,2023-2024,93.04347826086956,94.02197802197801,94.43037974683543,88.86956521739133,82.25165562913907,93.58321420783564,93.74712643678161,91.86440677966102,94.94505494505495,90.7070707070707,100.0,95.13504720259489,30.06993006993008,26.92640692640694,44.97354497354503,39.52755905511812,57.98561151079139,58.51851851851853,20.0,39.151515151515156,41.647058823529434,100.0
Strasbourg,2023-2024,87.24637681159422,93.49450549450549,93.41772151898734,83.86086956521743,78.54304635761588,87.78862694739902,82.89655172413794,83.72881355932205,89.8901098901099,86.66666666666669,82.51223491027733,85.63569100730551,46.85314685314687,64.32900432900435,54.285714285714306,57.795275590551185,62.589928057553976,81.23456790123458,69.23076923076923,60.72727272727272,42.11764705882355,76.81951219512189
Stuttgart,2023-2024,38.55072463768116,64.3076923076923,49.36708860759492,43.51304347826087,44.105960264900645,40.06347975674167,43.17241379310346,34.91525423728815,60.65934065934066,58.787878787878796,52.10440456769982,52.1673156788153,76.87645687645687,74.02597402597405,82.64550264550266,87.71653543307087,63.16546762589931,68.39506172839506,77.84615384615384,80.84848484848484,78.82352941176474,64.22764227642278
Torino,2023-2024,88.40579710144928,81.36263736263736,92.40506329113923,89.70434782608697,70.0662251655629,91.6119497007729,85.83908045977012,76.9491525423729,77.14285714285714,74.74747474747474,70.70146818923328,76.82692670292393,77.99533799533802,100.00000000000001,100.00000000000001,92.44094488188976,78.12949640287772,93.08641975308643,81.26495726495727,96.84848484848483,50.588235294117666,59.45799457994589
Tottenham,2023-2024,48.98550724637683,54.98901098901099,48.86075949367087,47.26956521739129,60.79470198675496,47.59964141206113,35.63218390804599,37.62711864406781,50.329670329670336,38.98989898989899,20.195758564437185,34.268354037151255,25.96736596736598,50.82251082251085,25.502645502645535,52.125984251968504,48.77697841726621,20.000000000000014,65.81196581196582,35.5151515151515,38.35294117647062,84.87005197920831
Toulouse,2023-2024,80.28985507246378,87.86813186813185,88.86075949367087,86.08695652173915,58.410596026490055,85.36767378189131,92.64367816091955,75.59322033898306,85.27472527472528,78.38383838383838,66.00326264274062,80.7487756209186,58.228438228438236,55.670995670995694,64.86772486772489,64.7244094488189,62.014388489208656,68.39506172839506,64.71794871794872,62.66666666666664,67.0588235294118,72.93743372216326
Udinese,2023-2024,87.24637681159422,76.96703296703296,85.82278481012656,87.75652173913045,71.12582781456953,89.93240132774453,89.70114942528735,85.08474576271188,79.12087912087911,93.13131313131314,90.99510603588907,88.36721125960712,53.19347319347318,53.59307359307361,55.13227513227518,48.97637795275591,78.12949640287772,96.0493827160494,27.384615384615373,64.12121212121211,51.52941176470591,79.34652554072724
Union Berlin,2023-2024,90.72463768115944,86.46153846153845,89.36708860759492,86.36521739130436,81.72185430463574,90.98975116904514,95.2183908045977,85.08474576271188,85.49450549450549,83.63636363636363,82.9037520391517,86.95471532954895,67.92540792540794,38.701298701298725,67.40740740740743,81.41732283464569,62.589928057553976,77.28395061728395,44.752136752136735,77.93939393939394,61.88235294117649,82.97729184188394
Valencia,2023-2024,83.768115942029,92.61538461538461,91.39240506329112,82.1913043478261,73.77483443708608,85.04688295011266,91.54022988505747,83.72881355932205,92.74725274725276,86.66666666666669,81.85970636215335,88.5456888698032,44.242424242424235,69.1774891774892,55.97883597883602,52.125984251968504,56.834532374100746,72.34567901234568,47.35042735042735,51.75757575757574,52.94117647058826,71.8590785907859
Villarreal,2023-2024,54.782608695652186,76.08791208791209,71.13924050632909,64.8,40.662251655629134,60.28493203789402,66.71264367816092,52.542372881355945,71.20879120879121,62.222222222222214,56.01957585644371,63.15023833499533,63.07692307692308,71.25541125541127,69.10052910052913,66.92913385826772,78.70503597122304,68.39506172839506,54.59829059829059,71.39393939393938,62.35294117647062,87.12195121951234
Werder Bremen,2023-2024,76.81159420289856,85.75824175824175,90.37974683544303,76.90434782608696,67.94701986754966,78.49150776536719,75.72413793103448,71.52542372881356,80.87912087912088,74.94949494949495,81.20717781402936,77.67757281878295,61.585081585081596,54.632034632034646,67.83068783068786,62.204724409448815,63.16546762589931,82.22222222222223,55.14529914529915,64.6060606060606,71.76470588235298,80.12646793134596
West Ham,2023-2024,61.73913043478262,79.07692307692307,79.74683544303795,69.3913043478261,47.81456953642382,66.45749036900636,77.19540229885058,62.033898305084755,84.3956043956044,85.25252525252526,78.92332789559542,81.39769613724731,32.30769230769231,36.2770562770563,36.08465608465612,47.401574803149614,54.53237410071944,64.44444444444446,38.59829059829059,45.21212121212122,35.52941176470591,91.29861568885957
Wolfsburg,2023-2024,81.44927536231884,85.05494505494505,79.24050632911391,87.61739130434783,58.14569536423839,86.8175320427398,88.7816091954023,79.66101694915255,83.2967032967033,77.57575757575756,77.09624796084829,81.5711804005357,74.63869463869466,61.55844155844159,88.14814814814818,71.96850393700788,85.0359712230216,67.40740740740742,52.95726495726497,77.69696969696969,79.29411764705884,81.60278745644607
Wolves,2023-2024,74.4927536231884,82.5934065934066,76.20253164556962,77.18260869565218,62.11920529801323,77.4293121411092,82.71264367816093,67.45762711864408,81.97802197802199,82.42424242424242,80.68515497553017,81.82344132774838,36.410256410256395,29.69696969696973,34.39153439153445,26.92913385826772,58.56115107913671,67.40740740740742,49.264957264957246,31.878787878787875,71.76470588235298,87.12195121951234
