Squad,Season,standard_Gls,shooting_Sh,shooting_SoT,shooting_xG,shooting_G-xG,Team_Att_Score,passing_xAG,passing_Ast,passing_KP,passing_PPA,passing_PrgP,Team_Mid_Score,defense_Tkl+Int,defense_Blocks,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Clr,defense_Tkl,defense_Int,Team_Def_Score
Reims,2023-2024,41.265822784810126,42.63565891472868,39.67213114754098,43.22169059011164,44.87046632124352,39.87938102290043,46.02020202020202,40.31746031746032,45.09803921568627,41.800947867298575,49.37738246505718,44.85584676841248,61.7391304347826,58.70967741935483,69.78540772532187,60.29629629629629,52.39024390243903,63.711340206185554,53.91304347826087,60.880195599022,47.27793696275072,43.1003039513677
Rennes,2023-2024,54.43037974683544,52.713178294573645,53.22404371584699,54.19457735247209,53.98963730569948,52.709634494451954,43.5959595959596,41.58730158730158,51.5686274509804,55.07109004739336,60.25412960609911,52.58514516500263,43.930434782608685,50.96774193548387,41.974248927038616,47.85185185185185,30.536585365853668,50.51546391752576,47.32919254658385,38.58190709046454,44.06876790830946,44.01656314699793
Roma,2023-2024,65.56962025316456,50.85271317829457,46.66666666666666,52.02551834130781,80.31088082901553,57.47773270662974,47.79797979797979,60.63492063492063,53.921568627450974,55.829383886255926,51.613722998729344,52.22130082210299,37.94782608695651,50.68100358422939,50.557939914163086,47.85185185185185,45.75609756097562,53.81443298969072,47.95031055900622,46.99266503667481,24.355300859598856,44.01656314699793
Salernitana,2023-2024,33.16455696202532,40.62015503875968,36.17486338797814,25.103668261562994,57.720207253886,25.942523555040456,28.404040404040405,36.507936507936506,43.52941176470588,35.35545023696682,33.824650571791615,33.56534257236436,38.50434782608696,61.86379928315412,47.46781115879829,56.14814814814814,33.65853658536585,29.072164948453608,71.92546583850933,40.53789731051344,32.836676217765046,25.40858318636084
Sassuolo,2023-2024,43.291139240506325,49.14728682170543,47.540983606557376,37.22488038277511,58.75647668393782,37.768334299143646,34.06060606060606,40.31746031746032,49.41176470588236,43.127962085308056,43.07496823379924,41.39567040883298,32.8,59.85663082437276,41.63090128755364,41.92592592592592,33.65853658536585,44.74226804123711,65.8385093167702,34.86552567237163,30.08595988538682,27.365079365079325
Sevilla,2023-2024,47.34177215189874,54.41860465116279,54.53551912568305,43.732057416267935,56.47668393782383,43.38033610198956,43.43434343434343,42.85714285714286,53.921568627450974,50.33175355450237,48.91994917407878,48.77928169568211,65.63478260869564,57.84946236559139,94.16309012875536,83.1111111111111,48.8780487804878,54.63917525773195,66.45962732919256,72.02933985330073,40.63037249283668,37.63668430335096
Sheffield Utd,2023-2024,32.151898734177216,34.72868217054263,35.73770491803278,35.31100478468898,39.067357512953365,30.829952997231334,33.898989898989896,27.619047619047617,33.13725490196078,33.64928909952606,21.880559085133413,28.48047550748124,72.17391304347825,91.97132616487455,74.24892703862659,81.62962962962962,53.170731707317074,59.58762886597937,100.0,74.3765281173594,48.65329512893984,20.0
Strasbourg,2023-2024,37.21518987341772,35.1937984496124,36.61202185792349,39.90430622009568,41.96891191709844,35.9629128839096,43.43434343434343,35.23809523809524,37.647058823529406,37.44075829383885,35.50190597204574,37.10481617957295,59.65217391304347,61.00358422939068,66.69527896995709,64.44444444444444,50.04878048780488,40.618556701030926,55.27950310559006,56.9682151589242,48.42406876790832,40.57142857142859
Stuttgart,2023-2024,79.74683544303798,60.93023255813953,74.64480874316939,76.90590111642743,68.91191709844558,78.23879123473483,78.34343434343434,80.95238095238095,63.72549019607843,63.60189573459715,59.18678526048285,67.49031437969974,37.25217391304348,52.97491039426522,43.69098712446352,36.29629629629629,49.65853658536585,51.34020618556701,47.453416149068325,40.73349633251833,30.544412607449857,51.74603174603168
Torino,2023-2024,36.20253164556962,45.89147286821706,37.486338797814206,34.54545454545454,48.60103626943005,32.57613804648767,40.84848484848486,41.58730158730158,49.01960784313726,48.62559241706161,44.70139771283354,45.102177548001286,36.41739130434782,31.46953405017921,29.613733905579394,31.851851851851848,39.51219512195122,30.721649484536083,44.34782608695652,27.8239608801956,44.29799426934098,55.97883597883584
Tottenham,2023-2024,70.63291139240506,69.14728682170542,75.08196721311475,73.46092503987242,55.85492227979274,71.56311033846286,84.96969696969697,78.4126984126984,72.94117647058823,82.18009478672985,84.04066073697585,83.74054646921347,75.23478260869564,72.1863799283154,90.04291845493563,69.77777777777777,59.41463414634147,91.75257731958762,58.38509316770186,77.31051344743277,50.25787965616046,33.42701014832161
Toulouse,2023-2024,43.291139240506325,40.15503875968992,40.54644808743169,37.86283891547048,57.720207253886,38.10744103191466,34.868686868686865,42.85714285714286,41.764705882352935,45.21327014218009,48.36086404066073,41.54158244682665,51.16521739130434,68.17204301075269,58.11158798283262,57.92592592592592,50.4390243902439,51.34020618556701,59.37888198757764,55.40342298288509,36.27507163323782,44.01656314699793
Udinese,2023-2024,37.21518987341772,49.76744186046512,43.16939890710383,36.33173843700159,47.77202072538859,34.0639151803919,37.45454545454545,33.96825396825397,47.25490196078432,31.374407582938385,28.894536213468868,34.624904833554695,54.92173913043479,69.89247311827957,66.00858369098711,72.74074074074073,39.51219512195122,28.24742268041237,93.29192546583852,54.22982885085574,43.83954154727794,38.32884097035026
Union Berlin,2023-2024,34.177215189873415,41.3953488372093,40.10928961748634,37.60765550239234,39.48186528497409,33.12729379949778,32.60606060606061,33.96825396825397,41.56862745098039,40.28436018957346,35.19695044472681,35.90729132884218,43.930434782608685,82.22222222222221,56.05150214592274,42.22222222222221,50.04878048780488,43.91752577319588,77.51552795031057,43.080684596577015,38.79656160458453,35.10673234811163
Valencia,2023-2024,40.25316455696203,35.968992248062015,38.36065573770492,41.43540669856459,45.699481865284966,38.3916038889962,35.838383838383834,35.23809523809524,35.09803921568627,37.44075829383885,36.01016518424396,34.462867356379654,61.6,56.98924731182795,65.32188841201716,69.77777777777777,53.95121951219512,48.04123711340206,75.15527950310559,64.20537897310514,43.15186246418339,44.97354497354494
Villarreal,2023-2024,65.56962025316456,50.542635658914726,55.84699453551913,57.38437001594897,71.6062176165803,60.326229261906285,57.65656565656566,64.44444444444444,54.31372549019607,60.37914691943128,56.13722998729352,57.51906321121511,47.54782608695652,55.26881720430107,54.678111587982826,55.85185185185185,39.1219512195122,51.34020618556701,68.57142857142858,48.36185819070904,38.56733524355301,31.42857142857129
Werder Bremen,2023-2024,46.32911392405063,42.01550387596899,39.23497267759563,46.28389154704944,50.25906735751295,44.198484750928245,49.737373737373744,46.66666666666667,45.68627450980392,48.436018957345965,36.518424396442185,44.32988711655102,48.66086956521738,69.03225806451613,55.708154506437765,60.29629629629629,49.65853658536585,39.79381443298969,68.07453416149067,53.83863080684596,33.98280802292263,37.63668430335096
West Ham,2023-2024,59.49367088607595,47.906976744186046,48.41530054644809,53.17384370015949,66.01036269430051,54.85845513274525,48.44444444444444,55.55555555555556,42.549019607843135,38.767772511848335,38.29733163913596,40.95243603659901,70.50434782608696,84.22939068100358,81.45922746781116,74.22222222222221,55.51219512195122,54.63917525773195,83.10559006211182,69.48655256723715,51.63323782234958,27.72200772200772
Wolfsburg,2023-2024,42.27848101265823,42.63565891472868,48.85245901639344,36.45933014354067,57.927461139896366,36.82312793767304,38.26262626262627,39.04761904761905,43.52941176470588,45.97156398104265,39.720457433290974,40.79493195347095,38.92173913043477,63.29749103942652,39.22746781115879,51.1111111111111,34.829268292682926,52.16494845360825,70.06211180124222,43.2762836185819,30.315186246418342,36.32653061224481
Wolves,2023-2024,48.35443037974684,44.80620155038759,51.475409836065566,46.02870813397129,54.81865284974093,45.13939862211061,43.5959595959596,50.47619047619047,44.70588235294117,41.4218009478673,36.92503176620076,40.5659075722588,67.44347826086957,89.6774193548387,82.83261802575106,93.48148148148148,52.78048780487805,52.16494845360825,73.416149068323,80.24449877750611,33.98280802292263,31.42857142857129
