Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
eng ENG,MF,QPR,22,1999,27,18,"1,528",17.0,0,1,1,0,0,0,8,1,0.0,0.06,0.06,0.0,0.06,1.0,1.0,1.8,2.8,22.0,88.0,21.0,0.06,0.1,0.17,0.06,0.17,900000.0,Andre Dozzell,2063,A. Dozzell,22,67,74,182,64,Left,70,MF,7,2100000,6000,299,63,60,54,70,52,321,66,58,61,68,68,371,75,71,81,61,83,313,58,50,86,57,62,301,56,61,64,67,53,187,64,63,60,52,12,12,14,8,6,4,Medium,Medium,1,27.0,18.0,12.0,13.0,2.0,6.0,21.0,28.6,15.0,14.0,5.0,9.0,10.0,37.0,22.0,0.0,Championship,61.0
eng ENG,"DF,MF",Blackburn,23,1998,20,13,"1,122",12.5,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.2,17.0,25.0,32.0,0.03,0.06,0.09,0.03,0.09,600000.0,Tayo Edun,2059,T. Edun,23,67,74,172,75,Left,67,MF,7,1900000,11000,251,56,39,56,64,36,277,62,35,55,62,63,381,77,73,84,64,83,323,54,82,82,59,46,304,74,63,54,58,55,187,62,63,62,56,12,11,12,12,9,3,Medium,Medium,1,30.0,21.0,21.0,9.0,0.0,19.0,31.0,61.3,12.0,9.0,1.0,8.0,12.0,42.0,23.0,0.0,Championship,63.0
eng ENG,"FW,MF",Reading,23,1997,26,21,"1,942",21.6,2,0,2,2,0,0,1,0,0.09,0.0,0.09,0.09,0.09,2.2,2.2,1.9,4.1,44.0,61.0,131.0,0.1,0.09,0.19,0.1,0.19,3500000.0,Ovie Ejaria,1586,O. Ejaria,23,71,76,188,74,Right,73,MF,5,2800000,16000,302,63,63,50,72,54,347,81,70,49,66,81,356,67,54,90,62,83,307,63,39,77,63,65,303,52,67,60,67,57,199,64,65,70,59,15,9,11,14,10,3,Medium,Medium,1,41.0,23.0,22.0,13.0,6.0,13.0,31.0,41.9,18.0,28.0,3.0,25.0,23.0,64.0,19.0,0.0,Championship,67.0
eng ENG,MF,QPR,23,1998,29,26,"2,343",26.0,0,0,0,0,0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.3,6.0,85.0,27.0,0.02,0.03,0.05,0.02,0.05,1000000.0,Sam Field,1902,S. Field,23,68,75,185,65,Left,71,MF,7,2400000,7000,289,52,52,63,75,47,307,65,51,47,75,69,313,63,55,59,68,68,309,68,58,75,61,47,301,63,67,56,61,54,199,65,68,66,51,12,9,7,13,10,3,Low,High,1,75.0,42.0,22.0,48.0,5.0,27.0,51.0,52.9,24.0,48.0,15.0,33.0,49.0,124.0,52.0,1.0,Championship,67.0
au AUS,MF,Fulham,21,2000,2,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02,0.0,0.02,0.02,0.02,500000.0,Tyrese Francois,3090,T. Francois,20,61,74,173,65,Left,63,MF,13,775000,7000,241,45,44,41,67,44,285,64,51,42,62,66,358,70,66,79,64,79,251,48,55,65,47,36,275,51,64,51,59,50,171,64,55,52,61,13,13,14,7,14,4,Medium,High,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,Championship,64.0
cm CMR,MF,P'borough Utd,23,1997,18,17,"1,368",15.2,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,0.3,0.3,0.8,1.1,8.0,41.0,15.0,0.02,0.05,0.08,0.02,0.08,900000.0,Jeando Fuchs,1790,J. Fuchs,23,69,73,176,70,Right,74,MF,4,2000000,6000,264,50,53,48,71,42,304,66,57,43,69,69,393,81,81,84,67,80,375,64,91,87,76,57,337,83,71,64,66,53,207,70,71,66,61,7,15,9,14,16,3,Medium,High,1,52.0,31.0,21.0,28.0,3.0,17.0,38.0,44.7,21.0,41.0,5.0,36.0,30.0,82.0,21.0,1.0,Championship,71.0
eng ENG,"MF,DF",West Brom,19,2001,19,14,"1,356",15.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.6,37.0,46.0,57.0,0.05,0.06,0.11,0.05,0.11,600000.0,Taylor Gardner-Hickman,2066,T. Gardner-Hickman,19,67,79,178,72,Right,67,MF,12,2300000,7000,282,63,55,52,64,48,303,67,61,53,58,64,338,72,78,58,62,68,297,58,62,67,55,55,304,59,62,62,61,60,187,59,65,63,56,11,15,13,5,12,3,High,Medium,1,41.0,25.0,18.0,20.0,3.0,22.0,35.0,62.9,13.0,29.0,3.0,26.0,12.0,53.0,10.0,0.0,Championship,62.0
eng ENG,MF,Nott'ham Forest,20,2001,41,36,"3,304",36.7,4,8,12,4,0,0,8,0,0.11,0.22,0.33,0.11,0.33,3.9,3.9,7.9,11.7,52.0,147.0,69.0,0.11,0.21,0.32,0.11,0.32,7000000.0,James Garner,1668,J. Garner,20,70,82,182,80,Right,71,MF,12,3600000,31000,304,66,59,55,74,50,339,62,64,66,76,71,330,68,67,71,67,57,329,68,61,70,64,66,322,69,66,55,68,64,196,64,68,64,41,10,7,7,5,12,3,High,High,1,74.0,39.0,29.0,34.0,11.0,36.0,85.0,42.4,49.0,46.0,6.0,40.0,58.0,132.0,40.0,0.0,Championship,66.0
eng ENG,"MF,FW",Sheffield Utd,21,2000,35,33,"2,865",31.8,11,9,20,11,0,0,8,1,0.35,0.28,0.63,0.35,0.63,10.7,10.7,10.0,20.7,92.0,190.0,314.0,0.34,0.31,0.65,0.34,0.65,11000000.0,Morgan Gibbs-White,1422,M. Gibbs-White,21,74,82,178,70,Right,76,MF,8,9500000,43000,326,67,67,58,75,59,356,75,67,65,74,75,374,75,73,78,73,75,340,74,58,71,66,71,320,62,58,71,74,55,170,57,57,56,54,7,7,14,15,11,2,Medium,Medium,1,25.0,16.0,6.0,10.0,9.0,8.0,25.0,32.0,17.0,21.0,1.0,20.0,11.0,36.0,16.0,0.0,Championship,58.0
eng ENG,"DF,MF",Cardiff City,21,2000,21,19,"1,764",19.6,0,9,9,0,0,0,2,0,0.0,0.46,0.46,0.0,0.46,1.5,1.5,7.7,9.3,80.0,25.0,128.0,0.08,0.39,0.47,0.08,0.47,3000000.0,Ryan Giles,1577,R. Giles,21,71,78,183,72,Left,71,MF,7,3600000,27000,275,77,54,37,66,41,334,68,73,67,59,67,397,87,90,83,62,75,323,62,57,83,59,62,274,55,56,50,64,49,186,58,66,62,41,14,6,5,8,8,2,High,Medium,1,12.0,6.0,8.0,1.0,3.0,5.0,10.0,50.0,5.0,9.0,1.0,8.0,9.0,21.0,11.0,0.0,Championship,56.0
fr FRA,MF,Barnsley,21,2000,31,28,"2,528",28.1,1,1,2,1,0,0,2,0,0.04,0.04,0.07,0.04,0.07,1.1,1.1,2.0,3.1,31.0,111.0,36.0,0.04,0.07,0.11,0.04,0.11,1000000.0,Claudio Gomes,2072,Carlos Mendes Gomes,22,67,73,178,66,Right,68,MF,6,1600000,5000,278,63,64,38,61,52,289,66,57,50,52,64,396,83,81,85,60,87,323,66,53,82,57,65,242,35,26,64,63,54,91,38,27,26,47,10,6,8,12,11,3,High,Medium,1,32.0,17.0,14.0,13.0,5.0,8.0,25.0,32.0,17.0,26.0,3.0,23.0,22.0,54.0,35.0,0.0,Championship,26.0
fr FRA,MF,Barnsley,21,2000,31,28,"2,528",28.1,1,1,2,1,0,0,2,0,0.04,0.04,0.07,0.04,0.07,1.1,1.1,2.0,3.1,31.0,111.0,36.0,0.04,0.07,0.11,0.04,0.11,1000000.0,Claudio Gomes,2072,Carlos Mendes Gomes,22,67,73,178,66,Right,68,MF,6,1600000,5000,278,63,64,38,61,52,289,66,57,50,52,64,396,83,81,85,60,87,323,66,53,82,57,65,242,35,26,64,63,54,91,38,27,26,47,10,6,8,12,11,3,High,Medium,1,10.0,4.0,5.0,4.0,1.0,4.0,9.0,44.4,5.0,5.0,0.0,5.0,2.0,12.0,1.0,0.0,Championship,26.0
eng ENG,"FW,MF",West Brom,23,1997,44,41,"3,385",37.6,18,6,24,14,4,7,2,0,0.48,0.16,0.64,0.37,0.53,20.1,14.6,6.7,21.4,100.0,102.0,296.0,0.54,0.18,0.71,0.39,0.57,8000000.0,Karlan Grant,1467,K. Grant,23,73,77,182,70,Right,75,MF,4,4400000,32000,333,66,74,62,66,65,314,73,63,63,43,72,379,85,87,73,71,63,367,76,72,76,71,72,277,35,29,72,67,74,87,40,23,24,63,11,10,13,15,14,3,Medium,Medium,1,9.0,5.0,4.0,1.0,4.0,4.0,19.0,21.1,15.0,21.0,0.0,21.0,9.0,18.0,11.0,0.0,Championship,29.0
eng ENG,"FW,MF",Birmingham City,17,2004,2,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,2.0,2.0,17.0,0.11,0.09,0.2,0.11,0.2,1000000.0,George Hall,3713,G. Hall,16,53,74,175,70,Right,55,MF,21,300000,500,234,46,43,42,61,42,253,54,48,39,57,55,283,57,65,51,43,67,223,52,57,46,40,28,210,38,22,41,60,49,138,43,44,51,46,14,11,7,8,6,3,High,Medium,1,3.0,2.0,0.0,1.0,2.0,0.0,0.0,,0.0,3.0,2.0,1.0,1.0,4.0,1.0,0.0,Championship,22.0
wls WAL,"FW,MF",Cardiff City,22,1998,34,17,"1,543",17.1,3,1,4,3,0,0,6,0,0.17,0.06,0.23,0.17,0.23,3.4,3.4,1.7,5.0,24.0,15.0,131.0,0.2,0.1,0.29,0.2,0.29,1200000.0,Mark Harris,2080,M. Harris,22,67,72,182,75,Right,69,MF,5,1600000,11000,307,55,67,61,64,60,286,68,49,45,57,67,383,80,82,79,69,73,332,61,73,74,68,56,264,54,24,69,65,52,130,40,42,48,50,8,9,13,8,12,4,High,High,1,9.0,4.0,1.0,5.0,3.0,2.0,17.0,11.8,15.0,11.0,3.0,8.0,3.0,12.0,6.0,0.0,Championship,24.0
sct SCO,MF,Huddersfield,20,2001,23,14,"1,513",16.8,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.7,0.7,0.6,1.2,21.0,76.0,17.0,0.04,0.03,0.07,0.04,0.07,800000.0,Scott High,2433,S. High,20,65,76,177,65,Right,67,MF,11,1600000,2000,283,62,54,48,70,49,309,63,61,50,70,65,336,68,64,72,63,69,298,62,60,71,52,53,286,53,60,55,62,56,179,56,63,60,66,9,15,13,15,14,3,Medium,Medium,1,23.0,10.0,9.0,13.0,1.0,11.0,26.0,42.3,15.0,31.0,12.0,19.0,20.0,43.0,12.0,2.0,Championship,60.0
cg CGO,"DF,MF",Barnsley,20,2000,9,3,325,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,10.0,5.0,0.0,0.04,0.04,0.0,0.04,200000.0,William Hondermarck,3694,W. Hondermarck,20,54,66,183,74,Right,56,MF,12,250000,5000,224,42,44,47,60,31,241,55,40,35,58,53,318,65,66,68,56,63,281,56,61,57,58,49,233,56,51,28,58,40,148,50,52,46,49,13,8,8,7,13,2,Medium,High,1,17.0,10.0,10.0,7.0,0.0,8.0,10.0,80.0,2.0,13.0,4.0,9.0,3.0,20.0,8.0,0.0,Championship,51.0
wls WAL,MF,Coventry City,17,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,Ryan Howley,3544,R. Howley,17,57,79,183,74,Right,60,MF,22,500000,500,249,55,42,52,64,36,265,51,53,40,64,57,300,57,65,56,54,68,270,52,64,56,58,40,263,57,54,48,60,44,166,53,58,55,52,6,13,15,10,8,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Championship,54.0
wls WAL,MF,Birmingham City,17,2004,20,13,"1,183",13.1,1,2,3,1,0,0,1,0,0.08,0.15,0.23,0.08,0.23,2.5,2.5,1.0,3.6,15.0,39.0,60.0,0.19,0.08,0.27,0.19,0.27,1000000.0,Jordan James,3161,J. James,20,61,73,191,80,Left,63,MF,12,750000,2000,194,20,27,66,51,30,181,34,23,22,54,48,243,44,53,42,52,52,281,57,70,60,70,24,228,69,61,37,29,32,178,62,58,58,46,14,10,6,6,10,2,Low,High,1,24.0,18.0,11.0,11.0,2.0,11.0,22.0,50.0,11.0,14.0,1.0,13.0,7.0,31.0,10.0,0.0,Championship,61.0
eng ENG,"FW,MF",Sheffield Utd,17,2003,8,1,202,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,1.0,4.0,14.0,0.33,0.03,0.36,0.33,0.36,1000000.0,Daniel Jebbison,2424,D. Jebbison,17,65,80,190,78,Right,67,MF,15,1600000,2000,280,42,65,61,57,55,266,62,54,40,47,63,359,82,84,69,56,68,345,66,70,73,78,58,255,53,31,63,50,58,75,22,28,25,60,14,14,12,11,9,2,Medium,Medium,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,Championship,31.0
wls WAL,"FW,MF",Nott'ham Forest,20,2001,46,44,"3,898",43.3,16,10,26,13,3,4,3,0,0.37,0.23,0.6,0.3,0.53,12.9,10.3,8.7,19.0,129.0,75.0,263.0,0.3,0.2,0.5,0.24,0.44,9000000.0,Brennan Johnson,425,B. Johnson,21,72,80,180,69,Right,72,MF,8,5000000,27000,261,69,34,60,68,30,287,65,58,39,57,68,350,75,77,66,60,72,293,45,70,75,66,37,264,59,68,54,44,39,212,69,73,70,56,10,10,15,12,9,4,High,Medium,1,40.0,23.0,9.0,20.0,11.0,17.0,43.0,39.5,26.0,32.0,0.0,32.0,14.0,54.0,12.0,1.0,Championship,68.0
wls WAL,"FW,MF",Nott'ham Forest,20,2001,46,44,"3,898",43.3,16,10,26,13,3,4,3,0,0.37,0.23,0.6,0.3,0.53,12.9,10.3,8.7,19.0,129.0,75.0,263.0,0.3,0.2,0.5,0.24,0.44,9000000.0,Brennan Johnson,425,B. Johnson,21,72,80,180,69,Right,72,MF,8,5000000,27000,261,69,34,60,68,30,287,65,58,39,57,68,350,75,77,66,60,72,293,45,70,75,66,37,264,59,68,54,44,39,212,69,73,70,56,10,10,15,12,9,4,High,Medium,1,33.0,16.0,15.0,15.0,3.0,21.0,28.0,75.0,7.0,16.0,8.0,8.0,22.0,55.0,55.0,0.0,PremierLeague,68.0
wls WAL,MF,Hull City,20,2001,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0,Callum Jones,226,C. Jones,20,75,86,185,75,Right,77,MF,11,12500000,57000,311,63,64,50,77,57,348,79,67,47,74,81,357,69,68,75,73,72,347,72,57,81,67,70,341,71,67,68,75,60,192,65,67,60,44,6,13,7,11,7,4,High,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Championship,67.0
wls WAL,MF,Hull City,20,2001,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0,Callum Jones,226,C. Jones,20,75,86,185,75,Right,77,MF,11,12500000,57000,311,63,64,50,77,57,348,79,67,47,74,81,357,69,68,75,73,72,347,72,57,81,67,70,341,71,67,68,75,60,192,65,67,60,44,6,13,7,11,7,4,High,Medium,1,11.0,9.0,3.0,6.0,2.0,1.0,10.0,10.0,9.0,4.0,0.0,4.0,6.0,17.0,4.0,0.0,PremierLeague,67.0
mt MLT,"MF,DF",Coventry City,23,1997,9,0,102,1.1,0,1,1,0,0,0,0,0,0.0,0.88,0.88,0.0,0.88,0.0,0.0,0.3,0.4,4.0,11.0,15.0,0.04,0.3,0.34,0.04,0.34,200000.0,Jodi Jones,2247,J. Jones,23,66,71,177,72,Left,66,MF,5,1300000,7000,274,65,61,28,60,60,321,71,67,64,53,66,370,76,79,78,56,81,270,61,59,49,40,61,264,49,35,61,61,58,97,40,32,25,47,7,10,8,14,8,2,Medium,Low,1,1.0,1.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Championship,35.0
de GER,"FW,MF",Blackburn,20,2001,27,18,"1,458",16.2,4,2,6,4,0,1,2,0,0.25,0.12,0.37,0.25,0.37,4.6,3.8,1.4,5.2,60.0,23.0,115.0,0.28,0.09,0.37,0.23,0.32,1000000.0,Reda Khadra,1779,R. Khadra,19,69,78,180,72,Right,70,MF,9,3000000,16000,303,62,64,53,68,56,323,76,58,58,64,67,387,84,79,78,63,83,306,63,54,62,67,60,265,53,31,62,64,55,127,44,43,40,53,10,14,8,9,12,3,High,Medium,1,13.0,7.0,6.0,6.0,1.0,3.0,11.0,27.3,8.0,12.0,1.0,11.0,2.0,15.0,8.0,0.0,Championship,31.0
ie IRL,MF,Bournemouth,21,2000,14,13,"1,096",12.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,6.0,54.0,5.0,0.02,0.06,0.08,0.02,0.08,1500000.0,Gavin Kilkenny,2262,G. Kilkenny,21,66,75,170,64,Right,68,MF,9,1800000,7000,260,54,50,41,70,45,310,63,60,48,71,68,336,65,66,70,63,72,295,58,63,71,46,57,299,63,63,56,67,50,187,63,63,61,43,12,8,6,8,9,3,Medium,Medium,1,32.0,12.0,17.0,11.0,4.0,13.0,32.0,40.6,19.0,20.0,6.0,14.0,16.0,48.0,11.0,2.0,Championship,63.0
eng ENG,MF,Blackpool,23,1997,9,7,556,6.2,0,3,3,0,0,0,0,0,0.0,0.49,0.49,0.0,0.49,0.5,0.5,1.8,2.3,12.0,16.0,36.0,0.08,0.29,0.37,0.08,0.37,400000.0,Charlie Kirk,2252,C. Kirk,23,66,69,185,70,Right,67,MF,3,1200000,3000,276,64,61,40,61,50,312,64,64,62,59,63,381,79,77,81,62,82,300,64,36,77,60,63,249,43,21,64,64,57,89,30,31,28,55,12,10,15,12,6,3,High,Low,1,4.0,3.0,1.0,3.0,0.0,2.0,6.0,33.3,4.0,7.0,2.0,5.0,1.0,5.0,3.0,0.0,Championship,21.0
ie IRL,"MF,FW",Derby County,20,2001,38,31,"2,755",30.6,2,3,5,2,0,0,2,0,0.07,0.1,0.16,0.07,0.16,2.3,2.3,2.6,4.9,55.0,89.0,152.0,0.07,0.09,0.16,0.07,0.16,5000000.0,Jason Knight,1780,J. Knight,20,69,78,176,72,Right,72,MF,9,3000000,6000,312,69,63,62,71,47,307,71,52,46,67,71,354,68,68,73,68,77,356,68,73,88,63,64,309,63,67,67,66,46,190,59,66,65,52,9,12,9,9,13,3,High,Medium,1,35.0,23.0,10.0,18.0,7.0,17.0,47.0,36.2,30.0,25.0,2.0,23.0,22.0,57.0,20.0,1.0,Championship,67.0
ie IRL,"MF,FW",Derby County,20,2001,38,31,"2,755",30.6,2,3,5,2,0,0,2,0,0.07,0.1,0.16,0.07,0.16,2.3,2.3,2.6,4.9,55.0,89.0,152.0,0.07,0.09,0.16,0.07,0.16,5000000.0,Jason Knight,1780,J. Knight,20,69,78,176,72,Right,72,MF,9,3000000,6000,312,69,63,62,71,47,307,71,52,46,67,71,354,68,68,73,68,77,356,68,73,88,63,64,309,63,67,67,66,46,190,59,66,65,52,9,12,9,9,13,3,High,Medium,1,33.0,21.0,22.0,11.0,0.0,14.0,32.0,43.8,18.0,55.0,40.0,15.0,33.0,66.0,95.0,1.0,Championship,67.0
sl SLE,"FW,MF",Huddersfield,22,1998,34,19,"1,784",19.8,4,2,6,4,0,0,2,0,0.2,0.1,0.3,0.2,0.3,4.8,4.8,2.7,7.4,53.0,36.0,128.0,0.24,0.13,0.37,0.24,0.37,2000000.0,Josh Koroma,1791,J. Koroma,22,69,76,178,66,Right,70,MF,7,2800000,5000,286,58,66,43,66,53,277,72,46,38,51,70,377,86,80,72,66,73,309,64,57,66,57,65,234,33,25,63,61,52,100,23,38,39,51,8,7,14,10,12,3,High,Medium,1,21.0,9.0,5.0,11.0,5.0,7.0,22.0,31.8,15.0,15.0,1.0,14.0,6.0,27.0,11.0,0.0,Championship,25.0
eng ENG,MF,Preston,23,1997,25,15,"1,291",14.3,0,3,3,0,0,0,5,0,0.0,0.21,0.21,0.0,0.21,0.6,0.6,3.2,3.8,3.0,71.0,17.0,0.04,0.22,0.27,0.04,0.27,2000000.0,Ryan Ledson,1515,R. Ledson,23,72,77,175,69,Right,73,MF,5,3200000,19000,297,64,58,58,72,45,333,63,66,64,71,69,332,62,65,68,67,70,326,59,67,83,65,52,337,87,68,59,70,53,204,66,70,68,65,14,16,16,8,11,2,Medium,Medium,1,20.0,14.0,11.0,7.0,2.0,9.0,26.0,34.6,17.0,13.0,5.0,8.0,24.0,44.0,18.0,0.0,Championship,68.0
eng ENG,"FW,MF",Hull City,20,2001,46,46,"4,139",46.0,12,3,15,12,0,0,3,0,0.26,0.07,0.33,0.26,0.33,12.2,12.2,5.2,17.3,162.0,101.0,376.0,0.26,0.11,0.38,0.26,0.38,12000000.0,Keane Lewis-Potter,1686,K. Lewis-Potter,20,70,80,170,67,Right,71,MF,10,3500000,6000,316,64,67,64,64,57,312,69,59,61,54,69,390,84,81,80,67,78,340,65,75,81,56,63,263,42,34,65,64,58,98,36,30,32,57,9,12,9,14,13,3,High,Medium,1,20.0,16.0,12.0,5.0,3.0,10.0,38.0,26.3,28.0,28.0,3.0,25.0,36.0,56.0,57.0,0.0,Championship,34.0
be BEL,"FW,MF",Barnsley,23,1997,25,14,"1,287",14.3,3,0,3,3,0,0,1,0,0.21,0.0,0.21,0.21,0.21,2.3,2.3,1.1,3.4,22.0,21.0,92.0,0.16,0.08,0.24,0.16,0.24,1800000.0,Aaron Leya Iseka,1915,A. Leya Iseka,23,68,73,183,82,Right,70,MF,5,1800000,16000,323,65,68,65,60,65,296,68,63,49,51,65,362,85,80,67,61,69,364,72,87,65,74,66,276,59,26,65,58,68,65,16,25,24,65,14,15,9,12,15,3,Medium,Medium,1,6.0,2.0,0.0,6.0,0.0,3.0,6.0,50.0,3.0,5.0,0.0,5.0,5.0,11.0,7.0,0.0,Championship,26.0
eng ENG,"FW,MF",Barnsley,18,2003,4,2,184,2.0,1,0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,0.6,0.6,0.2,0.8,3.0,2.0,4.0,0.29,0.1,0.4,0.29,0.4,100000.0,Aiden Marsh,3717,A. Marsh,18,53,72,175,65,Right,55,MF,19,240000,3000,227,29,60,54,45,39,193,48,34,29,30,52,335,68,71,62,56,78,243,52,62,52,40,37,213,37,17,51,42,66,50,15,19,16,52,11,13,11,10,7,3,Medium,Low,1,3.0,0.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,8.0,0.0,8.0,1.0,4.0,3.0,0.0,Championship,17.0
fr FRA,MF,Bristol City,20,2001,37,26,"2,440",27.1,0,2,2,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,1.0,1.0,1.6,2.5,43.0,89.0,31.0,0.04,0.06,0.09,0.04,0.09,4000000.0,Han-Noah Massengo,1788,H. Massengo,19,69,81,175,70,Right,70,MF,12,3100000,8000,266,56,39,60,72,39,304,72,50,44,70,68,377,72,70,85,65,85,303,59,61,70,61,52,306,65,70,57,63,51,195,64,66,65,58,8,14,12,9,15,3,Medium,High,1,59.0,32.0,26.0,30.0,3.0,17.0,43.0,39.5,26.0,29.0,10.0,19.0,31.0,90.0,15.0,1.0,Championship,70.0
nir NIR,"MF,DF",Preston,21,1999,28,16,"1,570",17.4,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,1.0,1.0,0.4,1.4,24.0,63.0,47.0,0.06,0.02,0.08,0.06,0.08,1500000.0,Alistair McCann,2071,A. McCann,21,67,77,178,65,Right,70,MF,10,2300000,9000,283,55,58,54,68,48,303,67,50,51,67,68,356,69,70,75,66,76,341,63,67,86,63,62,315,68,66,60,65,56,205,67,70,68,43,7,14,5,6,11,4,Medium,High,1,68.0,37.0,32.0,31.0,5.0,37.0,68.0,54.4,31.0,42.0,10.0,32.0,26.0,94.0,19.0,0.0,Championship,66.0
au AUS,MF,Middlesbrough,22,1998,11,7,725,8.1,2,0,2,2,0,0,2,0,0.25,0.0,0.25,0.25,0.25,1.1,1.1,1.2,2.3,18.0,54.0,40.0,0.13,0.15,0.28,0.13,0.28,2500000.0,Riley McGree,1666,R. McGree,22,70,77,178,72,Left,74,MF,7,3200000,14000,324,67,70,54,69,64,343,73,68,62,68,72,388,81,77,84,71,75,354,68,68,78,73,67,340,67,65,74,71,63,185,64,63,58,47,12,9,5,8,13,3,High,Medium,1,9.0,5.0,1.0,5.0,3.0,3.0,11.0,27.3,8.0,7.0,1.0,6.0,5.0,14.0,3.0,0.0,Championship,65.0
sct SCO,"DF,MF",Reading,22,1998,19,18,"1,618",18.0,2,0,2,2,0,0,1,0,0.11,0.0,0.11,0.11,0.11,1.8,1.8,0.7,2.5,14.0,52.0,21.0,0.1,0.04,0.14,0.1,0.14,700000.0,Tom McIntyre,1907,T. McIntyre,22,68,75,185,73,Left,70,MF,7,2300000,9000,261,40,35,69,65,52,261,62,43,28,64,64,275,49,51,53,63,59,290,46,88,65,67,24,279,80,69,37,56,37,201,65,68,68,51,10,6,14,13,8,2,Medium,High,1,26.0,15.0,17.0,7.0,2.0,16.0,22.0,72.7,6.0,20.0,8.0,12.0,38.0,64.0,56.0,0.0,Championship,69.0
