Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
be BEL,MF,Everton,20,2001,33,29,"2,488",27.6,1,2,3,1,0,0,9,0,0.04,0.07,0.11,0.04,0.11,3.0,3.0,2.6,5.6,27.0,79.0,49.0,0.11,0.09,0.2,0.11,0.2,35000000.0,Amadou Onana,221,A. Onana,20,75,85,192,76,Right,76,MF,10,11500000,23000,312,61,57,67,76,51,322,73,58,42,74,75,331,68,78,63,72,50,352,72,67,75,80,58,318,71,72,65,70,40,219,69,75,75,50,7,12,12,9,10,4,High,High,1,72.0,43.0,24.0,42.0,6.0,30.0,42.0,71.4,12.0,25.0,6.0,19.0,37.0,109.0,39.0,0.0,PremierLeague,72.0
eng ENG,"MF,FW",Manchester City,20,2002,14,2,370,4.1,0,1,1,0,0,0,1,0,0.0,0.24,0.24,0.0,0.24,1.2,1.2,0.6,1.8,29.0,13.0,40.0,0.3,0.14,0.44,0.3,0.44,15000000.0,Cole Palmer,688,C. Palmer,20,66,80,189,74,Left,68,MF,14,2100000,20000,288,59,69,43,64,53,323,71,65,57,60,70,351,74,77,77,58,65,313,69,60,63,57,64,265,50,40,62,63,50,143,48,47,48,51,7,6,10,14,14,3,Medium,Medium,1,5.0,1.0,0.0,3.0,2.0,3.0,5.0,60.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,0.0,PremierLeague,40.0
sct SCO,"DF,MF",Everton,20,2001,19,14,"1,279",14.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,16.0,24.0,51.0,0.03,0.03,0.07,0.03,0.07,16000000.0,Nathan Patterson,565,N. Patterson,20,69,82,183,66,Right,69,MF,13,3200000,12000,272,63,41,62,65,41,284,70,56,31,58,69,353,75,79,72,53,74,319,62,73,75,68,41,275,66,65,55,54,35,203,65,69,69,44,7,13,9,7,8,3,High,Medium,1,49.0,24.0,32.0,13.0,4.0,29.0,54.0,53.7,25.0,24.0,4.0,20.0,15.0,64.0,45.0,0.0,PremierLeague,65.0
uy URU,"FW,MF",Manchester Utd,20,2001,4,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6000000.0,Facundo Pellistri,448,F. Pellistri,20,71,82,175,65,Right,72,MF,11,4099999,45000,302,66,63,50,67,56,327,75,61,62,58,71,402,84,79,85,69,85,330,68,73,68,60,61,272,42,31,69,64,66,86,35,27,24,43,9,12,7,8,7,3,High,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,PremierLeague,31.0
ar ARG,MF,Manchester City,19,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000000.0,Máximo Perrone,447,M. Perrone,19,71,84,178,64,Left,73,MF,13,4400000,33000,285,49,54,57,75,50,314,74,55,35,73,77,343,69,65,76,61,72,295,59,49,77,58,52,300,52,68,65,71,44,202,70,67,65,56,11,10,15,9,11,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,PremierLeague,68.0
au AUS,MF,Brighton,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.9,0.0,0.9,0.9,0.9,125000.0,Cameron Peupion,1221,C. Peupion,19,57,74,170,76,Right,60,MF,17,425000,5000,270,56,48,55,62,49,286,59,56,55,58,58,318,69,65,58,55,71,240,52,59,47,49,33,238,51,25,50,64,48,136,39,47,50,36,8,10,6,6,6,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,25.0
es ESP,"DF,MF",Tottenham,22,1999,15,13,"1,131",12.6,3,3,6,3,0,0,0,0,0.24,0.24,0.48,0.24,0.48,1.8,1.8,3.0,4.8,34.0,39.0,95.0,0.15,0.24,0.38,0.15,0.38,40000000.0,Pedro Porro,38,Pedro Porro,22,82,88,173,69,Right,82,MF,6,46000000,16000,353,82,68,68,75,60,383,81,78,67,74,83,391,80,84,78,78,71,382,83,59,91,74,75,373,74,76,80,77,66,227,74,78,75,48,15,7,14,5,7,3,High,Medium,1,25.0,16.0,8.0,15.0,2.0,14.0,39.0,35.9,25.0,25.0,2.0,23.0,15.0,40.0,24.0,1.0,PremierLeague,76.0
nir NIR,MF,Everton,18,2003,1,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,400000.0,Isaac Price,1257,I. Price,18,55,73,184,70,Right,57,MF,18,325000,2000,241,39,52,51,63,36,248,57,40,35,58,58,287,61,52,54,55,65,277,59,60,52,53,53,251,62,49,52,45,43,141,43,49,49,52,12,14,5,14,7,2,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,49.0
eng ENG,"MF,FW",Aston Villa,21,2001,35,31,"2,636",29.3,6,7,13,6,0,0,5,0,0.2,0.24,0.44,0.2,0.44,5.0,5.0,5.1,10.1,94.0,98.0,119.0,0.17,0.17,0.34,0.17,0.34,42000000.0,Jacob Ramsey,162,J. Ramsey,21,76,83,180,72,Right,79,MF,7,15000000,49000,343,68,77,56,77,65,355,81,73,54,69,78,397,76,77,80,79,85,387,78,77,79,78,75,346,73,67,78,75,53,206,69,73,64,49,14,9,8,6,12,4,High,Medium,1,69.0,39.0,23.0,35.0,11.0,32.0,69.0,46.4,37.0,48.0,8.0,40.0,23.0,92.0,34.0,0.0,PremierLeague,67.0
eng ENG,MF,West Ham,23,1999,37,36,"3,273",36.4,4,1,5,4,0,1,5,0,0.11,0.03,0.14,0.11,0.14,2.4,1.6,3.2,4.8,89.0,240.0,37.0,0.07,0.09,0.15,0.04,0.13,90000000.0,Declan Rice,15,D. Rice,23,84,87,185,80,Right,85,MF,3,52000000,83000,321,55,61,72,83,50,367,78,61,65,84,79,345,68,74,55,81,67,386,78,74,90,79,65,377,84,85,58,79,71,246,82,84,80,47,8,11,14,5,9,3,Medium,High,1,79.0,38.0,44.0,31.0,4.0,31.0,50.0,62.0,19.0,45.0,15.0,30.0,63.0,142.0,58.0,0.0,PremierLeague,85.0
be BEL,MF,Arsenal,22,1999,6,2,198,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.01,0.01,0.0,0.01,15000000.0,Albert Sambi Lokonga,227,A. Sambi Lokonga,22,75,82,183,73,Right,77,MF,7,10500000,49000,319,68,53,61,79,58,375,78,71,68,77,81,350,63,69,78,72,68,342,68,71,77,63,63,330,72,77,65,75,41,205,64,73,68,49,14,7,6,13,9,3,Medium,Medium,1,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,6.0,2.0,0.0,PremierLeague,77.0
eng ENG,"FW,MF",Manchester Utd,22,2000,26,21,"1,686",18.7,6,3,9,6,0,0,0,0,0.32,0.16,0.48,0.32,0.48,4.2,4.2,5.0,9.2,88.0,76.0,173.0,0.22,0.27,0.49,0.22,0.49,45000000.0,Jadon Sancho,37,J. Sancho,22,82,86,180,76,Right,85,MF,4,44500000,130000,356,77,76,38,85,80,392,89,84,65,68,86,413,81,76,89,78,89,279,63,49,66,42,59,300,25,36,81,84,74,92,30,34,28,52,7,11,10,11,13,3,Medium,Medium,3,16.0,10.0,7.0,5.0,4.0,8.0,28.0,28.6,20.0,25.0,2.0,23.0,7.0,23.0,6.0,0.0,PremierLeague,36.0
ec ECU,MF,Brighton,20,2002,9,1,176,2.0,0,1,1,0,0,0,1,0,0.0,0.51,0.51,0.0,0.51,0.3,0.3,0.2,0.5,5.0,11.0,20.0,0.17,0.11,0.28,0.17,0.28,5000000.0,Jeremy Sarmiento,646,J. Sarmiento,20,67,81,178,73,Right,68,MF,14,2500000,14000,285,62,62,43,66,52,312,70,64,55,56,67,366,82,79,74,57,74,276,70,34,57,61,54,241,30,22,64,65,60,89,27,32,30,60,12,9,13,14,12,3,Medium,Medium,1,6.0,3.0,4.0,1.0,1.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,1.0,7.0,0.0,0.0,PremierLeague,22.0
eng ENG,MF,Tottenham,21,2000,23,18,"1,491",16.6,1,0,1,1,0,0,7,0,0.06,0.0,0.06,0.06,0.06,0.3,0.3,0.6,0.9,14.0,56.0,25.0,0.02,0.04,0.05,0.02,0.05,15000000.0,Oliver Skipp,124,O. Skipp,21,77,83,175,70,Right,78,MF,6,15500000,49000,260,52,41,51,78,38,322,69,61,42,76,74,345,67,63,65,76,74,308,63,61,73,66,45,337,80,78,54,71,54,232,77,77,78,41,8,12,9,7,5,3,Medium,High,1,34.0,17.0,18.0,15.0,1.0,16.0,33.0,48.5,17.0,17.0,8.0,9.0,17.0,51.0,19.0,1.0,PremierLeague,78.0
eng ENG,"MF,FW",Arsenal,22,2000,12,0,172,1.9,0,2,2,0,0,0,0,0,0.0,1.05,1.05,0.0,1.05,0.3,0.3,0.7,1.0,2.0,7.0,11.0,0.14,0.36,0.5,0.14,0.5,35000000.0,Emile Smith Rowe,69,E. Smith Rowe,21,79,86,182,72,Right,81,MF,7,35500000,69000,327,74,76,36,81,60,363,84,72,58,67,82,385,78,76,77,79,75,309,70,34,73,61,71,304,52,28,82,78,64,98,37,30,31,51,11,8,14,8,10,4,High,High,1,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,PremierLeague,28.0
fr FRA,MF,Leicester City,23,1999,26,20,"1,629",18.1,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,17.0,73.0,20.0,0.0,0.02,0.02,0.0,0.02,900000.0,Boubakary Soumaré,170,B. Soumaré,23,76,79,188,82,Right,77,MF,3,9500000,52000,310,65,51,63,78,53,348,75,65,53,77,78,342,66,69,62,76,69,353,64,76,72,83,58,346,76,73,68,77,52,213,71,73,69,45,11,6,13,5,10,3,Medium,Medium,1,,23.0,,,,,,,,,,,13.0,,,,Ligue2,73.0
fr FRA,MF,Leicester City,23,1999,26,20,"1,629",18.1,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,17.0,73.0,20.0,0.0,0.02,0.02,0.0,0.02,900000.0,Boubakary Soumaré,170,B. Soumaré,23,76,79,188,82,Right,77,MF,3,9500000,52000,310,65,51,63,78,53,348,75,65,53,77,78,342,66,69,62,76,69,353,64,76,72,83,58,346,76,73,68,77,52,213,71,73,69,45,11,6,13,5,10,3,Medium,Medium,1,57.0,34.0,29.0,26.0,2.0,23.0,44.0,52.3,21.0,15.0,4.0,11.0,33.0,90.0,27.0,1.0,PremierLeague,73.0
eng ENG,"MF,FW",Bournemouth,23,1999,23,19,"1,743",19.4,5,4,9,5,0,0,1,0,0.26,0.21,0.46,0.26,0.46,3.1,3.1,2.9,6.0,67.0,56.0,137.0,0.16,0.15,0.31,0.16,0.31,17000000.0,Marcus Tavernier,343,M. Tavernier,23,73,77,177,70,Left,74,MF,4,4400000,31000,312,67,66,50,72,57,345,75,72,58,67,73,384,79,77,78,71,79,326,67,50,79,60,70,302,41,59,67,72,63,176,56,65,55,49,9,14,6,12,8,3,High,Medium,1,33.0,22.0,19.0,11.0,3.0,11.0,33.0,33.3,22.0,25.0,4.0,21.0,9.0,42.0,23.0,0.0,PremierLeague,59.0
pt POR,"MF,FW",Arsenal,22,2000,22,3,514,5.7,1,2,3,1,0,0,0,0,0.18,0.35,0.53,0.18,0.53,0.8,0.8,2.5,3.3,8.0,35.0,40.0,0.15,0.44,0.58,0.15,0.58,25000000.0,Fabio Vieira,119,Fábio Vieira,22,77,85,176,61,Left,79,MF,8,23500000,62000,332,73,69,46,79,65,375,78,74,68,76,79,366,76,74,76,71,69,304,73,47,62,48,74,308,51,33,73,82,69,118,41,42,35,48,9,5,15,13,6,3,High,Medium,1,6.0,4.0,3.0,0.0,3.0,3.0,5.0,60.0,2.0,5.0,0.0,5.0,4.0,10.0,2.0,0.0,PremierLeague,33.0
pt POR,"DF,MF",Everton,23,1999,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000000.0,Rúben Vinagre,329,Rúben Vinagre,23,73,79,174,71,Left,75,MF,6,4500000,9000,299,75,52,54,71,47,344,78,68,59,64,75,402,85,85,84,70,78,289,64,52,67,58,48,326,63,64,70,71,58,195,65,66,64,42,11,8,8,9,6,2,High,Medium,1,2.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,PremierLeague,64.0
eng ENG,MF,Newcastle Utd,22,1999,35,31,"2,558",28.4,3,6,9,3,0,0,1,0,0.11,0.21,0.32,0.11,0.32,7.0,7.0,6.0,13.0,97.0,121.0,152.0,0.25,0.21,0.46,0.25,0.46,38000000.0,Joe Willock,99,J. Willock,22,78,84,186,71,Right,81,MF,6,22500000,70000,355,66,74,70,79,66,350,83,67,46,74,80,397,80,84,79,79,75,359,75,67,83,66,68,368,70,77,79,80,62,207,70,75,62,46,11,6,12,8,9,3,High,High,1,51.0,30.0,13.0,26.0,12.0,25.0,58.0,43.1,33.0,54.0,8.0,46.0,25.0,76.0,17.0,0.0,PremierLeague,77.0
no NOR,MF,Arsenal,23,1998,37,37,"3,127",34.7,15,7,22,15,0,0,4,0,0.43,0.2,0.63,0.43,0.63,9.9,9.9,8.1,18.0,83.0,266.0,193.0,0.29,0.23,0.52,0.29,0.52,90000000.0,Martin Ødegaard,4,M. Ødegaard,23,86,89,178,68,Left,88,MF,3,93000000,125000,383,84,81,52,89,77,426,86,83,85,85,87,394,78,71,85,77,83,346,81,46,81,56,82,362,63,65,82,89,63,165,65,49,51,62,14,15,15,8,10,2,High,Medium,3,36.0,23.0,12.0,14.0,10.0,14.0,47.0,29.8,33.0,20.0,5.0,15.0,6.0,42.0,12.0,1.0,PremierLeague,65.0
gr GRE,MF,Sporting CP,20,2001,6,0,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3000000.0,Sotiris Alexandropoulos,1554,S. Alexandropoulos,20,71,80,183,71,Right,72,MF,9,3900000,6000,287,50,53,63,73,48,299,68,50,38,70,73,350,77,75,66,66,66,360,70,66,80,69,75,297,70,68,57,63,39,207,70,69,68,43,8,8,9,8,10,2,Medium,Medium,1,,5.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,68.0
pt POR,"DF,MF",Estoril,21,2001,25,8,881,9.8,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,,,,,,,,,,,,,5000000.0,Tiago Araújo,1666,Tomás Araújo,20,70,85,186,83,Right,72,MF,15,3600000,5000,214,29,25,67,59,34,202,45,30,30,39,58,317,69,72,55,66,55,279,40,73,63,81,22,233,67,70,27,30,39,211,66,75,70,52,12,11,7,9,13,2,Medium,Medium,1,,9.0,,,,,,,,,,,13.0,,,,PrimeiraLigaPortugal,70.0
pt POR,"DF,MF",Estoril,21,2001,25,8,881,9.8,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,,,,,,,,,,,,,5000000.0,Tiago Araújo,1666,Tomás Araújo,20,70,85,186,83,Right,72,MF,15,3600000,5000,214,29,25,67,59,34,202,45,30,30,39,58,317,69,72,55,66,55,279,40,73,63,81,22,233,67,70,27,30,39,211,66,75,70,52,12,11,7,9,13,2,Medium,Medium,1,,26.0,,,,,,,,,,,32.0,,,,PrimeiraLigaPortugal,70.0
br BRA,"MF,FW",Marítimo,22,2000,10,7,532,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3500000.0,Leo Augusto Pereira,2495,Léo Pereira,22,65,77,172,73,Right,66,MF,12,1800000,2000,289,63,67,49,57,53,291,72,56,39,55,69,335,77,70,64,53,71,288,75,45,60,55,53,237,34,28,56,54,65,102,37,36,29,51,14,8,10,13,6,3,High,Low,1,,10.0,,,,,,,,,,,4.0,,,,PrimeiraLigaPortugal,28.0
es ESP,"MF,FW",Rio Ave,22,2000,22,14,"1,077",12.0,0,1,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,,,,,,,,,,,,,900000.0,Miguel Baeza,1932,Miguel Baeza,22,68,77,177,76,Left,69,MF,9,2700000,8000,303,69,65,43,73,53,337,69,70,54,74,70,330,65,65,67,60,73,302,62,70,59,48,63,260,44,40,61,66,49,138,41,47,50,48,7,8,6,14,13,3,Medium,Medium,1,,7.0,,,,,,,,,,,6.0,,,,PrimeiraLigaPortugal,40.0
ci CIV,"DF,MF",Vitória,20,2002,28,27,"2,324",25.8,0,0,0,0,0,0,14,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7000000.0,Ibrahima Bamba,1664,I. Bamba,20,70,83,184,68,Right,72,MF,13,3600000,4000,255,49,37,68,67,34,274,60,46,39,64,65,339,74,75,57,70,63,341,64,75,82,68,52,292,78,68,41,57,48,211,70,72,69,49,9,8,7,11,14,2,Low,Medium,1,,42.0,,,,,,,,,,,36.0,,,,PrimeiraLigaPortugal,68.0
pt POR,"MF,FW",Casa Pia,22,2000,18,11,933,10.4,0,1,1,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,,,,,,,,,,,,,1500000.0,Romário Baró,1675,Romário Baró,22,70,78,180,66,Right,73,MF,8,3600000,7000,310,67,64,44,73,62,341,73,70,54,70,74,359,73,70,73,70,73,327,72,57,69,60,69,307,48,60,68,67,64,164,46,60,58,53,7,9,14,14,9,4,Medium,Medium,1,,11.0,,,,,,,,,,,10.0,,,,PrimeiraLigaPortugal,60.0
ao ANG,MF,Casa Pia,20,2002,14,10,937,10.4,0,1,1,0,0,0,4,1,0.0,0.1,0.1,0.0,0.1,,,,,,,,,,,,,600000.0,Beni,2307,Beni,20,66,74,180,78,Right,68,MF,8,1900000,1000,275,51,55,44,66,59,300,66,55,48,62,69,320,67,67,66,59,61,311,61,60,70,62,58,323,65,65,70,68,55,205,63,72,70,50,9,7,11,12,11,3,Medium,Medium,1,,20.0,,,,,,,,,,,15.0,,,,PrimeiraLigaPortugal,65.0
ao ANG,MF,Boavista,18,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Berna,3320,Berna,18,60,80,173,72,Left,63,MF,20,675000,850,267,51,45,57,69,45,279,59,55,40,66,59,331,73,71,54,58,75,271,61,56,64,45,45,283,61,49,59,59,55,161,51,54,56,55,13,14,8,5,15,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,49.0
pt POR,MF,Paços,20,2002,13,9,755,8.4,2,2,4,2,0,0,4,1,0.24,0.24,0.48,0.24,0.48,,,,,,,,,,,,,3000000.0,Paulo Bernardo,2131,Paulo Bernardo,20,67,81,180,75,Right,70,MF,14,2400000,3000,292,61,59,42,67,63,327,72,68,52,62,73,348,74,71,68,73,62,329,71,57,73,64,64,308,64,57,65,65,57,153,47,62,44,40,11,5,9,10,5,4,Medium,Low,1,,14.0,,,,,,,,,,,7.0,,,,PrimeiraLigaPortugal,57.0
pt POR,MF,Porto,21,2001,10,0,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Gonçalo Borges,2120,Gonçalo Borges,21,67,79,184,77,Right,68,MF,12,2500000,3000,270,65,53,33,62,57,286,71,45,48,53,69,368,84,83,80,63,58,263,58,43,55,60,47,241,42,20,61,65,53,80,21,33,26,52,8,8,15,11,10,3,High,Medium,1,,2.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,20.0
pt POR,MF,Famalicão,19,2002,6,4,304,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1000000.0,Pedro Brazão,2138,Pedro Brazão,19,67,79,178,64,Left,68,MF,12,2400000,2000,266,62,50,41,64,49,330,71,69,58,62,70,388,74,76,87,65,86,290,66,62,67,40,55,261,41,33,57,68,62,119,45,35,39,43,9,10,6,11,7,3,Medium,Medium,1,,2.0,,,,,,,,,,,1.0,,,,PrimeiraLigaPortugal,33.0
pt POR,"MF,DF",Marítimo,20,2002,13,7,636,7.1,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,350000.0,Rafael Brito,2710,Rafael Brito,20,64,73,183,78,Right,66,MF,9,1300000,2000,299,64,56,55,67,57,314,65,65,48,71,65,315,65,68,63,61,58,309,67,59,66,68,49,298,64,55,55,63,61,189,62,65,62,46,9,11,7,12,7,3,Medium,Medium,1,,12.0,,,,,,,,,,,10.0,,,,PrimeiraLigaPortugal,55.0
pt POR,MF,Vitória,20,2001,15,8,856,9.5,0,2,2,0,0,0,3,0,0.0,0.21,0.21,0.0,0.21,,,,,,,,,,,,,700000.0,Zé Carlos,1934,Zé Carlos,23,68,73,177,72,Right,69,MF,5,1700000,5000,225,55,31,47,63,29,267,67,37,39,56,68,350,78,76,59,66,71,291,64,63,80,57,27,299,66,67,66,54,46,196,66,66,64,53,12,11,6,12,12,3,High,Medium,1,,15.0,,,,,,,,,,,19.0,,,,PrimeiraLigaPortugal,67.0
mz MOZ,MF,Marítimo,21,2001,9,3,342,3.8,1,0,1,1,0,0,1,0,0.26,0.0,0.26,0.26,0.26,,,,,,,,,,,,,600000.0,Geny Catamo,2496,Geny Catamo,21,65,77,174,66,Left,66,MF,12,1800000,2000,277,64,56,48,58,51,278,72,52,42,45,67,374,83,84,73,56,78,263,74,48,47,44,50,240,34,34,66,55,51,101,31,36,34,44,10,7,10,9,8,3,Medium,Medium,1,,2.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,34.0
pt POR,"MF,FW",Rio Ave,21,2001,31,22,"1,977",22.0,3,3,6,3,0,0,3,0,0.14,0.14,0.27,0.14,0.27,,,,,,,,,,,,,8000000.0,Fábio Conceição,1353,Francisco Conceição,19,74,86,168,61,Left,75,MF,12,10000000,9000,302,68,63,36,71,64,338,83,61,48,68,78,409,85,78,93,68,85,256,63,40,64,32,57,259,42,23,65,70,59,100,30,37,33,51,9,6,7,15,14,2,High,Medium,1,,6.0,,,,,,,,,,,1.0,,,,Netherlands,23.0
pt POR,"MF,FW",Rio Ave,21,2001,31,22,"1,977",22.0,3,3,6,3,0,0,3,0,0.14,0.14,0.27,0.14,0.27,,,,,,,,,,,,,8000000.0,Fábio Conceição,1353,Francisco Conceição,19,74,86,168,61,Left,75,MF,12,10000000,9000,302,68,63,36,71,64,338,83,61,48,68,78,409,85,78,93,68,85,256,63,40,64,32,57,259,42,23,65,70,59,100,30,37,33,51,9,6,7,15,14,2,High,Medium,1,,20.0,,,,,,,,,,,21.0,,,,PrimeiraLigaPortugal,23.0
pt POR,"MF,FW",Marítimo,21,2001,13,8,757,8.4,2,3,5,2,0,0,2,0,0.24,0.36,0.59,0.24,0.59,,,,,,,,,,,,,1200000.0,Félix Correia,1797,Félix Correia,21,69,81,178,72,Right,70,MF,12,3400000,27000,301,68,58,41,68,66,330,74,72,49,64,71,374,78,77,79,64,76,296,64,59,64,54,55,251,48,24,63,59,57,98,28,38,32,48,10,9,13,10,6,2,High,Medium,1,,9.0,,,,,,,,,,,3.0,,,,PrimeiraLigaPortugal,24.0
pt POR,MF,Rio Ave,22,2000,33,33,"2,797",31.1,3,3,6,3,0,0,5,0,0.1,0.1,0.19,0.1,0.19,,,,,,,,,,,,,350000.0,Costinha,1476,Costinha,22,72,80,181,76,Right,72,MF,8,5000000,6000,278,69,50,60,69,30,300,66,58,43,62,71,336,72,70,60,68,66,313,50,60,76,70,57,284,67,70,62,39,46,213,72,71,70,62,14,13,14,13,8,3,Medium,Medium,1,,66.0,,,,,,,,,,,43.0,,,,PrimeiraLigaPortugal,70.0
pt POR,"MF,FW",Paços,19,2003,22,14,"1,301",14.5,1,0,1,1,0,0,11,1,0.07,0.0,0.07,0.07,0.07,,,,,,,,,,,,,1500000.0,Matchoi Djaló,1796,Matchoi Djaló,19,69,82,175,68,Right,72,MF,13,3300000,4000,287,64,58,39,66,60,331,75,66,58,61,71,399,88,84,88,66,73,288,61,59,70,56,42,272,44,35,65,66,62,113,38,40,35,49,14,7,9,10,9,3,High,Medium,1,,15.0,,,,,,,,,,,7.0,,,,PrimeiraLigaPortugal,35.0
pt POR,MF,Sporting CP,17,2005,4,3,200,2.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Dario Essugo,2121,Dário Essugo,17,67,82,178,79,Right,68,MF,15,2200000,500,259,46,49,57,66,41,292,66,47,47,65,67,348,63,66,74,66,79,311,58,58,67,75,53,317,67,68,65,65,52,194,69,64,61,38,9,9,6,6,8,3,Medium,High,1,,5.0,,,,,,,,,,,4.0,,,,PrimeiraLigaPortugal,68.0
pt POR,MF,Sporting CP,18,2004,3,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,14000000.0,Mateus Fernandes,1929,Mateus Fernandes,17,68,85,178,72,Right,71,MF,17,3000000,700,295,56,53,56,73,57,342,73,68,59,70,72,384,77,74,84,68,81,309,62,64,63,62,58,315,58,59,66,68,64,144,48,51,45,36,6,5,12,8,5,4,High,Medium,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,59.0
