Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
ar ARG,MF,Cen. Córdoba–SdE,23,1997,24,18,"1,540",17.1,3,2,5,3,0,0,2,0,0.18,0.12,0.29,0.18,0.29,,,,,,,,,,,,,1000000.0,Alejandro Martínez,2494,Arnau Martínez,17,65,80,181,75,Right,65,MF,15,1600000,500,249,60,33,59,62,35,239,61,37,42,44,55,328,72,67,60,66,63,265,53,58,62,56,36,270,64,60,53,43,50,193,64,67,62,43,10,7,7,10,9,3,Medium,Medium,1,,9.0,,,,,,,,,,,9.0,,,,LigaProfesionalArgentina,60.0
ar ARG,MF,Independiente,21,1999,16,5,479,5.3,1,0,1,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,,,,,,,,,,,,,1000000.0,Brian Martínez,2527,B. Martínez,20,65,75,170,75,Right,67,MF,10,1600000,4000,292,52,67,61,58,54,296,68,62,44,56,66,379,76,77,76,66,84,308,60,64,62,66,56,299,74,32,68,58,67,112,43,32,37,51,12,12,12,10,5,3,High,Medium,1,,6.0,,,,,,,,,,,5.0,,,,LigaProfesionalArgentina,32.0
ar ARG,"MF,DF",Talleres,22,1998,23,14,"1,229",13.7,1,3,4,1,0,0,5,0,0.07,0.22,0.29,0.07,0.29,,,,,,,,,,,,,1300000.0,Ángelo Martino,2202,Á. Martino,22,67,74,178,73,Left,70,MF,7,2000000,4000,296,67,52,62,66,49,311,72,56,46,64,73,374,73,75,79,68,79,299,66,56,67,54,56,313,69,56,66,70,52,187,59,63,65,44,14,5,9,7,9,3,High,Medium,1,,18.0,,,,,,,,,,,23.0,,,,LigaProfesionalArgentina,56.0
sy SYR,MF,Arg Juniors,22,1998,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1500000.0,Facundo Mater,3001,F. Mater,21,62,71,164,64,Right,66,MF,9,900000,2000,268,63,45,53,67,40,285,65,47,42,61,70,340,73,72,69,59,67,274,56,49,70,59,40,285,67,54,59,62,43,173,52,59,62,54,14,11,10,13,6,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,LigaProfesionalArgentina,54.0
ar ARG,MF,Boca Juniors,18,2002,15,6,616,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,350000.0,Cristian Medina,3111,C. Medina,18,61,78,178,70,Right,64,MF,17,825000,1000,269,55,51,46,68,49,297,64,51,52,64,66,325,68,65,64,56,72,277,57,54,68,51,47,265,53,45,54,59,54,164,52,56,56,40,8,8,12,6,6,2,Medium,Medium,1,,14.0,,,,,,,,,,,7.0,,,,LigaProfesionalArgentina,45.0
ar ARG,"DF,MF",Colón,21,1999,17,13,"1,095",12.2,4,1,5,4,0,0,2,1,0.33,0.08,0.41,0.33,0.41,,,,,,,,,,,,,1500000.0,Eric Meza,2196,E. Meza,21,67,74,175,72,Right,67,MF,7,2000000,3000,257,59,45,55,59,39,269,65,59,37,49,59,363,77,75,79,63,69,311,49,65,77,63,57,295,59,63,69,59,45,195,59,69,67,60,14,11,8,15,12,3,High,High,1,,17.0,,,,,,,,,,,14.0,,,,LigaProfesionalArgentina,63.0
ar ARG,MF,Gimnasia–LP,20,2000,19,13,"1,094",12.2,0,1,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,,,,,,,,,,,,,750000.0,Matías Miranda,2994,M. Miranda,20,62,76,174,65,Left,64,MF,14,950000,2000,272,58,50,48,70,46,283,64,53,45,54,67,336,72,66,67,55,76,281,63,59,68,43,48,264,54,42,55,59,54,157,55,52,50,47,6,13,10,11,7,3,Medium,Medium,1,,6.0,,,,,,,,,,,7.0,,,,LigaProfesionalArgentina,42.0
ar ARG,MF,Racing Club,21,1999,22,22,"1,873",20.8,1,1,2,1,0,0,5,0,0.05,0.05,0.1,0.05,0.1,,,,,,,,,,,,,2500000.0,Aníbal Moreno,2001,A. Moreno,21,68,77,177,70,Right,72,MF,9,2700000,5000,281,54,57,43,75,52,341,73,67,59,72,70,368,79,68,76,68,77,319,72,49,69,55,74,274,47,38,60,71,58,139,46,48,45,29,5,8,5,6,5,3,Medium,Medium,1,,44.0,,,,,,,,,,,39.0,,,,LigaProfesionalArgentina,38.0
ar ARG,"DF,MF",Colón,21,1999,22,14,"1,402",15.6,0,3,3,0,0,0,1,1,0.0,0.19,0.19,0.0,0.19,,,,,,,,,,,,,2000000.0,Facundo Mura,1878,F. Mura,21,69,79,171,74,Right,69,MF,10,3000000,6000,256,63,48,56,59,30,263,66,36,41,53,67,376,80,79,75,65,77,309,66,61,71,57,54,292,69,63,59,54,47,201,65,71,65,56,11,11,12,8,14,3,High,Medium,1,,10.0,,,,,,,,,,,17.0,,,,LigaProfesionalArgentina,63.0
ar ARG,MF,Unión,18,2002,19,15,"1,211",13.5,0,5,5,0,0,0,3,0,0.0,0.37,0.37,0.0,0.37,,,,,,,,,,,,,7000000.0,Juan Nardoni,2705,J. Nardoni,17,64,74,169,59,Right,67,MF,10,1200000,500,269,49,53,45,71,51,305,65,55,51,67,67,338,69,66,69,59,75,290,59,61,70,47,53,294,64,43,63,67,57,167,53,55,59,38,5,12,6,9,6,3,Medium,Medium,1,,14.0,,,,,,,,,,,14.0,,,,LigaProfesionalArgentina,43.0
ar ARG,MF,Talleres,20,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Federico Navarro,2015,F. Navarro,20,68,80,170,69,Right,70,MF,12,2800000,4000,272,55,42,59,75,41,281,69,46,42,59,65,359,73,71,77,65,73,291,60,65,67,43,56,327,81,71,59,61,55,205,59,75,71,47,5,6,9,12,15,3,High,High,1,,8.0,,,,,,,,,,,4.0,,,,LigaProfesionalArgentina,71.0
ar ARG,MF,Boca Juniors,20,2000,18,10,927,10.3,0,2,2,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,,,,,,,,,,,,,2500000.0,Aaron Nicolás Molinas,3631,A. Molinas,19,55,68,175,67,Right,57,MF,13,300000,1000,225,48,37,39,57,44,277,61,49,57,52,58,308,63,66,68,47,64,275,54,55,58,56,52,207,40,23,44,56,44,116,38,41,37,52,9,8,10,10,15,4,Medium,Medium,1,,6.0,,,,,,,,,,,8.0,,,,LigaProfesionalArgentina,23.0
py PAR,MF,Huracán,20,2000,2,0,45,0.5,0,1,1,0,0,0,0,0,0.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,300000.0,Cristian Núñez,841,Chema Núñez,22,64,73,174,64,Right,66,MF,9,1300000,2000,275,60,50,45,70,50,325,68,61,57,68,71,333,64,68,59,65,77,274,64,50,55,57,48,261,43,28,60,58,72,130,50,38,42,54,9,15,6,15,9,3,Medium,Medium,1,,3.0,,,,,,,,,,,1.0,,,,Laliga2,28.0
py PAR,MF,Huracán,20,2000,2,0,45,0.5,0,1,1,0,0,0,0,0,0.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,300000.0,Cristian Núñez,841,Chema Núñez,22,64,73,174,64,Right,66,MF,9,1300000,2000,275,60,50,45,70,50,325,68,61,57,68,71,333,64,68,59,65,77,274,64,50,55,57,48,261,43,28,60,58,72,130,50,38,42,54,9,15,6,15,9,3,Medium,Medium,1,,1.0,,,,,,,,,,,1.0,,,,LigaProfesionalArgentina,28.0
ar ARG,MF,Boca Juniors,20,2000,3,1,83,0.9,1,0,1,1,0,0,0,0,1.08,0.0,1.08,1.08,1.08,,,,,,,,,,,,,150000.0,Agustín Obando,2682,A. Obando,20,64,77,175,71,Left,65,MF,13,1400000,3000,284,63,55,53,63,50,283,69,54,42,52,66,327,72,73,66,47,69,292,70,50,72,45,55,244,50,18,61,54,61,94,23,38,33,50,7,6,13,11,13,2,Medium,Medium,1,,2.0,,,,,,,,,,,1.0,,,,LigaProfesionalArgentina,18.0
ar ARG,MF,Lanús,19,2002,6,0,119,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Franco Orozco,2528,F. Orozco,18,65,84,168,61,Right,66,MF,19,1800000,2000,285,67,66,41,56,55,292,73,53,46,51,69,345,78,79,77,46,65,263,61,43,60,39,60,227,41,26,56,54,50,88,28,29,31,47,7,11,8,12,9,3,Medium,Medium,1,,3.0,,,,,,,,,,,0.0,,,,LigaProfesionalArgentina,26.0
ar ARG,MF,San Lorenzo,21,1999,14,11,752,8.4,0,1,1,0,0,0,3,1,0.0,0.12,0.12,0.0,0.12,,,,,,,,,,,,,450000.0,Julián Palacios,2516,J. Palacios,21,65,77,165,65,Right,66,MF,12,1800000,4000,298,61,62,52,69,54,292,64,56,46,63,63,355,76,75,73,49,82,295,64,65,68,42,56,279,62,46,55,61,55,154,47,55,52,48,7,10,9,9,13,3,Medium,Medium,1,,6.0,,,,,,,,,,,2.0,,,,LigaProfesionalArgentina,46.0
ar ARG,"DF,MF",Defensa y Just,21,1999,11,5,529,5.9,2,1,3,2,0,0,1,0,0.34,0.17,0.51,0.34,0.51,,,,,,,,,,,,,1000000.0,Franco Paredes,2009,F. Paredes,21,68,76,175,73,Right,68,MF,8,2600000,5000,261,55,33,66,66,41,279,67,44,39,64,65,371,77,80,78,65,71,297,49,73,74,69,32,318,76,67,59,61,55,190,60,64,66,52,14,7,9,8,14,3,High,Medium,1,,6.0,,,,,,,,,,,13.0,,,,LigaProfesionalArgentina,67.0
ar ARG,MF,Atlé Tucumán,22,1998,15,6,600,6.7,1,1,2,1,0,0,1,0,0.15,0.15,0.3,0.15,0.3,,,,,,,,,,,,,500000.0,Joaquín Pereyra,2678,J. Pereyra,21,64,74,181,73,Left,66,MF,10,1200000,3000,264,55,47,45,69,48,299,63,56,51,63,66,326,63,63,68,64,68,332,64,66,72,65,65,290,65,52,59,62,52,175,61,62,52,47,8,12,10,10,7,2,Medium,Medium,1,,11.0,,,,,,,,,,,13.0,,,,LigaProfesionalArgentina,52.0
ar ARG,MF,Platense,20,2000,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Patricio Pérez,1062,Pablo Pérez,18,61,74,170,65,Left,61,MF,13,725000,1000,226,68,35,53,49,21,226,58,32,42,48,46,332,66,68,67,55,76,243,38,52,66,58,29,257,52,58,59,45,43,172,47,62,63,47,8,11,8,11,9,3,High,Medium,1,,0.0,,,,,,,,,,,0.0,,,,LigaProfesionalArgentina,58.0
ar ARG,MF,Arsenal,21,1999,21,16,"1,345",14.9,1,0,1,1,0,0,3,0,0.07,0.0,0.07,0.07,0.07,,,,,,,,,,,,,1500000.0,Leonel Picco,2688,L. Picco,20,64,74,188,79,Right,65,MF,10,1200000,2000,245,43,37,55,71,39,268,63,45,33,61,66,265,53,55,53,55,49,310,61,59,71,74,45,273,72,53,45,56,47,188,62,64,62,52,5,13,6,14,14,3,Medium,Medium,1,,38.0,,,,,,,,,,,24.0,,,,LigaProfesionalArgentina,53.0
ar ARG,"MF,DF",Unión,20,2000,17,16,"1,367",15.2,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3000000.0,Juan Portillo,2372,J. Portillo,20,66,76,182,75,Right,68,MF,10,1800000,3000,287,58,55,62,63,49,277,67,43,41,61,65,362,77,75,76,59,75,335,59,74,73,72,57,291,78,58,55,51,49,197,65,67,65,45,14,5,14,7,5,4,Medium,Medium,1,,23.0,,,,,,,,,,,22.0,,,,LigaProfesionalArgentina,58.0
ar ARG,MF,Independiente,20,2000,14,0,171,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,600000.0,Tomás Pozzo,3359,T. Pozzo,19,59,71,170,70,Left,64,MF,12,525000,2000,255,56,43,42,64,50,300,68,56,48,62,66,347,68,72,76,58,73,262,58,50,55,48,51,233,41,25,54,60,53,130,38,49,43,53,9,11,12,15,6,2,High,Low,1,,2.0,,,,,,,,,,,4.0,,,,LigaProfesionalArgentina,25.0
ar ARG,"FW,MF",Godoy Cruz,21,1999,18,10,825,9.2,2,0,2,2,0,0,2,0,0.22,0.0,0.22,0.22,0.22,,,,,,,,,,,,,150000.0,Matías Ramírez,2540,M. Ramírez,21,65,74,183,76,Right,66,MF,9,1600000,2000,272,55,59,52,57,49,320,80,68,48,47,77,380,80,74,86,55,85,289,62,57,54,60,56,207,37,20,58,47,45,66,23,22,21,49,14,15,9,6,5,3,Medium,Low,1,,6.0,,,,,,,,,,,4.0,,,,LigaProfesionalArgentina,20.0
ar ARG,"MF,FW",Huracán,20,2000,6,2,125,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3500000.0,Sebastián Ramírez,3008,S. Ramírez,19,62,77,180,75,Right,63,MF,15,950000,2000,260,62,53,40,57,48,279,65,55,46,50,63,337,73,76,70,50,68,281,63,45,69,56,48,225,33,25,59,58,50,95,30,35,30,56,13,10,13,14,6,3,Medium,Low,1,,1.0,,,,,,,,,,,1.0,,,,LigaProfesionalArgentina,25.0
ar ARG,MF,Banfield,20,2000,14,11,883,9.8,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,700000.0,Lautaro Ríos,3697,L. Ríos,19,52,64,180,74,Right,55,MF,12,190000,1000,242,51,44,42,57,48,251,51,47,53,48,52,313,62,66,62,58,65,251,48,52,53,56,42,219,40,26,48,51,54,113,33,34,46,47,6,11,11,13,6,3,Medium,Medium,1,,16.0,,,,,,,,,,,16.0,,,,LigaProfesionalArgentina,26.0
ar ARG,"MF,FW",River Plate,18,2002,16,15,"1,176",13.1,0,2,2,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,,,,,,,,,,,,,5500000.0,Santiago Simón,3247,S. Simón,18,60,80,181,74,Right,62,MF,20,675000,900,263,54,55,44,62,48,277,62,58,46,50,61,335,76,64,78,54,63,266,58,54,56,44,54,250,46,32,58,58,56,118,42,36,40,53,13,15,8,6,11,2,High,Medium,1,,16.0,,,,,,,,,,,9.0,,,,LigaProfesionalArgentina,32.0
ar ARG,MF,Banfield,20,2000,18,13,"1,079",12.0,0,2,2,0,0,0,3,0,0.0,0.17,0.17,0.0,0.17,,,,,,,,,,,,,1500000.0,Agustín Urzi,1588,A. Urzi,20,72,85,168,61,Left,73,MF,13,5500000,9000,299,77,59,42,62,59,303,76,59,43,53,72,387,85,85,77,62,78,306,68,43,76,51,68,272,49,31,67,70,55,107,44,31,32,51,9,9,9,10,14,3,High,Medium,1,,13.0,,,,,,,,,,,14.0,,,,LigaProfesionalArgentina,31.0
ar ARG,MF,Independiente,18,2002,24,24,"1,973",21.9,1,5,6,1,0,0,7,0,0.05,0.23,0.27,0.05,0.27,,,,,,,,,,,,,4000000.0,Alan Velasco,1526,A. Velasco,17,73,86,167,63,Right,75,MF,13,7000000,2000,315,64,65,57,70,59,344,81,76,49,61,77,404,83,75,89,73,84,315,70,64,67,43,71,305,67,49,71,69,49,157,45,57,55,44,8,7,12,10,7,3,High,Medium,1,,14.0,,,,,,,,,,,9.0,,,,LigaProfesionalArgentina,49.0
ar ARG,"DF,MF",Unión,22,1998,23,21,"1,841",20.5,0,2,2,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,,,,,,,,,,,,,1200000.0,Federico Vera,1879,F. Vera,20,69,83,179,74,Right,71,MF,14,3300000,5000,293,58,54,52,76,53,316,67,59,46,73,71,336,72,61,70,65,68,306,66,51,73,62,54,305,60,58,58,71,58,190,66,63,61,50,7,10,11,13,9,3,Medium,Medium,1,,2.0,,,,,,,,,,,3.0,,,,LigaProfesionalArgentina,58.0
ar ARG,"DF,MF",Unión,22,1998,23,21,"1,841",20.5,0,2,2,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,,,,,,,,,,,,,1200000.0,Federico Vera,1879,F. Vera,20,69,83,179,74,Right,71,MF,14,3300000,5000,293,58,54,52,76,53,316,67,59,46,73,71,336,72,61,70,65,68,306,66,51,73,62,54,305,60,58,58,71,58,190,66,63,61,50,7,10,11,13,9,3,Medium,Medium,1,,20.0,,,,,,,,,,,46.0,,,,LigaProfesionalArgentina,58.0
ar ARG,MF,Racing Club,18,2002,3,2,138,1.5,0,1,1,0,0,0,0,0,0.0,0.65,0.65,0.0,0.65,,,,,,,,,,,,,400000.0,Gastón Viera,3232,G. Viera,19,60,75,176,73,Right,62,MF,15,600000,700,267,34,59,58,57,59,223,46,33,44,51,49,340,69,69,68,67,67,317,54,71,68,69,55,300,68,52,69,62,49,105,68,16,21,58,8,13,15,13,9,3,Medium,Low,1,,1.0,,,,,,,,,,,0.0,,,,LigaProfesionalArgentina,52.0
ar ARG,MF,Racing Club,18,2002,3,2,138,1.5,0,1,1,0,0,0,0,0,0.0,0.65,0.65,0.0,0.65,,,,,,,,,,,,,400000.0,Gastón Viera,3232,G. Viera,19,60,75,176,73,Right,62,MF,15,600000,700,267,34,59,58,57,59,223,46,33,44,51,49,340,69,69,68,67,67,317,54,71,68,69,55,300,68,52,69,62,49,105,68,16,21,58,8,13,15,13,9,3,Medium,Low,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,52.0
ar ARG,"DF,MF",River Plate,21,1999,10,9,630,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,700000.0,Alex Vigo,1521,A. Vigo,21,73,82,175,74,Right,73,MF,9,6500000,9000,282,68,48,58,67,41,320,76,65,40,69,70,378,83,80,77,66,72,307,59,57,78,64,49,309,70,67,67,63,42,210,66,73,71,52,5,6,14,14,13,3,High,Medium,1,,9.0,,,,,,,,,,,13.0,,,,LigaProfesionalArgentina,67.0
ar ARG,MF,Rosario Central,19,2001,1,1,69,0.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5500000.0,Rodrigo Villagra,2362,R. Villagra,19,66,80,178,76,Right,67,MF,14,1900000,2000,269,58,38,56,72,45,291,62,52,46,63,68,324,68,64,62,63,67,317,68,63,74,68,44,298,73,58,59,54,54,186,60,65,61,46,11,6,7,8,14,3,Medium,Medium,1,,2.0,,,,,,,,,,,2.0,,,,LigaProfesionalArgentina,58.0
fr FRA,"FW,MF",Saint-Étienne,20,2000,24,9,912,10.1,3,2,5,3,0,0,1,0,0.3,0.2,0.49,0.3,0.49,2.1,2.1,0.3,2.4,13.0,21.0,48.0,0.21,0.03,0.24,0.21,0.24,3000000.0,Charles Abi,723,C. Abi,20,66,78,187,71,Left,68,MF,12,2100000,7000,305,59,63,63,64,56,276,69,48,40,51,68,323,77,77,68,59,42,328,67,65,64,74,58,244,35,23,63,59,64,73,28,19,26,52,9,11,7,11,14,3,Medium,Medium,1,8.0,2.0,5.0,0.0,3.0,3.0,12.0,25.0,9.0,6.0,2.0,4.0,4.0,12.0,5.0,0.0,Ligue1,23.0
fr FRA,MF,Bordeaux,20,2000,35,25,"2,418",26.9,2,5,7,2,0,0,6,0,0.07,0.19,0.26,0.07,0.26,1.9,1.9,4.4,6.3,54.0,188.0,48.0,0.07,0.16,0.23,0.07,0.23,9000000.0,Yacine Adli,414,Y. Adli,19,72,82,186,73,Right,74,MF,10,5000000,12000,331,66,65,62,76,62,364,75,69,74,70,76,325,64,65,68,71,57,335,74,60,69,64,68,324,59,62,68,75,60,180,64,61,55,59,14,12,9,10,14,3,Medium,Medium,1,74.0,37.0,30.0,33.0,11.0,35.0,92.0,38.0,57.0,27.0,2.0,25.0,39.0,113.0,17.0,2.0,Ligue1,62.0
bj BEN,MF,Nîmes,21,1999,20,10,899,10.0,2,0,2,2,0,0,0,0,0.2,0.0,0.2,0.2,0.2,1.4,1.4,0.2,1.5,31.0,25.0,17.0,0.14,0.02,0.16,0.14,0.16,1000000.0,Matteo Ahlinvi,803,M. Ahlinvi,20,64,73,183,68,Left,65,MF,9,1200000,4000,280,51,55,60,69,45,308,69,58,48,64,69,322,65,63,66,61,67,295,59,63,62,59,52,288,68,57,56,54,53,186,55,68,63,44,14,10,8,5,7,3,Medium,Medium,1,26.0,20.0,10.0,14.0,2.0,11.0,39.0,28.2,28.0,6.0,0.0,6.0,2.0,28.0,8.0,0.0,Ligue1,57.0
fr FRA,"FW,MF",Angers,16,2004,21,1,348,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.1,2.0,15.0,4.0,26.0,0.49,0.02,0.51,0.49,0.51,4000000.0,Mohamed Ali Cho,1031,M. Cho,16,61,78,182,73,Left,63,MF,17,825000,850,275,41,63,63,56,52,234,63,41,35,35,60,315,69,67,61,58,60,282,60,61,49,56,56,221,27,20,59,51,64,56,23,17,16,35,9,6,6,7,7,3,High,Medium,1,9.0,7.0,2.0,6.0,1.0,4.0,9.0,44.4,5.0,4.0,0.0,4.0,3.0,12.0,0.0,0.0,Ligue1,20.0
ci CIV,MF,Metz,23,1996,26,21,"1,672",18.6,0,1,1,0,0,0,5,0,0.0,0.05,0.05,0.0,0.05,0.5,0.5,0.5,1.0,20.0,90.0,30.0,0.03,0.03,0.05,0.03,0.05,3500000.0,Victorien Angban,469,V. Angban,23,71,78,180,75,Right,73,MF,7,3700000,11000,266,60,52,42,74,38,326,74,61,46,72,73,333,65,62,69,67,70,334,64,60,79,75,56,314,72,67,64,71,40,189,56,69,64,54,11,13,8,9,13,3,Medium,Medium,1,36.0,24.0,17.0,15.0,4.0,17.0,42.0,40.5,25.0,17.0,4.0,13.0,19.0,55.0,9.0,1.0,Ligue1,67.0
dz ALG,"MF,FW",Lyon,22,1998,30,23,"1,781",19.8,7,3,10,5,2,2,3,1,0.35,0.15,0.51,0.25,0.4,9.9,8.3,4.0,12.3,74.0,130.0,172.0,0.5,0.2,0.7,0.42,0.62,42000000.0,Houssem Aouar,44,H. Aouar,22,81,87,175,70,Right,85,MF,6,41000000,65000,359,70,76,59,86,68,405,87,80,72,80,86,400,79,74,82,82,83,355,72,64,76,68,75,374,69,69,78,84,74,194,68,68,58,48,14,6,11,7,10,3,High,Low,1,17.0,12.0,0.0,13.0,4.0,8.0,25.0,32.0,17.0,17.0,1.0,16.0,17.0,34.0,4.0,0.0,Ligue1,69.0
fr FRA,"MF,FW",Saint-Étienne,18,2002,34,21,"1,731",19.2,2,5,7,2,0,0,2,0,0.1,0.26,0.36,0.1,0.36,3.4,3.4,5.8,9.2,56.0,87.0,92.0,0.17,0.3,0.48,0.17,0.48,10000000.0,Adil Aouchiche,429,A. Aouchiche,17,72,83,181,72,Right,74,MF,11,4800000,3000,302,65,61,55,75,46,358,77,69,64,71,77,346,70,68,73,68,67,319,71,62,63,60,63,295,50,50,68,73,54,164,59,55,50,46,8,9,14,8,7,3,High,Medium,1,38.0,20.0,12.0,17.0,9.0,13.0,49.0,26.5,36.0,15.0,1.0,14.0,10.0,48.0,6.0,0.0,Ligue1,50.0
fr FRA,"FW,MF",Bordeaux,17,2002,7,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,1.0,6.0,2.0,0.22,0.05,0.27,0.22,0.27,700000.0,Dilane Bakwa,867,D. Bakwa,17,63,79,179,77,Right,65,MF,16,1200000,1000,263,56,53,44,61,49,282,69,51,47,47,68,353,77,78,73,57,68,269,51,48,60,62,48,243,30,35,57,62,59,81,27,26,28,45,7,12,15,6,5,3,Medium,Low,1,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,Ligue1,35.0
hr CRO,MF,Bordeaux,23,1996,34,32,"2,601",28.9,4,1,5,4,0,0,7,0,0.14,0.03,0.17,0.14,0.17,4.6,4.6,2.5,7.0,31.0,111.0,76.0,0.16,0.09,0.24,0.16,0.24,9000000.0,Toma Bašić,243,T. Bašić,23,75,82,189,80,Left,77,MF,7,11000000,25000,334,73,57,67,78,59,375,75,72,75,77,76,309,55,55,62,75,62,360,76,62,74,79,69,334,68,67,71,77,51,210,68,73,69,52,13,10,11,11,7,3,High,Medium,1,33.0,22.0,15.0,16.0,2.0,16.0,58.0,27.6,42.0,21.0,5.0,16.0,32.0,65.0,42.0,1.0,Ligue1,67.0
fr FRA,"MF,FW",Strasbourg,22,1998,36,25,"2,086",23.2,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,2.1,2.1,2.5,4.6,64.0,68.0,97.0,0.09,0.11,0.2,0.09,0.2,5500000.0,Jean-Ricner Bellegarde,423,J. Bellegarde,22,72,80,172,70,Right,74,MF,8,5000000,18000,297,60,58,57,74,48,311,70,57,39,72,73,395,78,79,82,73,83,327,67,59,79,62,60,322,65,69,69,72,47,199,67,68,64,60,12,15,14,10,9,3,Medium,Medium,1,56.0,39.0,22.0,25.0,9.0,14.0,23.0,60.9,9.0,20.0,2.0,18.0,19.0,75.0,16.0,0.0,Ligue1,69.0
ma MAR,MF,Nîmes,22,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,350000.0,Sami Ben Amar,1251,S. Ben Amar,22,58,67,185,76,Right,60,MF,9,450000,4000,260,34,58,59,54,55,231,59,42,38,37,55,274,62,61,49,56,46,273,58,49,54,63,49,218,37,19,58,43,61,68,32,21,15,55,14,15,7,14,5,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Ligue1,19.0
fr FRA,"DF,MF",Montpellier,20,2000,5,0,42,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,Samy Benchamma,874,S. Benchamma,20,63,74,185,71,Right,64,MF,11,1000000,4000,275,53,51,52,68,51,320,69,64,55,66,66,328,73,69,65,60,61,301,63,60,61,64,53,282,62,60,51,53,56,173,57,60,56,40,7,6,9,13,5,4,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Ligue1,60.0
