Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Zak Gilsenan,ie IRL,MF,Blackburn,20,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Wilfried Gnonto,it ITA,"FW,MF",Leeds United,19,2003,18.4,33.0,23,15.0,9.0,9.0,16.0,31.0,51.6,15.0,23.0,1.0,22.0,4,37.0,21.0,0.0,Championship
Aimar Govea,ec ECU,"FW,MF",Swansea City,17,2006,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Championship
Archie Gray,eng ENG,"DF,MF",Leeds United,17,2006,40.0,92.0,59,50.0,30.0,12.0,59.0,88.0,67.0,29.0,37.0,5.0,32.0,30,122.0,40.0,0.0,Championship
Jacob Greaves,eng ENG,DF,Hull City,22,2000,43.0,76.0,53,40.0,33.0,3.0,37.0,59.0,62.7,22.0,55.0,36.0,19.0,44,120.0,198.0,1.0,Championship
Sam Greenwood,eng ENG,MF,Leeds United,21,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Sam Greenwood,eng ENG,"FW,MF",Middlesbrough,21,2002,24.4,47.0,32,11.0,24.0,12.0,16.0,45.0,35.6,29.0,19.0,3.0,16.0,9,56.0,15.0,0.0,Championship
Jack Grieves,eng ENG,"DF,FW",Watford,18,2004,0.6,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Championship
Ilia Gruev,bg BUL,MF,Leeds United,23,2000,19.7,47.0,24,18.0,23.0,6.0,12.0,31.0,38.7,19.0,16.0,4.0,12.0,27,74.0,14.0,0.0,Championship
Joe Gubbins,eng ENG,DF,QPR,21,2001,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,3.0,0.0,Championship
Darko Gyabi,eng ENG,"MF,FW",Plymouth Argyle,19,2004,8.6,19.0,11,11.0,7.0,1.0,10.0,18.0,55.6,8.0,12.0,2.0,10.0,11,30.0,12.0,0.0,Championship
Darko Gyabi,eng ENG,MF,Leeds United,19,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Hayden Hackney,eng ENG,MF,Middlesbrough,21,2002,20.1,36.0,18,10.0,20.0,6.0,23.0,54.0,42.6,31.0,33.0,5.0,28.0,9,45.0,8.0,0.0,Championship
George Hall,eng ENG,"MF,FW",Birmingham City,19,2004,1.5,2.0,1,1.0,1.0,0.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,1,3.0,0.0,0.0,Championship
Ali Al Hamadi,iq IRQ,FW,Ipswich Town,21,2002,3.3,2.0,2,2.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,1,3.0,0.0,0.0,Championship
Kian Harratt,eng ENG,FW,Huddersfield,21,2002,5.5,3.0,1,0.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0,3.0,4.0,0.0,Championship
Taylor Harwood-Bellis,eng ENG,DF,Southampton,21,2002,38.9,31.0,13,20.0,8.0,3.0,19.0,26.0,73.1,7.0,47.0,35.0,12.0,47,78.0,134.0,3.0,Championship
Jaheim Headley,eng ENG,"DF,MF",Huddersfield,21,2001,18.3,56.0,31,29.0,25.0,2.0,29.0,45.0,64.4,16.0,19.0,1.0,18.0,15,71.0,43.0,0.0,Championship
Mads Hermansen,dk DEN,GK,Leicester City,23,2000,44.0,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,17.0,6.0,Championship
James Hill,eng ENG,DF,Blackburn,21,2002,14.4,33.0,21,19.0,12.0,2.0,17.0,23.0,73.9,6.0,17.0,8.0,9.0,29,62.0,63.0,0.0,Championship
Joseph Hodge,ie IRL,MF,QPR,20,2002,4.0,10.0,9,1.0,4.0,5.0,4.0,6.0,66.7,2.0,6.0,1.0,5.0,4,14.0,2.0,0.0,Championship
Ki-Jana Hoever,nl NED,DF,Stoke City,21,2002,34.1,92.0,65,50.0,31.0,11.0,61.0,87.0,70.1,26.0,26.0,7.0,19.0,70,162.0,84.0,2.0,Championship
Sydney van Hooijdonk,nl NED,"FW,MF",Norwich City,23,2000,1.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Championship
Kyle Hudlin,eng ENG,FW,Huddersfield,23,2000,3.1,2.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,2,4.0,4.0,0.0,Championship
Niall Huggins,wls WAL,DF,Sunderland,22,2000,14.8,27.0,13,15.0,8.0,4.0,19.0,35.0,54.3,16.0,15.0,4.0,11.0,22,49.0,34.0,0.0,Championship
Trai Hume,nir NIR,DF,Sunderland,21,2002,45.2,152.0,97,73.0,68.0,11.0,90.0,159.0,56.6,69.0,78.0,28.0,50.0,64,216.0,100.0,1.0,Championship
Bashir Humphreys,eng ENG,DF,Swansea City,20,2003,21.0,22.0,17,14.0,6.0,2.0,17.0,31.0,54.8,14.0,28.0,13.0,15.0,21,43.0,74.0,0.0,Championship
Cameron Humphreys,eng ENG,DF,Ipswich Town,19,2003,1.1,2.0,1,1.0,1.0,0.0,2.0,6.0,33.3,4.0,5.0,0.0,5.0,2,4.0,6.0,0.0,Championship
Omari Hutchinson,eng ENG,"FW,MF",Ipswich Town,19,2003,24.4,54.0,28,20.0,20.0,14.0,20.0,67.0,29.9,47.0,48.0,3.0,45.0,15,69.0,7.0,0.0,Championship
Adam Idah,ie IRL,FW,Norwich City,22,2001,14.2,6.0,5,1.0,4.0,1.0,0.0,6.0,0.0,6.0,13.0,1.0,12.0,3,9.0,14.0,0.0,Championship
Tom Iorpenda,eng ENG,MF,Huddersfield,18,2005,0.6,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,1.0,0.0,0.0,Championship
Frederick Issaka,wls WAL,FW,Plymouth Argyle,17,2006,0.4,2.0,2,0.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,2.0,0.0,0.0,Championship
Ben Jackson,eng ENG,"DF,MF",Huddersfield,22,2001,14.9,40.0,24,22.0,15.0,3.0,22.0,45.0,48.9,23.0,19.0,8.0,11.0,14,54.0,51.0,0.0,Championship
Matty Jacob,eng ENG,DF,Hull City,22,2001,8.9,20.0,13,8.0,9.0,3.0,13.0,18.0,72.2,5.0,14.0,8.0,6.0,9,29.0,37.0,0.0,Championship
Jordan James,wls WAL,"MF,FW",Birmingham City,19,2004,25.6,52.0,32,22.0,24.0,6.0,18.0,45.0,40.0,27.0,39.0,3.0,36.0,28,80.0,27.0,1.0,Championship
Nikola Jojić,rs SRB,MF,Stoke City,19,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Patrick Jones,wls WAL,"FW,MF",Huddersfield,20,2003,1.8,3.0,2,2.0,0.0,1.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,2,5.0,0.0,0.0,Championship
Mateo Joseph,es ESP,"FW,MF",Leeds United,19,2003,2.6,2.0,1,0.0,1.0,1.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,1,3.0,3.0,0.0,Championship
Bae Junho,kr KOR,"FW,MF",Stoke City,19,2003,26.6,44.0,27,19.0,17.0,8.0,14.0,25.0,56.0,11.0,42.0,3.0,39.0,16,60.0,2.0,0.0,Championship
David Kasumu,eng ENG,"MF,DF",Huddersfield,23,1999,26.1,48.0,25,19.0,26.0,3.0,22.0,56.0,39.3,34.0,40.0,6.0,34.0,22,70.0,25.0,0.0,Championship
Calum Kavanagh,ie IRL,"FW,DF",Middlesbrough,19,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Charlie Kelman,us USA,"MF,FW",QPR,21,2001,2.7,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0,0.0,1.0,0.0,Championship
Kaine Kesler-Hayden,eng ENG,"DF,MF",Plymouth Argyle,20,2002,19.0,29.0,15,20.0,7.0,2.0,14.0,26.0,53.8,12.0,25.0,14.0,11.0,29,58.0,45.0,0.0,Championship
Josh Key,eng ENG,"DF,FW",Swansea City,23,1999,24.4,53.0,31,26.0,24.0,3.0,33.0,58.0,56.9,25.0,22.0,8.0,14.0,23,76.0,48.0,0.0,Championship
Brandon Khela,eng ENG,FW,Birmingham City,18,2005,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Championship
Liam Kitching,eng ENG,DF,Coventry City,23,1999,24.8,32.0,16,23.0,8.0,1.0,15.0,33.0,45.5,18.0,30.0,20.0,10.0,35,67.0,100.0,1.0,Championship
Kristoffer Klaesson,no NOR,GK,Leeds United,22,2000,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Jason Knight,ie IRL,"MF,FW",Bristol City,22,2001,42.6,60.0,43,16.0,31.0,13.0,17.0,59.0,28.8,42.0,24.0,2.0,22.0,41,101.0,45.0,0.0,Championship
Jamie Knight-Lebel,ca CAN,DF,Bristol City,18,2004,0.3,2.0,1,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Championship
Rayan Kolli,dz ALG,"FW,MF",QPR,18,2005,1.9,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,0.0,0.0,0.0,Championship
Ismaël Koné,ca CAN,MF,Watford,21,2002,28.4,40.0,27,19.0,18.0,3.0,12.0,26.0,46.2,14.0,32.0,5.0,27.0,16,56.0,17.0,0.0,Championship
Mykola Kukharevych,ua UKR,"FW,MF",Swansea City,22,2001,1.6,5.0,2,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,6.0,6.0,0.0,Championship
Ethan Laird,eng ENG,DF,Birmingham City,22,2001,22.2,68.0,41,36.0,22.0,10.0,35.0,47.0,74.5,12.0,35.0,13.0,22.0,40,108.0,56.0,2.0,Championship
Ziyad Larkeche,fr FRA,"DF,FW",QPR,20,2002,4.2,13.0,8,4.0,6.0,3.0,6.0,7.0,85.7,1.0,8.0,3.0,5.0,2,15.0,12.0,1.0,Championship
Joël Latibeaudière,jm JAM,"DF,MF",Coventry City,23,2000,30.3,66.0,41,32.0,26.0,8.0,22.0,54.0,40.7,32.0,42.0,18.0,24.0,35,101.0,86.0,1.0,Championship
Dexter Lembikisa,jm JAM,DF,Rotherham Utd,19,2003,22.3,56.0,37,37.0,13.0,6.0,28.0,45.0,62.2,17.0,34.0,2.0,32.0,24,80.0,56.0,0.0,Championship
Charlie Lennon,eng ENG,"FW,MF",Middlesbrough,17,2006,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Harry Leonard,eng ENG,FW,Blackburn,19,2003,9.3,6.0,5,4.0,2.0,0.0,3.0,11.0,27.3,8.0,7.0,2.0,5.0,4,10.0,6.0,0.0,Championship
Emmanuel Longelo,eng ENG,DF,Birmingham City,22,2000,11.3,26.0,17,17.0,6.0,3.0,13.0,21.0,61.9,8.0,20.0,3.0,17.0,12,38.0,32.0,1.0,Championship
Ryan Longman,eng ENG,"MF,FW",Millwall,22,2000,19.2,42.0,28,19.0,13.0,10.0,23.0,33.0,69.7,10.0,15.0,3.0,12.0,13,55.0,24.0,0.0,Championship
Nathan Lowe,eng ENG,FW,Stoke City,17,2005,4.3,2.0,1,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,5.0,0.0,Championship
Million Manhoef,nl NED,FW,Stoke City,21,2002,9.1,10.0,9,5.0,2.0,3.0,2.0,13.0,15.4,11.0,6.0,0.0,6.0,4,14.0,7.0,0.0,Championship
Sekou Mara,fr FRA,FW,Southampton,21,2002,6.3,11.0,5,4.0,1.0,6.0,3.0,8.0,37.5,5.0,6.0,1.0,5.0,4,15.0,9.0,0.0,Championship
Wanya Marcal-Madivadua,pt POR,FW,Leicester City,20,2002,1.6,2.0,2,0.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,0.0,3.0,0,2.0,1.0,0.0,Championship
Dilan Markanday,eng ENG,"FW,MF",Blackburn,21,2001,8.5,22.0,13,11.0,7.0,4.0,13.0,23.0,56.5,10.0,18.0,1.0,17.0,6,28.0,4.0,0.0,Championship
Callum Marshall,nir NIR,FW,West Brom,18,2004,0.6,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Championship
Matheus Martins,br BRA,"FW,MF",Watford,20,2003,19.6,28.0,21,10.0,13.0,5.0,8.0,24.0,33.3,16.0,15.0,1.0,14.0,7,35.0,3.0,1.0,Championship
Zavier Massiah,eng ENG,MF,Watford,16,2007,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Alex Matos,eng ENG,MF,Huddersfield,18,2004,14.2,43.0,26,19.0,17.0,7.0,24.0,51.0,47.1,27.0,25.0,5.0,20.0,27,70.0,19.0,1.0,Championship
Ajay Matthews,eng ENG,FW,Middlesbrough,17,2006,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Championship
Noah Mawene,eng ENG,MF,Preston,18,2005,1.9,7.0,6,3.0,4.0,0.0,3.0,6.0,50.0,3.0,6.0,2.0,4.0,4,11.0,3.0,0.0,Championship
Theo Mawene,eng ENG,FW,Preston,16,2007,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Eliezer Mayenda,es ESP,"FW,MF",Sunderland,18,2005,2.1,2.0,1,1.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,2.0,0.0,0.0,Championship
Adam Mayor,eng ENG,"MF,FW",Millwall,18,2005,0.6,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Championship
Kasey McAteer,ie IRL,FW,Leicester City,21,2001,12.9,24.0,13,12.0,6.0,6.0,10.0,23.0,43.5,13.0,9.0,3.0,6.0,6,30.0,17.0,1.0,Championship
Law McCabe,eng ENG,MF,Middlesbrough,17,2006,1.1,1.0,1,0.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2,3.0,1.0,0.0,Championship
Sam McCallum,eng ENG,DF,Norwich City,22,2000,16.4,32.0,22,22.0,10.0,0.0,19.0,35.0,54.3,16.0,17.0,6.0,11.0,45,77.0,62.0,1.0,Championship
Alistair McCann,nir NIR,MF,Preston,23,1999,23.0,104.0,58,38.0,59.0,7.0,54.0,102.0,52.9,48.0,45.0,4.0,41.0,42,146.0,51.0,1.0,Championship
Ciaran McGuckin,nir NIR,"FW,MF",Rotherham Utd,19,2003,0.7,5.0,5,1.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1,6.0,0.0,0.0,Championship
Mark McGuinness,ie IRL,DF,Cardiff City,22,2001,28.8,31.0,19,24.0,7.0,0.0,16.0,41.0,39.0,25.0,28.0,21.0,7.0,38,69.0,123.0,2.0,Championship
Luke McNally,ie IRL,DF,Stoke City,23,1999,35.5,68.0,48,41.0,25.0,2.0,35.0,65.0,53.8,30.0,52.0,32.0,20.0,47,115.0,185.0,0.0,Championship
Dire Mebude,sct SCO,FW,Bristol City,19,2004,0.5,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Championship
Anis Mehmeti,al ALB,"MF,FW",Bristol City,22,2001,20.7,36.0,20,13.0,16.0,7.0,21.0,45.0,46.7,24.0,22.0,2.0,20.0,4,40.0,10.0,0.0,Championship
Illan Meslier,fr FRA,GK,Leeds United,23,2000,43.6,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,28.0,2.0,Championship
Liam Millar,ca CAN,"DF,MF",Preston,23,1999,28.3,50.0,27,27.0,17.0,6.0,23.0,60.0,38.3,37.0,40.0,2.0,38.0,24,74.0,36.0,0.0,Championship
Billy Mitchell,eng ENG,MF,Millwall,23,2000,24.6,39.0,21,16.0,19.0,4.0,19.0,31.0,61.3,12.0,27.0,7.0,20.0,32,71.0,26.0,0.0,Championship
Jayson Molumby,ie IRL,MF,West Brom,23,1999,12.3,14.0,9,4.0,6.0,4.0,5.0,11.0,45.5,6.0,15.0,2.0,13.0,9,23.0,12.0,0.0,Championship
Andrew Moran,ie IRL,"FW,MF",Blackburn,19,2003,20.6,45.0,31,20.0,17.0,8.0,21.0,62.0,33.9,41.0,31.0,1.0,30.0,12,57.0,13.0,2.0,Championship
James Morris,eng ENG,DF,Watford,21,2001,8.6,19.0,11,10.0,9.0,0.0,14.0,21.0,66.7,7.0,11.0,4.0,7.0,15,34.0,31.0,0.0,Championship
Elijah Morrison,eng ENG,MF,Bristol City,17,2006,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Tyler Morton,eng ENG,MF,Hull City,20,2002,33.0,53.0,32,21.0,29.0,3.0,26.0,55.0,47.3,29.0,52.0,14.0,38.0,24,77.0,43.0,0.0,Championship
Bali Mumba,eng ENG,"FW,DF",Plymouth Argyle,21,2001,32.8,65.0,44,43.0,15.0,7.0,26.0,53.0,49.1,27.0,35.0,6.0,29.0,22,87.0,49.0,1.0,Championship
Romaine Mundle,eng ENG,"MF,FW",Sunderland,20,2003,5.4,9.0,5,3.0,5.0,1.0,0.0,2.0,0.0,2.0,8.0,0.0,8.0,3,12.0,7.0,0.0,Championship
Anthony Musaba,nl NED,"FW,MF",Sheffield Weds,22,2000,29.1,37.0,23,15.0,16.0,6.0,15.0,41.0,36.6,26.0,38.0,3.0,35.0,6,43.0,6.0,0.0,Championship
Dan Neil,eng ENG,MF,Sunderland,21,2001,41.0,74.0,48,33.0,37.0,4.0,34.0,70.0,48.6,36.0,50.0,6.0,44.0,39,113.0,34.0,1.0,Championship
Benjamin Nelson,eng ENG,DF,Leicester City,19,2004,2.3,5.0,5,3.0,2.0,0.0,3.0,5.0,60.0,2.0,1.0,1.0,0.0,5,10.0,7.0,0.0,Championship
Jeremy Ngakia,eng ENG,DF,Watford,22,2000,10.2,23.0,17,13.0,8.0,2.0,5.0,13.0,38.5,8.0,16.0,0.0,16.0,13,36.0,13.0,1.0,Championship
Brooke Norton-Cuffy,eng ENG,"DF,MF",Millwall,19,2004,25.3,62.0,35,33.0,23.0,6.0,42.0,58.0,72.4,16.0,29.0,5.0,24.0,24,86.0,45.0,0.0,Championship
Marcelino Núñez,cl CHI,MF,Norwich City,23,2000,25.1,67.0,33,24.0,38.0,5.0,31.0,69.0,44.9,38.0,29.0,5.0,24.0,10,77.0,31.0,0.0,Championship
Marcel Oakley,eng ENG,DF,Birmingham City,20,2002,0.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Michael Obafemi,ie IRL,FW,Millwall,23,2000,10.2,6.0,2,2.0,0.0,4.0,2.0,5.0,40.0,3.0,3.0,0.0,3.0,1,7.0,0.0,0.0,Championship
Noah Ohio,nl NED,FW,Hull City,20,2003,2.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,5.0,1,1.0,2.0,0.0,Championship
Andrew Omobamidele,ie IRL,DF,Norwich City,21,2002,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1,1.0,1.0,0.0,Championship
Jonathan Panzo,eng ENG,DF,Cardiff City,22,2000,0.9,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,3,4.0,3.0,0.0,Championship
Samuel Parker,wls WAL,FW,Swansea City,17,2006,1.5,4.0,4,1.0,2.0,1.0,2.0,2.0,100.0,0.0,2.0,1.0,1.0,1,5.0,0.0,0.0,Championship
Charlie Patino,eng ENG,MF,Swansea City,19,2003,14.0,19.0,7,2.0,16.0,1.0,9.0,18.0,50.0,9.0,16.0,5.0,11.0,17,36.0,13.0,2.0,Championship
Anthony Patterson,eng ENG,GK,Sunderland,23,2000,45.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,13.0,2.0,Championship
Timothee Pembele,fr FRA,"MF,DF",Sunderland,20,2002,3.2,5.0,4,4.0,1.0,0.0,3.0,7.0,42.9,4.0,2.0,1.0,1.0,4,9.0,5.0,0.0,Championship
Sonny Perkins,eng ENG,FW,Leeds United,19,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Ashley Phillips,wls WAL,DF,Plymouth Argyle,18,2005,15.4,20.0,9,12.0,8.0,0.0,10.0,13.0,76.9,3.0,23.0,17.0,6.0,16,36.0,73.0,2.0,Championship
Jaden Philogene Bidace,eng ENG,"FW,MF",Hull City,21,2002,31.2,78.0,48,31.0,30.0,17.0,32.0,79.0,40.5,47.0,43.0,2.0,41.0,21,99.0,24.0,0.0,Championship
Joey Phuthi,zw ZIM,FW,Sheffield Weds,18,2005,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Joël Piroe,nl NED,"MF,FW",Leeds United,23,1999,28.0,26.0,19,1.0,18.0,7.0,7.0,23.0,30.4,16.0,17.0,3.0,14.0,6,32.0,8.0,0.0,Championship
Joël Piroe,nl NED,FW,Swansea City,23,1999,3.0,3.0,2,1.0,2.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,4,7.0,3.0,0.0,Championship
Matthew Pollock,eng ENG,DF,Watford,21,2001,10.7,23.0,11,15.0,8.0,0.0,13.0,20.0,65.0,7.0,21.0,14.0,7.0,15,38.0,71.0,0.0,Championship
Ian Poveda,eng ENG,"MF,FW",Leeds United,23,2000,1.7,4.0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,5.0,0.0,0.0,Championship
Ian Poveda,eng ENG,"MF,FW",Sheffield Weds,23,2000,6.3,10.0,3,3.0,5.0,2.0,2.0,8.0,25.0,6.0,4.0,0.0,4.0,2,12.0,1.0,0.0,Championship
Bojan Radulovic,rs SRB,FW,Huddersfield,23,1999,4.2,3.0,2,0.0,2.0,1.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,1,4.0,6.0,0.0,Championship
Arjan Raikhy,eng ENG,MF,Leicester City,20,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Championship
Calvin Ramsay,sct SCO,DF,Preston,20,2003,1.5,3.0,3,1.0,2.0,0.0,3.0,7.0,42.9,4.0,1.0,0.0,1.0,1,4.0,3.0,0.0,Championship
Adam Randell,eng ENG,MF,Plymouth Argyle,22,2000,30.7,48.0,34,18.0,23.0,7.0,22.0,44.0,50.0,22.0,39.0,18.0,21.0,34,82.0,44.0,1.0,Championship
Seb Revan,eng ENG,DF,Rotherham Utd,20,2003,30.4,62.0,37,44.0,14.0,4.0,34.0,66.0,51.5,32.0,50.0,10.0,40.0,30,92.0,93.0,2.0,Championship
Taylor Richards,eng ENG,"MF,FW",QPR,22,2000,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Chris Rigg,eng ENG,"FW,MF",Sunderland,16,2007,8.9,18.0,10,7.0,10.0,1.0,10.0,18.0,55.6,8.0,9.0,2.0,7.0,2,20.0,5.0,0.0,Championship
Haydon Roberts,eng ENG,DF,Bristol City,21,2002,13.9,16.0,9,4.0,11.0,1.0,11.0,21.0,52.4,10.0,16.0,2.0,14.0,12,28.0,30.0,1.0,Championship
Morgan Rogers,eng ENG,"MF,FW",Middlesbrough,21,2002,14.5,28.0,20,7.0,15.0,6.0,11.0,18.0,61.1,7.0,11.0,2.0,9.0,3,31.0,13.0,1.0,Championship
Ronald,br BRA,FW,Swansea City,22,2001,15.8,36.0,25,13.0,15.0,8.0,18.0,32.0,56.3,14.0,18.0,1.0,17.0,6,42.0,10.0,1.0,Championship
Jon Rowe,eng ENG,"FW,MF",Norwich City,20,2003,22.7,45.0,23,14.0,22.0,9.0,14.0,31.0,45.2,17.0,23.0,3.0,20.0,14,59.0,17.0,1.0,Championship
Jack Rudoni,eng ENG,"MF,FW",Huddersfield,23,2000,34.0,63.0,41,27.0,27.0,9.0,28.0,57.0,49.1,29.0,48.0,7.0,41.0,29,92.0,31.0,0.0,Championship
Carl Rushworth,eng ENG,GK,Swansea City,22,2001,46.0,2.0,1,2.0,0.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,3,5.0,17.0,4.0,Championship
Georginio Rutter,fr FRA,"FW,MF",Leeds United,21,2002,41.5,64.0,43,16.0,27.0,21.0,29.0,62.0,46.8,33.0,32.0,3.0,29.0,20,84.0,32.0,0.0,Championship
Charles Sagoe Jr,eng ENG,FW,Swansea City,19,2004,0.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Borja Sainz,es ESP,FW,Norwich City,22,2001,22.8,63.0,34,29.0,28.0,6.0,27.0,67.0,40.3,40.0,24.0,1.0,23.0,22,85.0,10.0,0.0,Championship
Dion Sanderson,eng ENG,DF,Birmingham City,23,1999,36.7,36.0,24,25.0,9.0,2.0,17.0,23.0,73.9,6.0,43.0,27.0,16.0,50,86.0,126.0,1.0,Championship
Josh Sargent,us USA,FW,Norwich City,23,2000,20.6,10.0,5,3.0,4.0,3.0,3.0,9.0,33.3,6.0,16.0,3.0,13.0,5,15.0,11.0,0.0,Championship
Jeremy Sarmiento,ec ECU,"FW,MF",West Brom,21,2002,8.1,19.0,13,8.0,6.0,5.0,5.0,14.0,35.7,9.0,6.0,0.0,6.0,5,24.0,2.0,0.0,Championship
Jeremy Sarmiento,ec ECU,FW,Ipswich Town,21,2002,7.1,14.0,10,3.0,10.0,1.0,6.0,14.0,42.9,8.0,13.0,1.0,12.0,3,17.0,10.0,0.0,Championship
Allahyar Sayyadmanesh,ir IRN,FW,Hull City,22,2001,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,1,1.0,0.0,0.0,Championship
Dane Scarlett,eng ENG,FW,Ipswich Town,19,2004,1.8,5.0,4,1.0,2.0,2.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,0,5.0,3.0,0.0,Championship
Joshua Seary,eng ENG,"DF,MF",Preston,18,2004,0.3,2.0,1,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Championship
Jenson Seelt,nl NED,DF,Sunderland,20,2003,11.5,32.0,17,18.0,10.0,4.0,15.0,25.0,60.0,10.0,16.0,9.0,7.0,15,47.0,22.0,1.0,Championship
